Place,Region,Confirmed,Deaths,Recovered,Active,Last Update
Louisiana,USA,"13,010",477,0,"12,533",2020-04-06 00:00:00 * CTY: Acadia 75; Allen 40; Ascension 286; Assumption 59; Avoyelles 37; Beauregard 19; Bienville 12; Bossier 133; Caddo 647; Calcasieu 139; Caldwell 10; Catahoula 9; Claiborne 23; Concordia 5; De Soto 80; East Baton Rouge 656; East Carroll 1; East Feliciana 27; Evangeline 19; Franklin 25; Grant 8; Iberia 69; Iberville 122; Jackson 1; Jefferson 3088; Jefferson Davis 13; Lafayette 247; Lafourche 228; La Salle 4; Lincoln 18; Livingston 67; Madison 1; Morehouse 10; Natchitoches 14; Orleans 4066; Ouachita 182; Parish Under Investigation 31; Plaquemines 92; Pointe Coupee 17; Rapides 100; Red River 2; Richland 10; Sabine 5; St. Bernard 242; St. Charles 260; St. Helena 5; St. James 155; St. John the Baptist 345; St. Landry 47; St. Martin 77; St. Mary 67; St. Tammany 560; Tangipahoa 171; Terrebonne 148; Union 19; Vermilion 16; Vernon 10; Washington 81; Webster 49; West Baton Rouge 40; West Feliciana 19; Winn 2
Massachusetts,USA,"12,500",231,0,"12,269",2020-04-06 00:00:00 * CTY: Barnstable 347; Berkshire 258; Bristol 659; Dukes and Nantucket 17; Essex 1506; Franklin 100; Hampden 768; Hampshire 128; Middlesex 2632; Norfolk 1271; Plymouth 963; Suffolk 2658; unknown 215; Worcester 978
Florida,USA,"12,350",221,0,"12,129",2020-04-06 00:00:00 * CTY: Alachua 123; Baker 12; Bay 24; Bradford 7; Brevard 79; Broward 1886; Calhoun 3; Charlotte 47; Citrus 43; Clay 79; Collier 231; Columbia 13; Desoto 12; Dixie 1; Duval 413; Escambia 125; Flagler 31; Franklin 2; Gadsden 4; Glades 4; Gulf 1; Hardee 2; Hendry 7; Hernando 43; Highlands 35; Hillsborough 536; Holmes 1; Indian River 55; Jackson 4; Jefferson 1; Lake 101; Lee 379; Leon 42; Levy 4; Madison 10; Manatee 136; Marion 50; Martin 60; Miami-Dade 4146; Monroe 44; Nassau 21; Okaloosa 62; Okeechobee 3; Orange 713; Osceola 229; Palm Beach 1000; Pasco 102; Pinellas 359; Polk 157; Putnam 19; Santa Rosa 55; Sarasota 140; Seminole 191; St. Johns 141; St. Lucie 82; Sumter 75; Suwannee 18; Union 2; unknown 4; Volusia 151; Wakulla 6; Walton 23; Washington 1
Austria,Austria,"12,051",204,"2,998","8,849",4/5/20 20:00
Pennsylvania,USA,"11,589",151,0,"11,438",2020-04-06 00:00:00 * CTY: Adams 22; Allegheny 605; ​Armstrong 12; Beaver 84; Bedford 4; Berks 276; Blair 5; Bradford 10; Bucks 580; Butler 87; Cambria 7; Cameron 1; ​Carbon 50; Centre 43; Chester 269; Clarion 5; ​Clearfield 7; Clinton 1; Columbia 22; Crawford 7; Cumberland 58; Dauphin 118; Delaware 708; Erie 19; Fayette 27; Forest 3; Franklin 30; Fulton 1; Greene 12; Huntingdon 4; Indiana 13; Juniata 7; Lackawanna 172; Lancaster 371; Lawrence 23; Lebanon 106; Lehigh 877; Luzerne 741; Lycoming 9; Mckean 1; Mercer 18; Mifflin 9; Monroe 528; Montgomery 1111; Montour 37; Northampton 636; Northumberland 14; Perry 5; Philadelphia 3189; Pike 114; Potter 3; Schuylkill 90; Snyder 8; ​Somerset 4; Sullivan 1; Susquehanna 6; Tioga 3; Union 6; Venango 3; Warren 1; Washington 50; Wayne 33; Westmoreland 147; Wyoming 5; York 171
Portugal,Portugal,"11,278",295,75,"10,908",4/5/20 15:00
Illinois,USA,"11,259",274,0,"10,985",2020-04-06 00:00:00 * CTY: Adams 3; Bond 3; Boone 3; Bureau 3; Calhoun 1; Carroll 4; Champaign 55; Christian 20; Clark 2; Clinton 10; Cook 8034; Crawford 3; Cumberland 1; DeKalb 22; De Witt 2; Douglas 9; DuPage 656; Effingham 1; Fayette 2; Ford 1; Franklin 1; Gallatin 1; Grundy 9; Henry 8; Iroquois 5; Jackson 12; Jasper 3; Jefferson 2; Jersey 2; Jo Daviess 5; Kane 220; Kankakee 76; Kendall 49; Knox 1; Lake 742; La Salle 8; Lee 2; Livingston 7; Logan 1; Macon 6; Macoupin 5; Madison 48; Marion 3; Marshall 1; Mason 1; Massac 2; McHenry 133; McLean 46; Menard 1; Mercer 2; Monroe 10; Montgomery 3; Morgan 6; Moultrie 1; Ogle 5; Peoria 14; Piatt 1; Pike 1; Randolph 24; Rock Island 40; Saline 1; Sangamon 29; St. Clair 86; Stephenson 3; Tazewell 13; unknown 62; Vermilion 5; Washington 1; Whiteside 18; Will 648; Williamson 3; Winnebago 42; Woodford 6
Brazil,Brazil,"11,130",486,127,"10,517",2020-04-05 02:00:00 * States Acre 48 Amazonas 417 Amapá 29 Pará 86 Rondônia 12 Roraima 42 Tocantins 17 Alagoas 28 Bahia 401 Ceara 823 Maranhão 96 Paraíba 34 Pernambuco 201 Piauí 23 Rio Grande do Norte 242 Sergipe 32 Espírito Santo 166 Minas Gerais 498 Rio de Janeiro 1394 São Paulo 4620 Distrito Federal 468 Goiás 115 Mato Grosso do Sul 65 Mato Grosso 60 Paraná 438 Rio Grande do Sul 418 Santa Catarina 357. Source: @HeidyBello
South Korea,South Korea,"10,237",183,"6,463","3,591",4/5/20 11:00
Israel,Israel,"8,430",49,477,"7,904",4/5/20 20:00
Washington,USA,"7,825",336,0,"7,489",2020-04-06 00:00:00 * CTY: Adams 23; Asotin 2; Benton 164; Chelan 29; Clallam 8; Clark 137; Columbia 1; Cowlitz 18; Douglas 10; Ferry 1; Franklin 56; Grant 80; Grays Harbor 6; Island 130; Jefferson 20; King 3167; Kitsap 104; Kittitas 10; Klickitat 11; Lewis 13; Lincoln 1; Mason 14; Okanogan 7; Pend Oreille 1; Pierce 688; San Juan 7; Skagit 161; Skamania 2; Snohomish 1559; Spokane 219; Stevens 5; Thurston 67; unknown 533; Wahkiakum 1; Walla Walla 9; Whatcom 224; Whitman 11; Yakima 326
Texas,USA,"7,231",138,0,"7,093",2020-04-06 00:00:00 * CTY: Anderson 1; Andrews 6; Angelina 10; Aransas 1; Atascosa 2; Austin 5; Bastrop 10; Bell 58; Bexar 384; Blanco 2; Bowie 17; Brazoria 144; Brazos 94; Brown 6; Burleson 2; Burnet 4; Caldwell 3; Calhoun 11; Cameron 77; Camp 1; Cass 4; Castro 11; Chambers 11; Cherokee 6; Clay 3; Collin 287; Colorado 2; Comal 21; Comanche 2; Coryell 5; Crane 2; Dallas 1112; Dawson 7; Deaf Smith 5; Denton 304; DeWitt 7; Donley 7; Eastland 3; Ector 26; Ellis 32; El Paso 106; El Paso--Fort Bliss 7; Erath 9; Falls 1; Fannin 2; Fayette 11; Fort Bend 280; Franklin 1; Gaines 1; Galveston 240; Gillespie 2; Goliad 1; Gonzales 1; Gray 5; Grayson 12; Gregg 16; Grimes 3; Guadalupe 28; Hale 7; Hardin 26; Harris--Houston 743; Harris--Non Houston 652; Harrison 6; Hays 54; Hemphill 1; Henderson 2; Hidalgo 86; Hill 5; Hockley 10; Hood 9; Hopkins 4; Hunt 8; Hutchinson 2; Jackson 3; Jasper 3; Jefferson 58; Jim Wells 2; Johnson 23; Karnes 2; Kaufman 10; Kendall 10; Kerr 2; Kleberg 2; Lamar 5; Lamb 1; Lampasas 1; Lavaca 2; Lee 2; Leon 2; Liberty 6; Limestone 3; Live Oak 3; Llano 3; Lubbock 154; Lynn 3; Martin 1; Mason 1; Matagorda 41; Maverick 4; McLennan 51; Medina 4; Midland 24; Milam 3; Montague 1; Montgomery 149; Moore 6; Morris 1; Nacogdoches 18; Navarro 6; Newton 1; Nueces 53; Oldham 2; Orange 22; Palo Pinto 1; Panola 4; Parker 6; Polk 7; Potter 40; Randall 34; Reeves 1; Robertson 2; Rockwall 11; Rusk 12; San Augustine 4; San Jacinto 1; San Patricio 5; Shelby 12; Smith 62; Starr 6; Swisher 1; Tarrant 418; Taylor 31; Terry 4; Titus 1; Tom Green 21; Travis 484; Trinity 2; Tyler 2; Upshur 3; Uvalde 4; Val Verde 5; Van Zandt 5; Victoria 32; Walker 10; Waller 8; Washington 17; Webb 98; Wharton 9; Wichita 47; Willacy 5; Williamson 77; Wilson 6; Wise 3; Wood 3; Young 3
Sweden,Sweden,"6,830",401,205,"6,224",4/5/20 15:00
Georgia,USA,"6,742",219,0,"6,523",2020-04-06 00:00:00 * CTY: Appling 5; Bacon 7; Baker 5; Baldwin 15; Banks 3; Barrow 25; Bartow 160; Ben Hill 4; Berrien 3; Bibb 39; Bleckley 1; Brooks 6; Bryan 17; Bulloch 5; Burke 9; Butts 12; Calhoun 17; Camden 9; Candler 2; Carroll 158; Catoosa 6; Charlton 2; Chatham 90; Chattahoochee 2; Chattooga 3; Cherokee 124; Clarke 62; Clay 7; Clayton 238; Clinch 2; Cobb 474; Coffee 15; Colquitt 51; Columbia 36; Cook 1; Coweta 67; Crawford 1; Crisp 28; Dade 1; Dawson 16; Decatur 17; DeKalb 549; Dodge 6; Dooly 15; Dougherty 688; Douglas 91; Early 70; Effingham 12; Elbert 1; Emanuel 1; Fannin 8; Fayette 67; Floyd 82; Forsyth 73; Franklin 5; Fulton 970; Gilmer 1; Glynn 29; Gordon 23; Grady 3; Greene 12; Gwinnett 410; Habersham 2; Hall 117; Haralson 10; Harris 7; Hart 3; Heard 2; Henry 168; Houston 62; Irwin 6; Jackson 15; Jasper 3; Jefferson 3; Jenkins 2; Johnson 3; Jones 6; Lamar 7; Lanier 1; Laurens 15; Lee 138; Liberty 13; Lincoln 5; Long 1; Lowndes 37; Lumpkin 9; Macon 4; Madison 7; Marion 2; Mcduffie 6; Mcintosh 2; Meriwether 11; Miller 14; Mitchell 56; Monroe 9; Morgan 2; Murray 9; Muscogee 37; Newton 55; Oconee 24; Oglethorpe 1; Paulding 51; Peach 13; Pickens 9; Pierce 16; Pike 5; Polk 18; Pulaski 6; Putnam 2; Quitman 1; Rabun 3; Randolph 18; Richmond 51; Rockdale 77; Schley 6; Screven 2; Seminole 9; Spalding 26; Stephens 6; Stewart 1; Sumter 83; Talbot 4; Tattnall 3; Taylor 2; Telfair 4; Terrell 58; Thomas 28; Tift 34; Toombs 5; Towns 1; Troup 34; Turner 12; Twiggs 2; Union 1; unknown 283; Upson 13; Walker 3; Walton 21; Ware 18; Warren 5; Washington 6; Wayne 1; Webster 2; Wheeler 1; White 4; Whitfield 16; Wilcox 1; Wilkes 3; Wilkinson 2; Worth 37
Norway,Norway,"5,687",71,32,"5,584",4/5/20 20:00
Australia,Australia,"5,687",35,757,"4,895",4/5/20 11:00
Connecticut,USA,"5,675",189,0,"5,486",2020-04-06 00:00:00 * CTY: Fairfield 3050; Hartford 751; Litchfield 197; Middlesex 110; New Haven 1162; New London 57; Tolland 94; unknown 222; Windham 32
Russia,Russia,"5,389",45,355,"4,989",4/5/20 15:00
Ireland,Ireland,"4,994",158,25,"4,811",4/5/20 20:00
Colorado,USA,"4,950",140,0,"4,810",2020-04-06 00:00:00 * CTY: Adams 354; Alamosa 4; Arapahoe 608; Archuleta 1; Baca 9; Boulder 177; Broomfield 50; Chaffee 22; Clear Creek 6; Costilla 3; Crowley 1; Custer 2; Delta 4; Denver 825; Douglas 223; Eagle 339; Elbert 9; El Paso 435; Fremont 3; Garfield 46; Grand 4; Gunnison 93; Hinsdale 1; Huerfano 1; Jefferson 519; Kit Carson 5; Lake 3; La Plata 29; Larimer 153; Las Animas 1; Lincoln 1; Logan 9; Mesa 20; Mineral 2; Moffat 3; Montezuma 8; Montrose 32; Morgan 17; Otero 3; Ouray 2; Park 5; Phillips 3; Pitkin 38; Pueblo 40; Rio Blanco 1; Rio Grande 5; Routt 29; Saguache 3; San Miguel 10; Summit 54; Teller 11; unknown 251; Washington 1; Weld 470; Yuma 2
Czech Republic,Czech Republic,"4,587",67,96,"4,424",4/6/20 0:00
Chile,Chile,"4,471",34,528,"3,909",2020-04-05 17:00:00 * Arica 28; Tarapaca 20; Antofagasta 60; Atacama 5; Coquimbo 50; Valparaiso 191; Metropolitana 2102; O'Higgins 41; Maule 103; Ñuble 425; Biobio 365; Araucania 509; Los Rios 99; Los Lagos 276; Aysen 7; Magallanes 190. Source: @SouthernVOID
Indiana,USA,"4,411",127,0,"4,284",2020-04-06 00:00:00 * CTY: Adams 2; Allen 63; Bartholomew 54; Blackford 3; Boone 57; Brown 5; Carroll 3; Cass 4; Clark 66; Clay 4; Clinton 4; Crawford 5; Daviess 2; Dearborn 33; Decatur 80; De Kalb 4; Delaware 37; Dubois 6; Elkhart 35; Fayette 16; Floyd 50; Fountain 2; Franklin 53; Fulton 2; Gibson 4; Grant 18; Greene 10; Hamilton 300; Hancock 61; Harrison 33; Hendricks 177; Henry 11; Howard 27; Huntington 4; Jackson 36; Jasper 12; Jay 3; Jefferson 5; Jennings 35; Johnson 167; Knox 7; Kosciusko 12; LaGrange 4; Lake 335; La Porte 21; Lawrence 39; Madison 86; Marion 1760; Marshall 6;  Martin 1; Miami 7; Monroe 48; Montgomery 14; Morgan 65; Newton 4; Noble 11; Ohio 1; Orange 7; Owen 15; Parke 2; Porter 59; Posey 5; Putnam 17; Randolph 5; Ripley 60; Rush 10; Scott 8; Shelby 37; Spencer 1; Starke 3; Steuben 6; St. Joseph 102; Sullivan 3; Switzerland 9; Tippecanoe 29; Tipton 6; Union 3; Vanderburgh 37; Vermillion 2; Vigo 18; Wabash 1; Warren 2; Warrick 13; Washington 18; Wayne 8; Wells 2; White 3; Whitley 6
Denmark,Denmark,"4,369",179,"1,327","2,863",4/5/20 15:00
Poland,Poland,"4,102",94,134,"3,874",4/5/20 20:00
Ohio,USA,"4,043",119,0,"3,924",2020-04-06 00:00:00 * CTY: Adam 2; Allen 18; Ashland 3; Ashtabula 12; Athens 3; Auglaize 6; Belmont 20; Brown 3; Butler 68; Carroll 8; Champaign 5; Clark 8; Clermont 21; Clinton 8; Columbiana 42; Coshocton 9; Crawford 9; Cuyahoga 826; Darke 32; Defiance 7; Delaware 70; Erie 8; Fairfield 46; Fayette 2; Franklin 597; Fulton 5; Gallia 4; Geauga 38; Greene 13; Guernsey 1; Hamilton 319; Hancock 11; Hardin 1; Highland 4; Holmes 1; Huron 6; Jefferson 14; Knox 7; Lake 79; Lawrence 8; Licking 55; Logan 5; Lorain 110; Lucas 302; Madison 17; Mahoning 261; Marion 19; Medina 78; Mercer 7; Miami 76; Monroe 2; Montgomery 84; Morrow 5; Muskingum 4; Ottawa 5; Perry 3; Pickaway 29; Pike 1; Portage 84; Preble 5; Richland 17; Ross 4; Sandusky 5; Seneca 6; Shelby 12; Stark 95; Summit 184; Trumbull 89; Tuscarawas 20; Union 8; Van Wert 2; Warren 36; Washington 8; Wayne 26; Williams 1; Wood 29; Wyandot 5
Romania,Romania,"3,864",148,374,"3,342",4/5/20 11:00
Malaysia,Malaysia,"3,662",61,"1,005","2,596",4/5/20 11:00
Japan,Japan,"3,654",85,575,"2,994",4/6/20 1:00
Ecuador,Ecuador,"3,646",180,100,"3,366",4/5/20 20:00
Tennessee,USA,"3,633",53,0,"3,580",2020-04-06 00:00:00 * CTY: Anderson 10; Bedford 8; Benton 4; Bledsoe 3; Blount 36; Bradley 21; Campbell 5; Cannon 6; Carroll 7; Carter 3; Cheatham 13; Chester 6; Claiborne 2; Clay 1; Cocke 1; Coffee 5; Cumberland 26; Davidson 801; Dekalb 7; Dickson 23; Dyer 9; Fayette 20; Fentress 2; Franklin 12; Gibson 11; Giles 3; Grainger 3; Greene 17; Grundy 12; Hamblen 4; Hamilton 74; Hardeman 6; Hardin 2; Hawkins 10; Haywood 3; Henderson 1; Henry 4; Hickman 2; Houston 2; Humphreys 3; Jackson 3; Jefferson 6; Johnson 2; Knox 115; Lauderdale 2; Lawrence 3; Lewis 2; Lincoln 5; Loudon 13; Macon 9; Madison 19; Marion 16; Marshall 6; Maury 21; McMinn 3; McNairy 3; Meigs 2; Monroe 6; Montgomery 51; Morgan 4; Obion 2; Out-of-state 265; Overton 3; Perry 3; Polk 3; Putnam 52; Roane 5; Robertson 59; Rutherford 147; Scott 3; Sequatchie 2; Sevier 14; Shelby 736; Smith 3; Stewart 2; Sullivan 21; Sumner 321; Tipton 33; Trousdale 8; Unicoi 1; Union 1; unknown 86; Warren 1; Washington 23; Wayne 2; Weakley 5; White 2; Williamson 258; Wilson 93
Maryland,USA,"3,617",67,0,"3,550",2020-04-06 00:00:00 * CTY: Allegany 6; Anne Arundel 319; Baltimore 590; Baltimore City 394; Calvert 39; Caroline 4; Carroll 142; Cecil 36; Charles 111; Dorchester 1; Frederick 120; Garrett 3; Harford 52; Howard 199; Kent 5; Montgomery 693; Prince George's 785; Queen Anne's 13; Somerset 4; St. Mary's 40; Talbot 7; Washington 34; Wicomico 11; Worcester 9
India,India,"3,588",86,229,"3,273",4/4/20 20:00
Philippines,Philippines,"3,246",152,64,"3,030",4/5/20 11:00
Pakistan,Pakistan,"3,157",47,211,"2,899",4/5/20 20:00
Luxembourg,Luxembourg,"2,804",36,500,"2,268",4/5/20 20:00
North Carolina,USA,"2,660",40,0,"2,620",2020-04-06 00:00:00 * CTY: Alamance 19; Alexander 2; Alleghany 2; Anson 5; Ashe 1; Beaufort 9; Bertie 7; Bladen 1; Brunswick 24; Buncombe 31; Burke 18; Cabarrus 69; Caldwell 11; Carteret 16; Caswell 2; Catawba 24; Chatham 21; Cherokee 11; Chowan 1; Clay 3; Cleveland 16; Columbus 8; Craven 15; Cumberland 48; Currituck 2; Dare 6; Davidson 57; Davie 16; Duplin 5; Durham 188; Edgecombe 5; Forsyth 89; Franklin 14; Gaston 47; Gates 1; Granville 37; Greene 6; Guilford 96; Halifax 10; Harnett 25; Haywood 3; Henderson 50; Hertford 4; Hoke 10; Iredell 44; Jackson 2; Johnston 33; Lee 3; Lenoir 7; Lincoln 9; Macon 1; Martin 3; McDowell 10; Mecklenburg 664; Mitchell 2; Montgomery 10; Moore 14; Nash 21; New Hanover 47; Northampton 42; Onslow 17; Orange 52; Pamlico 3; Pasquotank 8; Pender 1; Perquimans 2; Person 4; Pitt 36; Polk 6; Randolph 29; Robeson 5; Rockingham 6; Rowan 46; Rutherford  15; Sampson 2; Scotland 2; Stanly 7; Stokes 6; Surry 3; Swain 1; Transylvania 5; Union 67; Vance 12; Wake 308; Warren 2; Washington 3; Watauga 8; Wayne 15; Wilkes 4; Wilson 29; Yadkin 9
Virginia,USA,"2,640",52,0,"2,588",2020-04-06 00:00:00 * CTY: Accomack 11; Albemarle 32; Alexandria 74; Alleghany 2; Amelia 6; Amherst 6; Arlington 181; Augusta 8; Bedford 4; Botetourt 15; Bristol 1; Brunswick 1; Buckingham 4; Buena Vista City 4; Campbell 2; Caroline 1; Carroll 1; Charles City 4; Charlotte 1; Charlottesville 23; Chesapeake 72; Chesterfield 108; Clarke 2; Covington 1; Culpeper 8; Cumberland 2; Danville 12; Emporia 2; Fairfax 426; Fauquier 10; Fluvanna 7; Franklin 10; Franklin City 4; Frederick 27; Fredericksburg 7; Galax 1; Gloucester 10; Goochland 15; Greene 3; Greensville 4; Halifax 2; Hampton 40; Hanover 12; Harrisonburg 25; Henrico 194; Henry 3; Hopewell 10; Isle of Wight 18; James City 117; King and Queen 1; King George 8; King William 2; Lancaster 1; Lee 2; Lexington 3; Loudoun 167; Louisa 14; Lynchburg 10; Madison 3; Manassas City 14; Manassas Park 2; Mathews 2; Mecklenburg 12; Montgomery 6; Nelson 2; New Kent 9; Newport News 51; Norfolk 59; Northampton 2; Northumberland 3; Nottoway 1; Orange 5; Page 2; Petersburg 10; Pittsylvania 2; Poquoson 3; Portsmouth 26; Powhatan 4; Prince Edward 3; Prince George 18; Prince William 175; Pulaski 1; Radford 1; Richmond 1; Richmond City 99; Roanoke 5; Roanoke City 10; Rockbridge 3; Rockingham 16; Salem 1; Shenandoah 12; Smyth 2; Southampton 5; Spotsylvania 24; Stafford 41; Staunton 1; Suffolk 22; Surry 3; Sussex 4; Tazewell 2; unknown 3; Virginia Beach 170; Warren 4; Washington 5; Waynesboro 2; Westmoreland 2; Williamsburg 12; Winchester 11; Wise 1; Wythe 2; York 20
Missouri,USA,"2,465",46,0,"2,419",2020-04-06 00:00:00 * CTY: Adair 10; Atchison 1; Barry 1; Bates 3; Benton 3; Bollinger 1; Boone 76; Buchanan 8; Butler 2; Caldwell 1; Callaway 19; Camden 24; Cape Girardeau 17; Carter 4; Cass 23; Cedar 5; Chariton 4; Christian 16; Clark 1; Clay 33; Clinton 7; Cole 30; Cooper 2; Crawford 3; DeKalb 1; Dunklin 7; Franklin 25; Gasconade 2; Gentry 1; Greene 64; Harrison 2; Henry 2; Howell 1; Jackson 139; Jasper 9; Jefferson 71; Johnson 29; Joplin 2; Kansas City 175; Lafayette 27; Lincoln 17; Livingston 1; Macon 3; Maries 2; McDonald 3; Moniteau 4; Montgomery 4; Morgan 1; New Madrid 1; Newton 6; Nodaway 2; Osage 3; Pemiscot 3; Perry 25; Pettis 2; Phelps 1; Pike 2; Platte 15; Pulaski 10; Ralls 1; Randolph 7; Ray 4; Reynolds 2; Ripley 2; Saline 3; Scott 7; Shelby 1; St. Charles 181; Ste. Genevieve 6; St. Francois 15; St. Louis 883; St. Louis City 358; Stoddard 7; Stone 3; Taney 5; TBD 3; Texas 1; Warren 9; Webster 3; Worth 1; Wright 7
Saudi Arabia,Saudi Arabia,"2,402",34,488,"1,880",4/5/20 20:00
Wisconsin,USA,"2,320",74,0,"2,246",2020-04-06 00:00:00 * CTY: Adams 1; Ashland 1; Barron 4; Bayfield 3; Brown 29; Buffalo 2; Calumet 4; Chippewa 16; Clark 6; Columbia 19; Crawford 2; Dane 280; Dodge 14; Door 4; Douglas 7; Dunn 5; Eau Claire 21; Florence 1; Fond du Lac 43; Grant 2; Green 9; Iowa 3; Iron 1; Jackson 3; Jefferson 14; Juneau 5; Kenosha 98; La Crosse 21; Manitowoc 3; Marathon 12; Marinette 2; Marquette 2; Menominee 1; Milwaukee 1190; Monroe 6; Oconto 1; Oneida 3; Outagamie 21; Ozaukee 56; Pierce 7; Portage 3; Racine 54; Richland 3; Rock 28; Rusk 3; Sauk 18; Shawano 1; Sheboygan 21; St. Croix 7; Trempealeau 1; Vilas 4; Walworth 20; Washington 57; Waukesha 154; Waupaca 2; Winnebago 20; Wood 2
