Place,Region,Confirmed,Deaths,Recovered,Active,Last Update
Turkey,Turkey,"20,921",425,484,"20,012",4/3/20 17:00
Switzerland,Switzerland,"19,606",591,"4,846","14,169",4/3/20 17:00
Belgium,Belgium,"16,770","1,143","2,872","12,755",4/3/20 10:00
Netherlands,Netherlands,"15,723","1,487",250,"13,986",4/3/20 16:00
Michigan,USA,"12,744",479,0,"12,265",2020-04-04 03:00:00 * CTY: Allegan 6; Antrim 4; Arenac 2; Barry 5; Bay 18; Berrien 52; Branch 6; Calhoun 31; Cass 6; Charlevoix 5; Cheboygan 6; Chippewa 1; Clare 2; Clinton 49; Crawford 1; Delta 5; Dickinson 1; Eaton 47; Emmet 6; Genesee 422; Gladwin 2; Gogebic 3; Grand Traverse 11; Gratiot 5; Hillsdale 26; Houghton 1; Huron 4; Ingham 152; Ionia 6; Iosco 1; Isabella 9; Jackson 69; Kalamazoo 40; Kalkaska 8; Kent 136; Lapeer 22; Leelanau 1; Lenawee 24; Livingston 121; Luce 1; Mackinac 2; Macomb 1560; Manistee 1; Marquette 7; Mecosta 4; Midland 16; Missaukee 1; Monroe 95; Montcalm 12; Muskegon 30; Newaygo 2; Oakland 2540; Oceana 3; Ogemaw 2; Osceola 3; Oscoda 2; Other 187; Otsego 20; Ottawa 37; Out of State 74; Presque Isle 1; Roscommon 2; Saginaw 90; Sanilac 10; Shiawassee 18; St. Clair 66; St. Joseph 10; Tuscola 15; unknown 28; Van Buren 12; Washtenaw 477; Wayne 2546; Wayne--Detroit 3550; Wexford 4
Canada,Canada,"12,545",188,"2,391","9,966",2020-04-04 01:00:00 * Completed Tests: 302745. Quebec 6101; Ontario 3255; British Columbia 1174; Alberta 1075; Saskatchewan 220; Nova Scotia 207; Newfoundland 195; Manitoba 182; New Brunswick 91; Prince Edward Island 22; Yukon 6; Northwest Territories 4; Yukon 6; CDN 13
California,USA,"12,507",280,0,"12,227",2020-04-04 03:00:00 * CTY: Alameda 443; Alpine 1; Amador 3; Butte 10; Calaveras 3; Colusa 1; Contra Costa 307; Del Norte 1; El Dorado 19; Fresno 100; Glenn 2; Humboldt 40; Imperial 52; Inyo 10; Kern 199; Kings 5; Los Angeles 4566; Madera 28; Marin 131; Mendocino 4; Merced 16; Mono 18; Monterey 53; Napa 20; Nevada 30; Orange 711; Placer 97; Plumas 1; Riverside 638; Sacramento 390; San Benito 23; San Bernardino 353; San Diego 1112; San Francisco 497; San Joaquin 180; San Luis Obispo 93; San Mateo 486; Santa Barbara 152; Santa Clara 1094; Santa Cruz 59; Shasta 16; Siskiyou 3; Solano 61; Sonoma 95; Stanislaus 51; Sutter 14; Tehama 1; Tulare 81; Tuolumne 2; Ventura 189; Yolo 37; Yuba 9
Austria,Austria,"11,524",168,"2,022","9,334",4/4/20 0:00
Massachusetts,USA,"10,402",192,0,"10,210",2020-04-04 03:00:00 * CTY: Barnstable 314; Berkshire 240; Bristol 517; Dukes and Nantucket 16; Essex 1238; Franklin 89; Hampden 661; Hampshire 114; Middlesex 2202; Norfolk 1045; Plymouth 745; Suffolk 2183; unknown 213; Worcester 825
Louisiana,USA,"10,297",370,0,"9,927",2020-04-04 03:00:00 * CTY: Acadia 72; Allen 34; Ascension 222; Assumption 33; Avoyelles 37; Beauregard 13; Bienville 9; Bossier 95; Caddo 377; Calcasieu 119; Caldwell 1; Catahoula 6; Claiborne 18; Concordia 10; De Soto 46; East Baton Rouge 389; East Carroll 1; East Feliciana 19; Evangeline 18; Franklin 10; Grant 5; Iberia 78; Iberville 81; Jackson 4; Jefferson 2495; Jefferson Davis 14; Lafayette 276; Lafourche 185; La Salle 2; Lincoln 17; Livingston 40; Madison 1; Morehouse 7; Natchitoches 6; Orleans 3476; Ouachita 114; Parish Under Investigation 40; Plaquemines 75; Pointe Coupee 13; Rapides 81; Red River 2; Richland 4; Sabine 4; St. Bernard 196; St. Charles 210; St. Helena 1; St. James 116; St. John the Baptist 290; St. Landry 68; St. Martin 69; St. Mary 47; St. Tammany 435; Tangipahoa 55; Terrebonne 102; Union 17; Vermilion 18; Vernon 8; Washington 57; Webster 23; West Baton Rouge 23; West Feliciana 11; Winn 2
Florida,USA,"10,268",170,0,"10,098",2020-04-04 03:00:00 * CTY: Alachua 110; Baker 11; Bay 18; Bradford 5; Brevard 62; Broward 1598; Calhoun 2; Charlotte 43; Citrus 28; Clay 69; Collier 203; Columbia 4; Desoto 9; Duval 323; Escambia 113; Flagler 28; Franklin 1; Gadsden 3; Glades 3; Gulf 1; Hardee 1; Hendry 5; Hernando 38; Highlands 26; Hillsborough 463; Holmes 1; Indian River 47; Jackson 4; Lake 88; Lee 304; Leon 39; Levy 2; Madison 4; Manatee 104; Marion 38; Martin 42; Miami-Dade 3364; Monroe 40; Nassau 19; Okaloosa 54; Okeechobee 2; Orange 602; Osceola 201; Palm Beach 858; Pasco 77; Pinellas 318; Polk 126; Putnam 15; Santa Rosa 48; Sarasota 124; Seminole 163; St. Johns 119; St. Lucie 60; Sumter 68; Suwannee 11; Union 1; unknown 10; Volusia 125; Wakulla 3; Walton 19; Washington 1
South Korea,South Korea,"10,062",174,"6,021","3,867",4/3/20 10:00
Portugal,Portugal,"9,886",246,68,"9,572",4/3/20 16:00
Illinois,USA,"9,266",210,0,"9,056",2020-04-04 03:00:00 * CTY: Adams 2; Bond 3; Bureau 2; Carroll 4; Champaign 51; Christian 17; Clark 2; Clinton 8; Cook 6473; Crawford 1; Cumberland 1; DeKalb 16; De Witt 1; Douglas 9; DuPage 500; Effingham 1; Fayette 2; Ford 1; Franklin 1; Grundy 7; Henry 7; Iroquois 4; Jackson 8; Jersey 1; Jo Daviess 4; Kane 176; Kankakee 58; Kendall 37; Knox 1; Lake 608; La Salle 6; Livingston 6; Logan 1; Macon 2; Macoupin 1; Madison 31; Marion 3; Marshall 1; Massac 1; McHenry 102; McLean 35; Menard 1; Mercer 1; Monroe 8; Montgomery 2; Morgan 5; Moultrie 1; Ogle 1; Peoria 11; Piatt 1; Randolph 12; Rock Island 24; Saline 1; Sangamon 20; St. Clair 57; Stephenson 3; Tazewell 7; unknown 415; Vermilion 2; Washington 1; Whiteside 9; Will 455; Williamson 2; Winnebago 28; Woodford 4
Brazil,Brazil,"9,056",359,127,"8,570",2020-04-04 01:00:00 * States Acre 46 Amazonas 260 Amapá 19 Pará 50 Rondônia 10 Roraima 30 Tocantins 12 Alagoas 22 Bahia 282 Ceara 627 Maranhão 81 Paraíba 29 Pernambuco 136 Piauí 21 Rio Grande do Norte 176 Sergipe 25 Espírito Santo 139 Minas Gerais 397 Rio de Janeiro 1074 São Paulo 4048 Distrito Federal 402 Goiás 88 Mato Grosso do Sul 60 Mato Grosso 44 Paraná 301 Rio Grande do Sul 396 Santa Catarina 281. Source: @HeidyBello
Pennsylvania,USA,"8,570",102,0,"8,468",2020-04-04 03:00:00 * CTY: Adams 19; Allegheny 476; ​Armstrong 11; Beaver 65; Bedford 3; Berks 201; Blair 4; Bradford 9; Bucks 450; Butler 75; Cambria 4; Cameron 1; ​Carbon 34; Centre 32; Chester 226; Clarion 4; ​Clearfield 5; Clinton 1; Columbia 15; Crawford 5; Cumberland 45; Dauphin 79; Delaware 542; Erie 17; Fayette 20; Forest 1; Franklin 26; Greene 11; Huntingdon 3; Indiana 7; Juniata 5; Lackawanna 119; Lancaster 232; Lawrence 19; Lebanon 54; Lehigh 584; Luzerne 484; Lycoming 8; Mckean 1; Mercer 10; Mifflin 2; Monroe 397; Montgomery 875; Montour 16; Northampton 466; Northumberland 8; Perry 4; Philadelphia 2430; Pike 83; Potter 2; Schuylkill 63; Snyder 4; ​Somerset 3; Susquehanna 4; Tioga 3; Union 3; Venango 3; Warren 1; Washington 40; Wayne 23; Westmoreland 110; Wyoming 2; York 121
Israel,Israel,"7,428",40,338,"7,050",4/3/20 20:00
Washington,USA,"6,967",295,0,"6,672",2020-04-04 03:00:00 * CTY: Adams 20; Asotin 1; Benton 136; Chelan 20; Clallam 8; Clark 137; Columbia 1; Cowlitz 18; Douglas 7; Ferry 1; Franklin 45; Grant 77; Grays Harbor 3; Island 122; Jefferson 19; King 2787; Kitsap 95; Kittitas 10; Klickitat 9; Lewis 13; Lincoln 1; Mason 13; Okanogan 4; Pend Oreille 1; Pierce 571; San Juan 6; Skagit 160; Skamania 1; Snohomish 1450; Spokane 194; Stevens 5; Thurston 58; unknown 483; Wahkiakum 1; Walla Walla 8; Whatcom 182; Whitman 11; Yakima 289
Sweden,Sweden,"6,131",358,205,"5,568",4/3/20 16:00
Texas,USA,"6,030",104,0,"5,926",2020-04-04 03:00:00 * CTY: Anderson 1; Andrews 1; Angelina 10; Atascosa 2; Austin 4; Bastrop 10; Bell 51; Bexar 342; Blanco 1; Bowie 10; Brazoria 136; Brazos 72; Brown 4; Burleson 1; Burnet 4; Caldwell 2; Calhoun 8; Cameron 55; Camp 1; Cass 4; Castro 11; Chambers 11; Cherokee 6; Clay 1; Collin 227; Colorado 4; Comal 18; Comanche 1; Coryell 2; Crane 2; Dallas 921; Dawson 5; Deaf Smith 3; Denton 273; DeWitt 6; Donley 5; Eastland 3; Ector 22; Ellis 27; El Paso 78; El Paso--Fort Bliss 7; Erath 9; Falls 1; Fannin 2; Fayette 10; Fort Bend 255; Franklin 1; Gaines 1; Galveston 136; Gillespie 1; Goliad 1; Gonzales 1; Gray 3; Grayson 12; Gregg 16; Grimes 3; Guadalupe 23; Hale 6; Hardin 15; Harris--Houston 587; Harris--Non Houston 519; Harrison 5; Hays 47; Hemphill 1; Henderson 1; Hidalgo 79; Hill 3; Hockley 7; Hood 8; Hopkins 3; Hunt 8; Jackson 3; Jasper 3; Jefferson 40; Jim Wells 1; Johnson 18; Karnes 2; Kaufman 9; Kendall 8; Kerr 2; Kleberg 1; Lamar 3; Lamb 1; Lampasas 1; Lavaca 1; Lee 2; Leon 2; Liberty 5; Limestone 3; Live Oak 3; Llano 3; Lubbock 138; Lynn 3; Martin 1; Matagorda 36; Maverick 4; McLennan 49; Medina 3; Midland 22; Milam 2; Montague 1; Montgomery 130; Moore 6; Morris 1; Nacogdoches 13; Navarro 5; Newton 1; Nueces 47; Oldham 2; Orange 7; Palo Pinto 1; Panola 4; Parker 5; Polk 7; Potter 24; Randall 24; Reeves 1; Robertson 2; Rockwall 10; Rusk 11; San Augustine 4; San Jacinto 1; San Patricio 3; Shelby 10; Smith 57; Starr 5; Swisher 1; Tarrant 383; Taylor 23; Terry 4; Titus 1; Tom Green 17; Travis 430; Trinity 1; Tyler 2; Upshur 3; Uvalde 4; Val Verde 5; Van Zandt 3; Victoria 32; Walker 5; Waller 7; Washington 17; Webb 83; Wharton 9; Wichita 46; Willacy 3; Williamson 71; Wilson 6; Wise 3; Wood 1; Young 3
Georgia,USA,"5,967",198,0,"5,769",2020-04-04 03:00:00 * CTY: Appling 5; Bacon 6; Baker 4; Baldwin 11; Banks 3; Barrow 22; Bartow 159; Ben Hill 3; Berrien 3; Bibb 34; Bleckley 1; Brooks 5; Bryan 15; Bulloch 5; Burke 8; Butts 9; Calhoun 11; Camden 6; Candler 1; Carroll 147; Catoosa 6; Charlton 1; Chatham 65; Chattahoochee 2; Chattooga 3; Cherokee 114; Clarke 59; Clay 7; Clayton 206; Clinch 2; Cobb 422; Coffee 15; Colquitt 44; Columbia 33; Cook 1; Coweta 56; Crisp 24; Dade 1; Dawson 13; Decatur 16; DeKalb 483; Dodge 5; Dooly 12; Dougherty 607; Douglas 78; Early 61; Effingham 6; Elbert 1; Emanuel 1; Fannin 8; Fayette 61; Floyd 79; Forsyth 61; Franklin 5; Fulton 910; Gilmer 1; Glynn 23; Gordon 21; Grady 3; Greene 12; Gwinnett 353; Habersham 2; Hall 81; Haralson 10; Harris 7; Hart 3; Heard 2; Henry 143; Houston 58; Irwin 6; Jackson 13; Jasper 2; Jefferson 2; Jenkins 2; Johnson 1; Jones 6; Lamar 6; Lanier 1; Laurens 15; Lee 123; Liberty 9; Lincoln 5; Long 1; Lowndes 32; Lumpkin 7; Macon 2; Madison 7; Marion 1; Mcduffie 5; Mcintosh 2; Meriwether 10; Miller 11; Mitchell 46; Monroe 7; Morgan 2; Murray 7; Muscogee 31; Newton 42; Oconee 21; Oglethorpe 1; Paulding 46; Peach 10; Pickens 9; Pierce 16; Pike 4; Polk 18; Pulaski 5; Putnam 2; Quitman 1; Rabun 2; Randolph 11; Richmond 50; Rockdale 67; Schley 5; Screven 2; Seminole 8; Spalding 23; Stephens 5; Stewart 1; Sumter 67; Talbot 3; Tattnall 3; Taylor 2; Telfair 2; Terrell 50; Thomas 26; Tift 34; Toombs 5; Towns 1; Troup 30; Turner 12; Twiggs 2; Union 1; unknown 260; Upson 8; Walker 3; Walton 16; Ware 17; Warren 4; Washington 6; Webster 1; Wheeler 1; White 3; Whitfield 15; Wilcox 2; Wilkes 3; Wilkinson 1; Worth 33
Norway,Norway,"5,370",59,32,"5,279",4/3/20 22:00
Australia,Australia,"5,330",28,649,"4,653",4/3/20 11:00
Connecticut,USA,"4,914",131,0,"4,783",2020-04-04 03:00:00 * CTY: Fairfield 2716; Hartford 679; Litchfield 173; Middlesex 91; New Haven 891; New London 40; Tolland 79; unknown 218; Windham 27
Ireland,Ireland,"4,273",120,5,"4,148",4/3/20 17:00
Czech Republic,Czech Republic,"4,190",53,72,"4,065",4/4/20 0:00
Colorado,USA,"4,181",111,0,"4,070",2020-04-04 03:00:00 * CTY: Adams 294; Alamosa 4; Arapahoe 500; Archuleta 1; Baca 9; Boulder 143; Broomfield 36; Chaffee 19; Clear Creek 6; Costilla 3; Crowley 1; Custer 2; Delta 4; Denver 716; Douglas 194; Eagle 333; Elbert 6; El Paso 374; Fremont 2; Garfield 45; Grand 4; Gunnison 88; Hinsdale 1; Huerfano 1; Jefferson 440; Kit Carson 4; Lake 3; La Plata 25; Larimer 134; Las Animas 1; Lincoln 1; Logan 7; Mesa 20; Mineral 2; Moffat 3; Montezuma 3; Montrose 26; Morgan 7; Otero 3; Park 5; Phillips 2; Pitkin 38; Pueblo 31; Rio Blanco 1; Rio Grande 5; Routt 28; Saguache 3; San Miguel 9; Summit 43; Teller 11; unknown 158; Washington 1; Weld 379; Yuma 2
Russia,Russia,"4,149",34,281,"3,834",4/3/20 10:00
Denmark,Denmark,"3,757",139,"1,193","2,425",4/3/20 16:00
Chile,Chile,"3,737",22,427,"3,288",2020-04-03 22:00:00 * Arica 12; Tarapaca 13; Antofagasta 54; Atacama 5; Coquimbo 35; Valparaiso 176; Metropolitana 1742; O'Higgins 33; Maule 89; Ñuble 370; Biobio 302; Araucania 432; Los Rios 78; Los Lagos 234; Aysen 6; Magallanes 156. Source: @SouthernVOID
Indiana,USA,"3,437",102,0,"3,335",2020-04-04 03:00:00 * CTY: Adams 1; Allen 58; Bartholomew 23; Blackford 1; Boone 38; Brown 3; Carroll 2; Cass 2; Clark 55; Clay 2; Clinton 3; Crawford 3; Dearborn 25; Decatur 70; DeKalb 3; Delaware 30; Dubois 3; Elkhart 29; Fayette 13; Floyd 37; Fountain 2; Franklin 48; Fulton 1; Gibson 4; Grant 12; Greene 9; Hamilton 220; Hancock 41; Harrison 23; Hendricks 138; Henry 7; Howard 25; Huntington 3; Jackson 25; Jasper 13; Jay 2; Jefferson 5; Jennings 31; Johnson 136; Knox 4; Kosciusko 8; LaGrange 4; Lake 244; LaPorte 17; Lawrence 22; Madison 67; Marion 1429; Marshall 4; Miami 5; Monroe 40; Montgomery 12; Morgan 52; Newton 1; Noble 5; Ohio 1; Orange 5; Owen 13; Parke 1; Porter 45; Posey 5; Putnam 13; Randolph 4; Ripley 47; Rush 8; Scott 6; Shelby 26; Spencer 1; Starke 2; Steuben 2; St. Joseph 72; Sullivan 3; Switzerland 6; Tippecanoe 26; Tipton 5; Vanderburgh 33; Verm. 2; Vigo 9; Wabash 1; Warren 2; Warrick 10; Washington 14; Wayne 6; Wells 2; White 3; Whitley 4
Poland,Poland,"3,383",71,56,"3,256",4/3/20 22:00
Ecuador,Ecuador,"3,368",145,65,"3,158",4/3/20 17:00
Malaysia,Malaysia,"3,333",53,827,"2,453",4/3/20 10:00
Ohio,USA,"3,312",91,0,"3,221",2020-04-04 03:00:00 * CTY: Allen 12; Ashland 4; Ashtabula 9; Athens 3; Auglaize 4; Belmont 14; Brown 3; Butler 49; Carroll 5; Champaign 5; Clark 7; Clermont 17; Clinton 6; Columbiana 26; Coshocton 10; Crawford 7; Cuyahoga 780; Darke 28; Defiance 7; Delaware 61; Erie 6; Fairfield 32; Fayette 1; Franklin 503; Fulton 4; Gallia 4; Geauga 41; Greene 9; Guernsey 1; Hamilton 203; Hancock 9; Hardin 1; Highland 3; Holmes 2; Huron 5; Jefferson 16; Knox 5; Lake 65; Lawrence 3; Licking 35; Logan 3; Lorain 95; Lucas 233; Madison 13; Mahoning 220; Marion 11; Medina 79; Mercer 6; Miami 66; Montgomery 57; Morrow 1; Muskingum 4; Ottawa 6; Perry 2; Pickaway 13; Pike 1; Portage 64; Preble 1; Richland 8; Ross 3; Sandusky 5; Seneca 5; Shelby 7; Stark 72; Summit 165; Trumbull 72; Tuscarawas 18; Union 4; Van Wert 2; Warren 31; Washington 4; Wayne 13; Williams 1; Wood 20; Wyandot 2
Romania,Romania,"3,183",122,283,"2,778",4/3/20 16:00
Tennessee,USA,"3,068",44,0,"3,024",2020-04-04 03:00:00 * CTY: Anderson 10; Bedford 6; Benton 4; Bledsoe 2; Blount 33; Bradley 21; Campbell 4; Cannon 4; Carroll 6; Carter 3; Cheatham 11; Chester 5; Claiborne 2; Clay 1; Cocke 1; Coffee 3; Cumberland 22; Davidson 685; Dekalb 5; Dickson 21; Dyer 5; Fayette 17; Fentress 1; Franklin 12; Gibson 7; Giles 3; Grainger 3; Greene 16; Grundy 11; Hamblen 3; Hamilton 68; Hardeman 5; Hardin 2; Hawkins 8; Haywood 2; Henry 4; Hickman 1; Houston 1; Humphreys 3; Jackson 3; Jefferson 6; Johnson 2; Knox 98; Lauderdale 2; Lawrence 3; Lewis 2; Lincoln 4; Loudon 12; Macon 7; Madison 17; Marion 14; Marshall 4; Maury 20; McMinn 3; McNairy 3; Meigs 2; Monroe 5; Montgomery 41; Morgan 2; Obion 2; Out-of-state 187; Overton 2; Perry 2; Polk 2; Putnam 50; Roane 3; Robertson 51; Rutherford 127; Scott 3; Sequatchie 2; Sevier 13; Shelby 640; Smith 3; Sullivan 18; Sumner 283; Tipton 28; Trousdale 7; Unicoi 1; Union 1; unknown 54; Warren 1; Washington 20; Wayne 2; Weakley 1; White 2; Williamson 221; Wilson 71
Philippines,Philippines,"3,018",136,52,"2,830",4/3/20 10:00
Maryland,USA,"2,758",43,0,"2,715",2020-04-04 03:00:00 * CTY: Allegany 2; Anne Arundel 249; Baltimore 427; Baltimore City 313; Calvert 30; Caroline 4; Carroll 129; Cecil 25; Charles 90; Dorchester 1; Frederick 54; Garrett 3; Harford 41; Howard 166; Kent 5; Montgomery 566; Prince George's 563; Queen Anne's 12; Somerset 4; St. Mary's 30; Talbot 5; Washington 27; Wicomico 7; Worcester 5
Pakistan,Pakistan,"2,686",40,126,"2,520",4/4/20 0:00
Japan,Japan,"2,617",63,472,"2,082",4/3/20 10:00
Luxembourg,Luxembourg,"2,612",31,500,"2,081",4/3/20 17:00
India,India,"2,547",62,163,"2,322",4/4/20 1:00
North Carolina,USA,"2,336",30,0,"2,306",2020-04-04 03:00:00 * CTY: Alamance 15; Alexander 2; Alleghany 2; Anson 3; Ashe 1; Beaufort 9; Bertie 6; Bladen 1; Brunswick 24; Buncombe 31; Burke 13; Cabarrus 58; Caldwell 5; Carteret 16; Caswell 1; Catawba 20; Chatham 19; Cherokee 11; Chowan 1; Clay 3; Cleveland 13; Columbus 5; Craven 13; Cumberland 42; Currituck 2; Dare 3; Davidson 51; Davie 12; Duplin 4; Durham 172; Edgecombe 4; Forsyth 80; Franklin 13; Gaston 43; Gates 1; Granville 24; Greene 5; Guilford 88; Halifax 7; Harnett 24; Haywood 2; Henderson 22; Hertford 4; Hoke 9; Iredell 42; Jackson 2; Johnston 25; Lee 3; Lenoir 7; Lincoln 9; Macon 1; Martin 3; McDowell 8; Mecklenburg 601; Mitchell 2; Montgomery 10; Moore 12; Nash 17; New Hanover 42; Northampton 38; Onslow 13; Orange 44; Pamlico 3; Pasquotank 7; Pender 1; Perquimans 1; Person 4; Pitt 33; Polk 6; Randolph 26; Robeson 3; Rockingham 3; Rowan 44; Rutherford  12; Sampson 2; Scotland 2; Stanly 7; Stokes 5; Surry 2; Swain 1; Transylvania 5; Union 63; Vance 9; Wake 279; Warren 1; Washington 3; Watauga 8; Wayne 12; Wilkes 4; Wilson 21; Yadkin 6
Missouri,USA,"2,158",33,0,"2,125",2020-04-04 03:00:00 * CTY: Adair 8; Atchison 1; Barry 1; Bates 3; Benton 3; Bollinger 1; Boone 74; Buchanan 8; Butler 1; Caldwell 1; Callaway 18; Camden 21; Cape Girardeau 15; Carter 4; Cass 21; Cedar 5; Chariton 4; Christian 13; Clark 1; Clay 26; Clinton 8; Cole 26; Cooper 2; Crawford 1; DeKalb 1; Dunklin 7; Franklin 23; Gasconade 1; Greene 64; Harrison 2; Henry 1; Howell 1; Jackson 132; Jasper 8; Jefferson 62; Johnson 28; Joplin 2; Kansas City 153; Lafayette 20; Lincoln 16; Livingston 1; Macon 3; Maries 2; McDonald 2; Moniteau 2; Montgomery 3; Morgan 1; New Madrid 1; Newton 6; Nodaway 1; Osage 2; Pemiscot 3; Perry 21; Pettis 2; Pike 2; Platte 14; Pulaski 10; Ralls 1; Randolph 4; Ray 2; Reynolds 2; Ripley 2; Saline 2; Scott 7; Shelby 1; St. Charles 132; Ste. Genevieve 6; St. Francois 12; St. Louis 794; St. Louis City 297; Stoddard 7; Stone 2; Taney 5; TBD 3; Texas 1; Warren 7; Webster 2; Wright 6
Saudi Arabia,Saudi Arabia,"2,039",25,351,"1,663",4/3/20 16:00
Wisconsin,USA,"2,012",51,0,"1,961",2020-04-04 03:00:00 * CTY: Adams 1; Ashland 1; Barron 1; Bayfield 3; Brown 24; Buffalo 2; Calumet 3; Chippewa 14; Clark 6; Columbia 18; Crawford 1; Dane 252; Dodge 14; Door 2; Douglas 7; Dunn 5; Eau Claire 16; Fond du Lac 30; Grant 2; Green 8; Iowa 3; Iron 1; Jackson 2; Jefferson 13; Juneau 4; Kenosha 81; La Crosse 19; Marathon 9; Marinette 2; Marquette 2; Menominee 1; Milwaukee 1023; Monroe 3; Oconto 1; Oneida 3; Outagamie 19; Ozaukee 50; Pepin 7; Pierce 7; Portage 3; Racine 41; Richland 2; Rock 20; Rusk 1; Sauk 18; Sheboygan 20; St. Croix 7; Trempealeau 1; Vilas 3; Walworth 15; Washington 52; Waukesha 141; Waupaca 2; Winnebago 24; Wood 2
Virginia,USA,"2,012",47,0,"1,965",2020-04-04 03:00:00 * CTY: Accomack 8; Albemarle 26; Alexandria 56; Alleghany 2; Amelia 5; Amherst 6; Arlington 135; Augusta 4; Bedford 3; Botetourt 8; Bristol 1; Brunswick 1; Buckingham 3; Buena Vista City 1; Campbell 2; Caroline 1; Carroll 1; Charke 2; Charles City 4; Charlottesville 17; Chesapeake 50; Chesterfield 89; Covington 1; Culpeper 7; Cumberland 1; Danville 9; Emporia 1; Fairfax 372; Fauquier 9; Fluvanna 5; Franklin 9; Franklin City 3; Frederick 20; Fredericksburg 4; Galax 1; Gloucester 8; Goochland 8; Greene 1; Greensville 4; Halifax 1; Hampton 29; Hanover 12; Harrisonburg 22; Henrico 112; Henry 3; Hopewell 7; Isle of Wight 11; James City 104; King and Queen 1; King George 6; King William 1; Lancaster 1; Lee 2; Lexington 2; Loudoun 130; Louisa 12; Lynchburg 9; Madison 2; Manassas City 13; Manassas Park 2; Mathews 2; Mecklenburg 7; Montgomery 1; Nelson 2; New Kent 6; Newport News 37; Norfolk 43; Northampton 2; Northumberland 3; Nottoway 1; Orange 4; Page 2; Petersburg 8; Pittsylvania 1; Poquoson 3; Portsmouth 17; Powhatan 4; Prince Edward 2; Prince George 10; Prince William 131; Pulaski 1; Radford 1; Richmond 1; Richmond City 76; Roanoke 9; Roanoke City 4; Rockbridge 2; Rockingham 11; Salem 1; Shenandoah 10; Smyth 2; Southampton 4; Spotsylvania 11; Stafford 29; Suffolk 10; Surry 3; Sussex 2; Tazewell 2; Virginia Beach 128; Warren 4; Washington 3; Waynesboro 3; Westmoreland 1; Williamsburg 9; Winchester 9; Wise 1; Wythe 2; York 17
Indonesia,Indonesia,"1,986",181,134,"1,671",4/3/20 10:00
Thailand,Thailand,"1,978",19,581,"1,378",4/3/20 10:00
Arizona,USA,"1,769",41,0,"1,728",2020-04-04 03:00:00 * CTY: Apache 17; Cochise 5; Coconino 126; Gila 2; Graham 2; Greenlee 1; La Paz 2; Maricopa 1049; Mohave 9; Navajo 148; Pima 280; Pinal 77; Santa Cruz 3; Yavapai 35; Yuma 13
