Place,Region,Confirmed,Deaths,Recovered,Active,Last Update
Louisiana,USA,"3,540",151,0,"3,389",2020-03-30 03:00:00 * CTY: Orleans 1350; Jefferson 761; Caddo 219; East Baton Rouge 164; Ascension 139; St. Tammany 138; St. John the Baptist 57; Bossier 56; St. James 55; Lafayette 50; St. Bernard 45; Ouachita 41; Rapides 41; Lafourche 36; Calcasieu 35; St. Charles 31; Terrebonne 29; De Soto 25; Iberville 22; Plaquemines 20; Livingston 15; Assumption 14; Avoyelles 13; St. Martin 13; Washington 12; West Baton Rouge 12; Iberia 11; St. Landry 10; Tangipahoa 10; Union 9; Acadia 9; Webster 9; Allen 9; unknown 8; East Feliciana 8; Lincoln 7; St. Mary 7; Claiborne 4; Beauregard 4; Evangeline 4; West Feliciana 4; Franklin 4; Bienville 3; Morehouse 2; Natchitoches 2; Vermilion 2; Vernon 2; Pointe Coupee 2; Richland 2; Grant 2; Jefferson Davis 2; Jackson 2; La Salle 2; Catahoula 1; Sabine 1; Red River 1; Madison 1; Winn 1; East Carroll 1; Caldwell 1
Pennsylvania,USA,"3,465",43,0,"3,422",2020-03-30 03:00:00 * CTY: Philadelphia 890; Montgomery 488; Delaware 276; Allegheny 265; Bucks 249; Lehigh 151; Chester 137; Monroe 135; Northampton 126; Luzerne 94; Berks 68; Lancaster 67; Lackawanna 56; Westmoreland 47; Butler 47; York 43; Dauphin 35; Pike 33; Beaver 28; Washington 24; Cumberland 22; Centre 22; Schuylkill 21; Lebanon 19; Franklin 11; Fayette 10; Carbon 9; Lawrence 8; Adams 8; Erie 7; Mercer 7; Wayne 7; Columbia 6; Greene 6; Montour 4; Bradford 3; Blair 3; Armstrong 3; Crawford 3; Lycoming 3; Somerset 2; Indiana 2; Clearfield 2; Mifflin 2; Snyder 2; Potter 2; Northumberland 1; Clarion 1; Mckean 1; Huntingdon 1; Susquehanna 1; Warren 1; Juniata 1; Venango 1; Cameron 1; Cambria 1; Perry 1; Tioga 1
Texas,USA,"2,826",37,0,"2,789",2020-03-30 03:00:00 * CTY: Harris 526; Dallas 488; Travis 200; Denton 165; Bexar 157; Tarrant 139; Collin 134; Fort Bend 119; Galveston 70; Montgomery 65; Brazoria 61; Brazos 44; El Paso 42; Lubbock 41; Williamson 37; McLennan 34; Smith 31; Webb 30; Wichita 28; Bell 28; Hidalgo 28; Nueces 22; Cameron 20; Jefferson 16; Ellis 13; Hays 13; Midland 13; Matagorda 11; Guadalupe 10; Comal 9; Taylor 9; Hardin 9; Johnson 8; Castro 8; Kendall 7; Hockley 7; Victoria 6; Randall 6; Washington 6; Calhoun 5; Tom Green 5; Potter 5; Ector 5; Val Verde 5; Bastrop 5; Terry 4; Parker 4; Gregg 4; Eastland 4; Chambers 3; Wharton 3; Angelina 3; Lamar 3; DeWitt 3; Walker 3; Medina 3; Rockwall 3; Brown 3; De Witt 3; Erath 3; Dawson 3; Bowie 3; Grayson 3; Llano 2; Milam 2; Crane 2; Lynn 2; Deaf Smith 2; Karnes 2; Hood 2; Cass 2; Robertson 2; Starr 2; Wilson 2; Kaufman 2; Nacogdoches 2; San Patricio 2; Liberty 2; Atascosa 2; Austin 2; Burnet 2; Rusk 2; Grimes 2; Oldham 2; Morris 1; Harrison 1; Henderson 1; Lavaca 1; Fayette 1; Fannin 1; Uvalde 1; Franklin 1; Orange 1; Limestone 1; Caldwell 1; Lamb 1; Falls 1; Burleson 1; Blanco 1; Swisher 1; Navarro 1; Shelby 1; Hill 1; Kleberg 1; Cherokee 1; Gaines 1; Polk 1; Hunt 1; Young 1; Comanche 1; Hopkins 1; Jackson 1; Martin 1; Coryell 1; Van Zandt 1; Willacy 1; Montague 1; Hale 1; Maverick 1; San Jacinto 1; Andrews 0
Czech Republic,Czech Republic,"2,817",16,11,"2,790",3/30/20 2:00
Georgia,USA,"2,683",84,0,"2,599",2020-03-30 03:00:00 * CTY: Fulton 425; DeKalb 273; Dougherty 247; Cobb 228; unknown 226; Gwinnett 145; Bartow 119; Carroll 70; Cherokee 60; Clayton 59; Henry 56; Lee 43; Douglas 38; Clarke 35; Hall 33; Floyd 28; Forsyth 28; Fayette 27; Paulding 23; Coweta 23; Lowndes 20; Rockdale 18; Newton 18; Chatham 16; Early 16; Mitchell 15; Houston 15; Sumter 15; Bibb 14; Gordon 14; Tift 13; Richmond 12; Columbia 12; Spalding 12; Laurens 12; Oconee 11; Terrell 10; Coffee 10; Polk 10; Troup 10; Worth 10; Muscogee 9; Glynn 8; Whitfield 8; Bryan 7; Thomas 7; Colquitt 6; Crisp 6; Barrow 6; Peach 6; Upson 5; Seminole 5; Butts 5; Ware 5; Pickens 5; Meriwether 5; Effingham 4; Burke 4; Miller 4; Dawson 4; Decatur 4; Walton 4; Lumpkin 4; Monroe 3; Randolph 3; Harris 3; Fannin 3; Madison 3; Irwin 3; Liberty 3; Lincoln 3; Catoosa 3; Stephens 3; Pulaski 3; Calhoun 3; Murray 3; Jackson 2; Haralson 2; Jasper 2; Ben Hill 2; Franklin 2; Lamar 2; Jones 2; Baldwin 2; Camden 2; Toombs 2; Tattnall 2; Pierce 2; Pike 2; Turner 2; Twiggs 2; Washington 2; White 1; Jenkins 1; Macon 1; Mcduffie 1; Baker 1; Morgan 1; Wheeler 1; Bacon 1; Long 1; Charlton 1; Chattooga 1; Brooks 1; Heard 1; Greene 1; Chattahoochee 1; Taylor 1; Hart 1; Candler 1; Dodge 1; Wilkes 1; Clinch 1; Bulloch 1
Ireland,Ireland,"2,615",46,5,"2,564",3/29/20 21:00
Malaysia,Malaysia,"2,470",34,388,"2,048",3/29/20 12:00
Denmark,Denmark,"2,395",72,1,"2,322",3/29/20 12:00
Colorado,USA,"2,308",47,0,"2,261",2020-03-30 03:00:00 * CTY: Denver 408; Arapahoe 241; El Paso 214; Jefferson 213; Eagle 187; unknown 186; Weld 180; Adams 110; Douglas 102; Boulder 90; Larimer 84; Gunnison 79; Pitkin 27; Garfield 25; La Plata 21; Broomfield 17; Routt 16; Chaffee 15; Mesa 12; Summit 11; Pueblo 10; Montrose 8; Teller 7; Morgan 5; Logan 5; Elbert 3; Park 3; Clear Creek 3; Rio Grande 3; Otero 3; Yuma 2; Grand 2; Moffat 2; Crowley 1; Lincoln 1; Costilla 1; Montezuma 1; Washington 1; Alamosa 1; Huerfano 1; Hinsdale 1; Fremont 1; Mineral 1; San Miguel 1; Delta 1; Kit Carson 1; Baca 1
Chile,Chile,"2,139",7,75,"2,057",2020-03-29 18:00:00 * Arica 4; Tarapaca 6; Antofagasta 27; Atacama 2; Coquimbo 18; Valparaiso 80; Metropolitana 1167; O'Higgins 21; Maule 42; Ñuble 197; Biobio 185; Araucania 205; Los Rios 40; Los Lagos 104; Aysen 2; Magallanes 39. Source: @SouthernVOID
Connecticut,USA,"1,993",34,0,"1,959",2020-03-30 03:00:00 * CTY: Fairfield 1245; New Haven 280; Hartford 276; Litchfield 87; Tolland 40; Middlesex 38; New London 20; Windham 7
Luxembourg,Luxembourg,"1,950",21,40,"1,889",3/29/20 21:00
Ecuador,Ecuador,"1,924",58,3,"1,863",3/30/20 2:00
Japan,Japan,"1,866",54,424,"1,388",3/29/20 21:00
Poland,Poland,"1,862",22,7,"1,833",3/29/20 21:00
Tennessee,USA,"1,818",12,0,"1,806",2020-03-30 03:00:00 * CTY: Davidson 394; Shelby 362; unknown 197; Sumner 179; Out-of-state 150; Williamson 101; Rutherford 48; Knox 41; Hamilton 35; Wilson 27; Robertson 25; Putnam 17; Tipton 15; Washington 14; Montgomery 13; Dickson 11; Fayette 10; Cumberland 9; Blount 9; Greene 9; Bradley 8; Loudon 8; Cheatham 8; Maury 8; Sullivan 8; Sevier 6; Anderson 6; Franklin 6; Jefferson 5; Marion 5; Carroll 5; Campbell 4; Madison 3; Monroe 3; McMinn 3; Gibson 3; Dekalb 3; Dyer 3; Macon 3; Cannon 3; Benton 3; Bledsoe 2; Perry 2; Houston 2; Overton 2; Scott 2; Johnson 2; Hamblen 2; Lewis 2; Grundy 2; Chester 2; Claiborne 2; Hawkins 2; Roane 2; Haywood 2; Giles 1; Cocke 1; Coffee 1; Morgan 1; Henry 1; Trousdale 1; White 1; Lincoln 1; Hardin 1; Bedford 1; Hardeman 1; Weakley 1; Carter 1; Meigs 1; Obion 1; McNairy 1; Decatur 1; Unicoi 1; Smith 1; Union 1
Romania,Romania,"1,815",43,206,"1,566",3/29/20 21:00
Ohio,USA,"1,653",29,0,"1,624",2020-03-30 03:00:00 * CTY: Cuyahoga 440; Franklin 247; Summit 99; Lucas 94; Hamilton 85; Mahoning 84; Lorain 74; Medina 45; Miami 43; Trumbull 36; Lake 35; Delaware 31; Stark 29; Portage 27; Butler 27; Montgomery 25; Warren 20; Geauga 17; Licking 15; Fairfield 14; Wood 12; Columbiana 11; Clermont 8; Belmont 8; Clark 7; Ashtabula 6; Marion 6; Defiance 5; Tuscarawas 5; Erie 5; Richland 5; Jefferson 5; Allen 4; Carroll 4; Madison 4; Coshocton 4; Pickaway 4; Wayne 4; Sandusky 3; Darke 3; Athens 3; Union 3; Knox 3; Greene 3; Logan 3; Washington 3; Clinton 3; Shelby 3; Huron 3; Hancock 3; Crawford 2; Auglaize 2; Champaign 2; Ashland 2; Muskingum 2; Mercer 2; Fulton 2; Wyandot 1; Pike 1; Highland 1; Van Wert 1; Gallia 1; Ottawa 1; Lawrence 1; Seneca 1; Fayette 1
Pakistan,Pakistan,"1,597",14,29,"1,554",3/29/20 21:00
Russia,Russia,"1,534",8,64,"1,462",3/29/20 12:00
Indiana,USA,"1,514",32,0,"1,482",2020-03-30 03:00:00 * CTY: Marion 676; Lake 85; Hamilton 83; Johnson 71; Hendricks 48; Decatur 40; St. Joseph 32; Allen 26; Franklin 26; Hancock 22; Monroe 22; Morgan 20; Clark 20; Ripley 19; Madison 18; Vanderburgh 17; Delaware 14; Floyd 14; Harrison 14; Porter 14; Jennings 13; Boone 13; Elkhart 12; Shelby 12; Howard 12; Tippecanoe 11; Dearborn 10; Bartholomew 10; Owen 9; Lawrence 8; Warrick 8; Vigo 7; Grant 7; Jackson 7; Jasper 6; LaPorte 6; Washington 5; Montgomery 5; Putnam 5; Fayette 5; Tipton 4; Gibson 4; Posey 3; Brown 3; Kosciusko 3; Switzerland 3; Marshall 3; Knox 2; Warren 2; Henry 2; Noble 2; LaGrange 2; Rush 2; Dubois 2; Huntington 1; Carroll 1; Whitley 1; Greene 1; Clay 1; Scott 1; Newton 1; Sullivan 1; Verm. 1; White 1; Fountain 1; Steuben 1; Adams 1; Miami 1; Ohio 1; Fulton 1; Wells 1; Wabash 1; Crawford 1; Wayne 1; DeKalb 1; Orange 1; Clinton 1; Starke 1; Randolph 1
Guangdong,Mainland China,"1,475",8,"1,349",118,3/29/20 3:00
Philippines,Philippines,"1,418",71,42,"1,305",3/29/20 12:00
Thailand,Thailand,"1,388",7,97,"1,284",3/29/20 12:00
Saudi Arabia,Saudi Arabia,"1,299",8,66,"1,225",3/29/20 16:00
Indonesia,Indonesia,"1,285",114,64,"1,107",3/29/20 12:00
South Africa,South Africa,"1,280",2,31,"1,247",3/29/20 21:00
Henan,Mainland China,"1,276",22,"1,251",3,3/29/20 2:00
Zhejiang,Mainland China,"1,254",1,"1,225",28,3/29/20 3:00
Finland,Finland,"1,240",11,10,"1,219",3/29/20 16:00
Maryland,USA,"1,239",15,0,"1,224",2020-03-30 03:00:00 * CTY: Montgomery 301; Prince George's 247; Baltimore 162; Baltimore City 129; Anne Arundel 99; Carroll 82; Howard 81; Charles 28; Frederick 24; Harford 23; Cecil 13; Calvert 10; St. Mary's 9; Wicomico 6; Washington 6; Queen Anne's 4; Talbot 3; Garrett 3; Caroline 3; Kent 3; Worcester 2; Somerset 1
North Carolina,USA,"1,189",6,0,"1,183",2020-03-30 03:00:00 * CTY: Mecklenburg 336; Wake 146; Durham 107; Guilford 39; Union 38; Forsyth 35; Cabarrus 32; Orange 29; New Hanover 27; Gaston 25; Northampton 25; Iredell 21; Buncombe 19; Rowan 17; Davidson 16; Randolph 15; Pitt 15; Catawba 14; Harnett 14; Henderson 13; Cumberland 13; Chatham 13; Brunswick 12; Wilson 10; Johnston 10; Moore 7; Carteret 7; Cherokee 6; Granville 6; Davie 6; Alamance 6; McDowell 5; Franklin 5; Craven 5; Watauga 5; Stanly 5; Cleveland 5; Onslow 4; Nash 4; Burke 4; Wayne 3; Lincoln 3; Hoke 3; Columbus 3; Montgomery 3; Vance 3; Lenoir 3; Beaufort 3; Greene 3; Transylvania 3; Bertie 3; Caldwell 3; Lee 2; Alleghany 2; Robeson 2; Surry 2; Halifax 2; Polk 2; Scotland 2; Hertford 2; Pasquotank 2; Sampson 1; Pamlico 1; Currituck 1; Edgecombe 1; Mitchell 1; Perquimans 1; Washington 1; Duplin 1; Dare 1; Person 1; Caswell 1; Alexander 1; Jackson 1; Yadkin 1
Wisconsin,USA,"1,164",18,0,"1,146",2020-03-30 03:00:00 * CTY: Milwaukee 606; Dane 183; Waukesha 83; Ozaukee 34; Washington 31; Kenosha 29; Fond du Lac 20; Racine 17; La Crosse 15; Rock 14; Sauk 12; Eau Claire 10; Columbia 9; Winnebago 8; Jefferson 8; Dodge 8; Sheboygan 8; Outagamie 6; Walworth 6; Brown 6; Douglas 6; Pierce 4; Green 4; Chippewa 4; St. Croix 4; Juneau 3; Dunn 3; Clark 3; Iowa 3; Richland 2; Vilas 2; Wood 2; Bayfield 2; Marathon 1; Waupaca 1; Grant 1; Monroe 1; Marinette 1; Oneida 1; Portage 1; Calumet 1; Iron 1
Greece,Greece,"1,156",38,52,"1,066",2020-03-29 18:00:00 * Attica 515; Aegean Islands 8; Thrace 14; Macedonia 83; Epirus 5; Thessaly 13; Peloponesse 64; Dodecanese 1; Central Greece 2; Crete 8; Ionian Islands 5; Cyclades 1; Undefined Location 437. Source: @bikerboyGR
India,India,"1,069",27,99,943,2020-03-30 01:00:00 * State Maharashtra 203; Kerala 202; Karnataka 76; Telangana 66; Gujarat 58; Rajasthan 56; Uttar Pradesh 65; Delhi 49; Punjab 38; Haryana 35; Tamil Nadu 50; Madhya Pradesh 30; Ladakh 13; Jammu and Kashmir 31; Andhra Pradesh 19; West Bengal 18; Chandigarh 8; Chhattisgarh 7; Bihar 15; Uttarakhand 7; Himachal Pradesh 3; Goa 5; Odisha 3; Puducherry 1; Manipur 1; Mizoram 1; Andaman and Nicobar Islands 9
Iceland,Iceland,"1,020",2,114,904,3/29/20 16:00
Hunan,Mainland China,"1,018",4,"1,014",0,3/22/20 18:00
Anhui,Mainland China,990,6,984,0,3/9/20 1:00
Panama,Panama,989,24,4,961,3/30/20 2:00
Jiangxi,Mainland China,937,1,934,2,3/29/20 2:00
Missouri,USA,926,13,0,913,2020-03-30 03:00:00 * CTY: St. Louis 336; Kansas City 102; St. Louis City 102; Boone 54; Jackson 48; Greene 46; St. Charles 43; Cole 17; Jefferson 17; Clay 11; Johnson 10; Cass 8; TBD 8; Callaway 8; Perry 7; Franklin 7; Pulaski 7; Christian 7; Camden 7; Platte 6; Jasper 5; Cape Girardeau 5; Lafayette 4; St. Francois 4; Moniteau 4; Newton 4; Wright 3; Montgomery 3; Scott 3; Buchanan 3; Dunklin 3; Lincoln 2; Carter 2; Warren 2; Ripley 2; Stoddard 2; Bates 2; Taney 2; McDonald 1; Clinton 1; Crawford 1; Pemiscot 1; Maries 1; Barry 1; Adair 1; Randolph 1; Ray 1; Pettis 1; Henry 1; Bollinger 1; Joplin 1; Chariton 1; Cooper 1; Benton 1; Texas 1; Atchison 1; Ralls 1; Shelby 1
Nevada,USA,920,15,0,905,2020-03-30 03:00:00 * CTY: Clark 528; unknown 269; Washoe 107; Douglas 5; Carson City 5; Elko 3; Lyon 1; Nye 1; Humboldt 1
Arizona,USA,919,17,0,902,2020-03-30 03:00:00 * CTY: Maricopa 545; Pima 153; Coconino 62; Navajo 62; Pinal 51; Apache 13; Yavapai 12; Mohave 6; Yuma 5; Cochise 3; Santa Cruz 2; La Paz 2; Graham 2; Gila 1
Virginia,USA,890,24,0,866,2020-03-30 03:00:00 * CTY: Fairfax 188; Arlington 84; Prince William 72; James City 70; Loudoun 61; Virginia Beach 49; Henrico 40; Richmond City 25; Alexandria 25; Albemarle 17; Chesapeake 17; Newport News 17; Norfolk 14; Chesterfield 12; Charlottesville 12; Stafford 11; York 9; Frederick 8; Hampton 7; Williamsburg 7; Fauquier 6; Goochland 6; Gloucester 6; Louisa 6; Harrisonburg 5; Danville 5; Manassas City 5; Franklin 5; Mecklenburg 4; Portsmouth 4; Shenandoah 4; Rockingham 4; Hanover 4; Prince George 4; Mathews 4; Accomack 3; Madison 3; Lynchburg 3; Isle of Wight 3; Fluvanna 3; Spotsylvania 3; Bedford 3; Botetourt 2; Culpeper 2; Northumberland 2; Lee 2; Prince Edward 2; King George 2; Roanoke City 2; Amherst 2; Roanoke 2; Poquoson 2; Washington 2; Warren 2; Nelson 2; Rockbridge 2; Bristol 1; Wythe 1; Winchester 1; New Kent 1; Northampton 1; Suffolk 1; Greene 1; Hopewell 1; Charles City 1; Montgomery 1; Greensville 1; Nottoway 1; Southampton 1; Radford 1; Fredericksburg 1; Galax 1; Tazewell 1; Manassas Park 1; Lancaster 1; Amelia 1; Powhatan 1; Orange 1; Pittsylvania 1; Halifax 1
Dominican Republic,Dominican Republic,859,39,3,817,3/29/20 16:00
Peru,Peru,852,18,16,818,2020-03-29 18:00:00 * Lima 639; Loreto 52; Callao 29; Lambayeque 22; Piura 21; Cusco 17; Arequipa 15; Junin 13; La Libertad 13; Tumbes 8; Ancash 6; Ica 5; Huanuco 4; San Martin 3; Ayacucho 1; Cajamarca 1; Madre de Dios 1; Pasco 1; Tacna 1. Source: @SouthernVOID
Mexico,Mexico,848,16,4,828,3/29/20 12:00
Singapore,Singapore,844,3,212,629,3/29/20 16:00
Alabama,USA,830,10,0,820,2020-03-30 03:00:00 * CTY: Jefferson 246; Madison 80; Shelby 79; Lee 57; Mobile 41; Walker 30; Chambers 27; Tuscaloosa 23; Montgomery 22; Morgan 17; Limestone 16; Baldwin 15; St. Clair 13; Elmore 13; Lauderdale 12; Marion 10; Houston 8; Chilton 8; Tallapoosa 8; Cullman 7; Etowah 6; Autauga 6; Jackson 5; Marshall 5; Marengo 5; Blount 5; Cleburne 5; DeKalb 4; Washington 4; Talladega 4; Pike 4; Franklin 3; Calhoun 3; Coosa 3; Lawrence 3; Greene 3; Bullock 3; Colbert 2; Clay 2; Wilcox 2; Randolph 2; Cherokee 2; Pickens 2; Covington 2; Winston 2; Dallas 2; Monroe 1; Crenshaw 1; Lowndes 1; Escambia 1; Macon 1; Choctaw 1; Lamar 1; Russell 1; Butler 1
Argentina,Argentina,820,20,91,709,2020-03-30 01:00:00 * CABA 258; Buenos Aires 217; Santa Fe 90; Cordoba 73; Chaco 69; Tierra del Fuego 21; Tucuman 15; Neuquen 12; Entre Rios 10; Mendoza 10; Corrientes 9; Santa Cruz 9; Rio Negro 8; San Luis 6; Jujuy 3; La Pampa 3; Misiones 2; Santiago del Estero 2; La Rioja 1; Salta 1; San Juan 1. Source: @SouthernVOID
