Place,Region,Confirmed,Deaths,Recovered,Active,Last Update
Florida,USA,"1,978",23,0,"1,955",2020-03-26 03:00:00 * CTY: Miami-Dade 491; Broward 412; Palm Beach 141; Hillsborough 123; Orange 89; Duval 60; Collier 57; Pinellas 54; Lee 52; Alachua 46; Osceola 39; Sarasota 32; Seminole 32; Volusia 28; St. Johns 28; Manatee 26; Lake 22; Pasco 19; Okaloosa 18; Sumter 18; Escambia 17; Clay 16; Polk 15; Walton 13; Indian River 12; Brevard 12; Monroe 11; St. Lucie 9; Citrus 9; Santa Rosa 8; Leon 8; Hernando 8; Martin 7; Flagler 6; Marion 5; Baker 5; Putnam 5; Highlands 5; Desoto 4; Nassau 4; Charlotte 3; Columbia 3; Bay 3; Bradford 1; Gadsden 1; Jackson 1
Illinois,USA,"1,870",19,0,"1,851",2020-03-26 03:00:00 * CTY: Cook 1418; Lake 139; DuPage 131; Will 40; Kane 38; McHenry 19; McLean 8; Champaign 8; Winnebago 7; St. Clair 7; Kankakee 6; Kendall 6; Sangamon 5; Peoria 4; Clinton 4; Rock Island 3; Madison 3; LaSalle 3; Woodford 3; Monroe 2; unknown 2; Christian 1; Livingston 1; Cumberland 1; Jackson 1; Douglas 1; Jo Daviess 1; DeKalb 1; Washington 1; Logan 1; Adams 1; Marshall 1; Whiteside 1; Grundy 1; Stephenson 1
Denmark,Denmark,"1,862",34,41,"1,787",3/26/20 1:00
Massachusetts,USA,"1,838",15,0,"1,823",2020-03-26 03:00:00 * CTY: Middlesex 446; Suffolk 342; Norfolk 222; Essex 177; unknown 159; Worcester 129; Plymouth 101; Berkshire 71; Bristol 67; Barnstable 51; Hampden 45; Franklin 14; Hampshire 11; Dukes and Nantucket 3
Malaysia,Malaysia,"1,796",20,199,"1,577",3/25/20 18:00
Louisiana,USA,"1,795",65,0,"1,730",2020-03-26 03:00:00 * CTY: Orleans 827; Jefferson 359; Caddo 93; East Baton Rouge 75; St. Tammany 67; Ascension 65; St. John the Baptist 27; Bossier 25; St. Bernard 23; Lafayette 20; Lafourche 18; St. Charles 17; Terrebonne 15; St. James 14; Iberville 14; Rapides 14; Calcasieu 11; unknown 11; Ouachita 10; Plaquemines 9; De Soto 8; West Baton Rouge 7; Livingston 6; Avoyelles 5; Tangipahoa 5; St. Mary 5; Webster 5; Washington 4; St. Landry 4; Beauregard 3; Vernon 2; Acadia 2; Assumption 2; Allen 2; Union 2; Natchitoches 2; Claiborne 2; Iberia 2; Lincoln 2; Evangeline 2; Winn 1; Catahoula 1; Grant 1; St. Martin 1; Morehouse 1; Jefferson Davis 1; Bienville 1; Richland 1; Jackson 1
Czech Republic,Czech Republic,"1,654",6,10,"1,638",3/25/20 18:00
Ireland,Ireland,"1,564",9,5,"1,550",3/26/20 1:00
Guangdong,Mainland China,"1,433",8,"1,336",89,3/25/20 11:00
Georgia,USA,"1,387",47,0,"1,340",2020-03-26 03:00:00 * CTY: Fulton 204; unknown 144; DeKalb 125; Dougherty 123; Cobb 109; Bartow 82; Gwinnett 69; Carroll 50; Cherokee 36; Clayton 29; Lee 25; Fayette 23; Clarke 21; Henry 20; Hall 19; Douglas 18; Floyd 14; Lowndes 12; Richmond 11; Rockdale 10; Columbia 10; Forsyth 10; Coweta 10; Gordon 9; Polk 9; Spalding 9; Newton 8; Chatham 7; Laurens 7; Troup 7; Paulding 6; Early 6; Bibb 6; Oconee 6; Houston 6; Peach 5; Tift 5; Sumter 5; Glynn 5; Mitchell 4; Whitfield 4; Pickens 4; Worth 4; Muscogee 4; Terrell 4; Lumpkin 3; Bryan 3; Baker 3; Crisp 3; Effingham 3; Lamar 3; Monroe 3; Butts 3; Barrow 2; Jasper 2; Colquitt 2; Coffee 2; Greene 2; Irwin 2; Miller 2; Madison 2; Twiggs 2; Baldwin 2; Seminole 2; Washington 2; Stephens 2; Ben Hill 1; Taylor 1; Thomas 1; Morgan 1; Dodge 1; Jackson 1; Dawson 1; Wilkes 1; Walton 1; Meriwether 1; Tattnall 1; Clinch 1; Harris 1; Decatur 1; Randolph 1; Jones 1; Long 1; Catoosa 1; Macon 1; Charlton 1; Liberty 1; Lincoln 1; Ware 1; Pierce 1; White 1; Chattooga 1; Burke 1; Appling 1; Pulaski 1; Camden 1; Heard 1; Turner 1; Fannin 1
Texas,USA,"1,347",17,0,"1,330",2020-03-26 03:00:00 * CTY: Dallas 247; Harris 185; Travis 119; Tarrant 90; Bexar 84; Denton 70; Collin 66; Fort Bend 54; Brazoria 33; Montgomery 31; McLennan 28; Galveston 27; El Paso 25; Williamson 22; Brazos 21; Bell 19; Smith 16; Nueces 14; Lubbock 13; Webb 11; Hays 10; Wichita 10; Guadalupe 8; Hidalgo 8; Comal 7; Cameron 7; Ellis 7; Jefferson 6; Matagorda 6; Castro 5; Hockley 5; Midland 4; Gregg 3; Johnson 3; Brown 3; Victoria 3; Potter 3; Terry 3; Wharton 3; Calhoun 2; Kaufman 2; Rusk 2; Tom Green 2; Llano 2; San Patricio 2; Randall 2; Hardin 2; ROCKWALL 2; DeWitt 2; Grimes 2; Grayson 2; Milam 2; Atascosa 2; Young 1; Oldham 1; Reeves 1; Hunt 1; Fayette 1; Lavaca 1; Nacogdoches 1; Robertson 1; Hopkins 1; Gaines 1; Bowie 1; Burnet 1; Fannin 1; Val Verde 1; Wilson 1; Hood 1; Coryell 1; Angelina 1; Van Zandt 1; Orange 1; Cass 1; Erath 1; Limestone 1; Liberty 1; Eastland 1; Falls 1; Medina 1; Kendall 1; Lamar 1; Blanco 1; Deaf Smith 1; Waller 1; Chambers 1; Parker 1; Walker 1; Hale 1; Maverick 1; Morris 1; Bastrop 1; Crane 1
Luxembourg,Luxembourg,"1,333",8,6,"1,319",3/25/20 18:00
Japan,Japan,"1,307",45,310,952,3/26/20 1:00
Pennsylvania,USA,"1,284",15,0,"1,269",2020-03-26 03:00:00 * CTY: Philadelphia 342; Montgomery 219; Bucks 110; Delaware 101; Allegheny 88; Chester 54; Monroe 51; Northampton 44; Lehigh 38; Luzerne 27; Berks 20; York 20; Lackawanna 18; Westmoreland 16; Cumberland 13; Lancaster 12; Butler 12; Washington 10; Dauphin 10; Pike 8; Centre 8; Beaver 7; Schuylkill 7; Adams 6; Franklin 5; Erie 5; Fayette 4; Wayne 4; Montour 4; Lebanon 3; ​Somerset 2; Greene 2; Mercer 2; ​Clearfield 2; Warren 1; Potter 1; Columbia 1; Bradford 1; Lawrence 1; ​Juniata 1; Lycoming 1; ​Armstrong 1; Cambria 1; ​Carbon 1
Henan,Mainland China,"1,274",22,"1,250",2,3/23/20 2:00
Zhejiang,Mainland China,"1,241",1,"1,221",19,3/25/20 7:00
Ecuador,Ecuador,"1,211",29,3,"1,179",3/26/20 1:00
Chile,Chile,"1,142",3,22,"1,117",2020-03-25 15:00:00 * Arica 2; Tarapaca 4; Antofagasta 19; Atacama 1; Coquimbo 12; Valparaiso 32; Metropolitana 682; O'Higgins 11; Maule 30; Ñuble 111; Biobio 95; Araucania 74; Los Rios 11; Los Lagos 44; Aysen 1; Magallanes 13. Source: @SouthernVOID
Colorado,USA,"1,087",20,0,"1,067",2020-03-26 03:00:00 * CTY: Denver 214; El Paso 122; Eagle 120; Jefferson 93; Arapahoe 88; Weld 87; Douglas 58; Gunnison 52; Boulder 51; Larimer 45; Adams 38; Pitkin 21; unknown 18; Garfield 13; Summit 9; Broomfield 8; Mesa 6; Routt 6; Teller 5; Montrose 4; Clear Creek 3; Elbert 3; Pueblo 3; Morgan 3; Chaffee 3; Grand 2; Logan 2; San Miguel 1; La Plata 1; Delta 1; Otero 1; Huerfano 1; Crowley 1; Fremont 1; Yuma 1; Hinsdale 1; Park 1
Pakistan,Pakistan,"1,063",8,21,"1,034",3/26/20 1:00
Poland,Poland,"1,051",14,7,"1,030",3/26/20 1:00
Hunan,Mainland China,"1,018",4,"1,014",0,3/22/20 18:00
Anhui,Mainland China,990,6,984,0,3/9/20 1:00
Jiangxi,Mainland China,936,1,934,1,3/22/20 18:00
Thailand,Thailand,934,4,70,860,3/25/20 11:00
Tennessee,USA,917,3,0,914,2020-03-26 03:00:00 * CTY: Davidson 257; Shelby 170; Out-of-state 100; unknown 81; Williamson 66; Sumner 36; Hamilton 26; Knox 20; Rutherford 19; Robertson 15; Wilson 10; Putnam 9; Cheatham 7; Washington 7; Greene 7; Maury 7; Montgomery 6; Tipton 6; Dickson 5; Jefferson 4; Blount 3; Fayette 3; Carroll 3; Anderson 3; Houston 3; Bradley 3; Cumberland 3; Loudon 3; Gibson 2; McMinn 2; Campbell 2; Dyer 2; Monroe 2; Sevier 2; Sullivan 2; Hamblen 2; Madison 2; Scott 1; Franklin 1; Grundy 1; Hawkins 1; Marion 1; Lewis 1; Claiborne 1; Overton 1; Cocke 1; Dekalb 1; Bedford 1; White 1; Perry 1; Lincoln 1; Hardin 1; Chester 1; Roane 1
Romania,Romania,906,17,86,803,3/26/20 1:00
Saudi Arabia,Saudi Arabia,900,2,29,869,3/25/20 14:00
Finland,Finland,880,3,10,867,3/25/20 14:00
Connecticut,USA,875,19,0,856,2020-03-26 03:00:00 * CTY: Fairfield 546; New Haven 127; Hartford 116; Litchfield 33; Tolland 27; Middlesex 15; New London 9; Windham 2
Greece,Greece,821,36,36,749,2020-03-25 16:00:00 * Provinces: Attica 430; Aegean Islands 3; Thrace 11; Macedonia 70; Epirus 5; Thessaly 11; Peloponesse 61; Dodecanese 1; Central Greece 2; Crete 8; Ionian Islands 5; Undefined Location 214. Source: @bikerboyGR
Indonesia,Indonesia,790,58,31,701,3/25/20 11:00
Shandong,Mainland China,769,7,752,10,3/25/20 7:00
Iceland,Iceland,737,2,56,679,3/25/20 14:00
South Africa,South Africa,709,0,12,697,3/25/20 14:00
Others,Japan (Diamond Princess),706,6,10,690,3/3/20 3:00
Ohio,USA,704,11,0,693,2020-03-26 03:00:00 * CTY: Cuyahoga 206; Franklin 88; Hamilton 48; Summit 42; Mahoning 42; Lorain 37; Lucas 23; Medina 22; Miami 19; Butler 18; Montgomery 14; Lake 14; Stark 13; Delaware 12; Trumbull 9; Warren 8; Clermont 5; Fairfield 5; Richland 4; Columbiana 4; Marion 4; Geauga 4; Portage 4; Coshocton 4; Union 3; Greene 3; Ashtabula 3; Wood 3; Licking 3; Tuscarawas 3; Carroll 3; Belmont 3; Clinton 2; Logan 2; Knox 2; Madison 2; Defiance 2; Huron 2; Clark 2; Erie 2; Sandusky 1; Washington 1; Gallia 1; Pickaway 1; Crawford 1; Darke 1; Mercer 1; Ashland 1; Wayne 1; Lawrence 1; Seneca 1; Fayette 1; Hancock 1; Champaign 1; Highland 1
Russia,Russia,658,3,29,626,3/26/20 1:00
Jiangsu,Mainland China,638,0,631,7,3/25/20 7:00
Wisconsin,USA,638,7,0,631,2020-03-26 03:00:00 * CTY: Milwaukee 333; Dane 88; Waukesha 42; Washington 21; Ozaukee 20; Fond du Lac 18; Kenosha 14; La Crosse 12; Racine 8; Sheboygan 7; Sauk 6; Rock 6; Walworth 5; Eau Claire 5; Columbia 5; Winnebago 5; Jefferson 5; St. Croix 4; Outagamie 4; Douglas 4; Brown 3; Dodge 3; Pierce 3; Iowa 3; Monroe 1; Portage 1; Marathon 1; Calumet 1; Waupaca 1; Clark 1; Dunn 1; Green 1; Bayfield 1; Vilas 1; Juneau 1; Chippewa 1; Grant 1; Wood 1
Philippines,Philippines,636,38,26,572,3/25/20 11:00
Singapore,Singapore,631,2,160,469,3/25/20 18:00
North Carolina,USA,625,2,0,623,2020-03-26 03:00:00 * CTY: Mecklenburg 170; Durham 84; Wake 84; Union 24; Guilford 22; Cabarrus 18; Forsyth 17; New Hanover 14; Orange 13; Buncombe 12; Iredell 11; Harnett 10; Brunswick 10; Johnston 8; Cumberland 8; Pitt 6; Chatham 6; Rowan 6; Wilson 6; Gaston 5; Franklin 5; Carteret 5; Nash 4; Catawba 4; Cherokee 4; Onslow 4; Caldwell 3; Alamance 3; Wayne 3; Bertie 3; Watauga 3; Craven 3; Davidson 3; Beaufort 3; Randolph 3; Cleveland 2; McDowell 2; Hoke 2; Vance 2; Transylvania 2; Hertford 2; Burke 2; Lenoir 2; Robeson 2; Henderson 2; Moore 2; Dare 1; Lincoln 1; Duplin 1; Scotland 1; Person 1; Hyde 1; Northampton 1; Lee 1; Jackson 1; Stanley 1; Granville 1; Surry 1; Pasquotank 1; Montgomery 1; Davie 1; Sampson 1
Chongqing,Mainland China,578,6,570,2,3/24/20 0:00
Beijing,Mainland China,561,8,403,150,3/25/20 8:00
Panama,Panama,558,8,2,548,3/26/20 1:00
Sichuan,Mainland China,547,3,536,8,3/25/20 7:00
Qatar,Qatar,537,0,41,496,3/26/20 1:00
India,India,537,10,34,493,2020-03-24 15:00:00 * Maharashtra 101; Kerala 95; Karnataka 41; Telangana 35; Rajasthan 33; Uttar Pradesh 33; Gujarat 33; Delhi 31; Punjab 29; Haryana 28; Tamil Nadu 15; Ladakh 13; West Bengal 9; Andhra Pradesh 8; Chandigarh 7; Madhya Pradesh 7; Jammu and Kashmir 4; Uttarakhand 4; Himachal Pradesh 3; Bihar 3; Odisha 2; Puducherry 1; Chhattisgarh 1; Manipur 1
Slovenia,Slovenia,528,5,10,513,3/25/20 14:00
Heilongjiang,Mainland China,484,13,468,3,3/24/20 1:00
Peru,Peru,480,9,6,465,2020-03-25 15:00:00 * Lima 369; Piura 19; Loreto 18; Junin 11; Arequipa 10; Callao 10; Lambayeque 12; Cusco 10; La Libertad 6; Ancash 5; Tumbes ; Huanuco 2; Ica 2; Madre de Dios 1; San Martin 1; Cajamarca 1. Source: @SouthernVOID
Indiana,USA,478,14,0,464,2020-03-26 03:00:00 * CTY: Marion 226; Hamilton 30; Johnson 24; St. Joseph 19; Lake 19; Hendricks 15; Hancock 8; Decatur 7; Franklin 7; Allen 7; Delaware 7; Ripley 7; Floyd 6; Clark 6; Howard 6; Bartholomew 5; Elkhart 5; Tippecanoe 5; Morgan 5; Owen 4; Madison 4; Monroe 4; Boone 4; Fayette 3; Vigo 3; Porter 3; Jennings 3; Grant 3; Dearborn 2; Putnam 2; Washington 2; Harrison 2; Tipton 2; LaPorte 2; Gibson 2; Shelby 2; DeKalb 1; Brown 1; Rush 1; Scott 1; Jackson 1; Dubois 1; Sullivan 1; Montgomery 1; Starke 1; Adams 1; Miami 1; Vanderburgh 1; Lawrence 1; Noble 1; Ohio 1; Jasper 1; Wells 1
Egypt,Egypt,456,21,95,340,3/26/20 1:00
Croatia,Croatia,442,1,22,419,3/25/20 18:00
Alabama,USA,439,1,0,438,2020-03-26 03:00:00 * CTY: Jefferson 141; Shelby 45; Lee 44; Madison 36; Walker 17; Tuscaloosa 17; Montgomery 16; Limestone 10; Elmore 10; Chambers 10; Mobile 10; Morgan 7; Lauderdale 7; Cullman 6; St. Clair 6; Marion 5; Baldwin 4; Tallapoosa 4; Autauga 4; Chilton 4; Marshall 3; Talladega 3; Etowah 3; Franklin 2; Houston 2; Calhoun 2; Dallas 2; Blount 2; Jackson 2; Lamar 1; Lawrence 1; Colbert 1; Coffee 1; Marengo 1; Wilcox 1; Lowndes 1; Clay 1; Washington 1; Cherokee 1; Russell 1; Pike 1; Butler 1; Cleburne 1; Pickens 1
Shanghai,Mainland China,433,5,330,98,3/25/20 7:00
Maryland,USA,426,4,0,422,2020-03-26 03:00:00 * CTY: Montgomery 127; Prince George's 76; Baltimore City 53; Baltimore 51; Howard 35; Anne Arundel 31; Charles 8; Frederick 7; Harford 5; Carroll 5; Wicomico 4; Washington 4; Cecil 4; Garrett 3; Calvert 3; Worcester 2; St. Mary's 2; Queen Anne's 2; Caroline 1; Somerset 1; Kent 1; Talbot 1
South Carolina,USA,424,7,0,417,2020-03-26 03:00:00 * CTY: Kershaw 63; Richland 59; Charleston 52; Greenville 50; Beaufort 26; Horry 20; Anderson 19; York 18; Lexington 18; Sumter 10; Spartanburg 9; Orangeburg 9; Darlington 8; Pickens 6; Lancaster 6; Florence 5; Berkeley 5; Clarendon 5; Dorchester 4; Fairfield 3; Chesterfield 3; Abbeville 3; Greenwood 2; Oconee 2; Lee 2; Aiken 2; Georgetown 2; Jasper 2; Union 1; Calhoun 1; Marlboro 1; Dillon 1; Marion 1; Williamsburg 1; Chester 1; Colleton 1; Saluda 1; Edgefield 1; Newberry 1
Bahrain,Bahrain,419,4,177,238,3/26/20 1:00
Hong Kong,Hong Kong,410,4,102,304,3/25/20 10:00
Mexico,Mexico,405,5,4,396,3/25/20 11:00
Nevada,USA,405,10,0,395,2020-03-26 03:00:00 * CTY: Clark 249; unknown 90; Washoe 57; Douglas 3; Carson City 2; Elko 2; Lyon 1; Nye 1
Estonia,Estonia,404,1,8,395,3/25/20 18:00
Arizona,USA,401,6,0,395,2020-03-26 03:00:00 * CTY: Maricopa 251; Pima 49; Navajo 37; Coconino 23; Pinal 23; Apache 7; Yavapai 4; Yuma 3; Graham 2; Santa Cruz 1; Cochise 1
Virginia,USA,399,13,0,386,2020-03-26 03:00:00 * CTY: Fairfax 77; Arlington 46; James City 41; Prince William 32; Virginia Beach 23; Henrico 20; Loudoun 20; Richmond City 13; Chesterfield 11; Alexandria 9; York 8; Charlottesville 6; Stafford 6; Williamsburg 5; Norfolk 5; Newport News 4; Albemarle 4; Chesapeake 3; Louisa 3; Bedford 3; Mecklenburg 3; Goochland 3; Spotsylvania 3; Shenandoah 3; Rockingham 3; Portsmouth City 3; Manassas City 2; Prince Edward 2; Frederick 2; Harrisonburg 2; Isle of Wight 2; Rockbridge 2; Hanover 2; Culpeper 2; Lynchburg 2; Accomack 2; Gloucester 2; Danville 2; Lee 2; Botetourt 1; Radford 1; Roanoke 1; Suffolk 1; Nottoway 1; Fluvanna 1; Franklin 1; Fairfax City 1; Madison 1; Orange 1; Mathews 1; Nelson 1; Charles City 1; Amherst 1; Halifax 1; Fredericksburg 1
Dominican Republic,Dominican Republic,392,10,3,379,3/25/20 18:00
Argentina,Argentina,387,6,51,330,2020-03-25 01:00:00 * CABA 147; Buenos Aires 102; Chaco 41; Cordoba 34; Santa Fe 20; Tierra del Fuego 10; Tucuman 7; Entre Rios 5; Mendoza 5; Rio Negro 4; Neuquen 3. Source: @SouthernVOID
Serbia,Serbia,384,4,15,365,3/25/20 18:00
Missouri,USA,381,8,0,373,2020-03-26 03:00:00 * CTY: St. Louis 129; St. Louis City 53; Kansas City 43; Boone 24; Greene 23; St. Charles 18; Jackson 17; Cass 8; Platte 7; Cole 6; Jefferson 5; Franklin 4; Pulaski 4; TBD 4; Cape Girardeau 3; Moniteau 2; Clay 2; Callaway 2; Jasper 2; Johnson 2; Perry 2; St. Francois 2; Lafayette 2; Camden 1; Adair 1; Newton 1; Pemiscot 1; Bates 1; Christian 1; Randolph 1; Cooper 1; Clinton 1; Taney 1; Henry 1; McDonald 1; Montgomery 1; Dunklin 1; Scott 1; Ralls 1; Shelby 1
Colombia,Colombia,378,3,6,369,2020-03-25 02:00:00 * Bogotá D.C. 120 Cundinamarca 21 Antioquia 52 Valle del Cauca 66 Bolívar 21 Atlántico 9 Magdalena 4 Cesar 2 Norte de Santander 11 Santander 3 Cauca 3 Caldas 9 Risaralda 17 Quindío 8 Huila 14 Tolima 8 Meta 7 Casanare 1 San Andrés y Providencia 1 Nariño 1. Source: @HeidyBello
Mississippi,USA,377,5,0,372,2020-03-26 03:00:00 * CTY: Hinds 38; DeSoto 36; Harrison 25; Rankin 20; Madison 17; Forrest 15; Lee 14; Leflore 13; Pearl River 13; Jackson 12; Coahoma 11; Tippah 11; Pike 10; Lafayette 8; Oktibbeha 7; Holmes 7; Lowndes 6; Chickasaw 6; Copiah 6; Hancock 5; Washington 5; Wilkinson 5; Montgomery 4; Bolivar 4; Attala 4; Marshall 4; Lincoln 4; Monroe 3; Choctaw 3; Leake 3; Winston 3; Itawamba 3; Lawrence 3; Tunica 3; Sunflower 3; Walthall 3; Scott 3; Yazoo 3; Franklin 3; Lamar 2; Pontotoc 2; Grenada 2; Adams 2; Webster 2; Panola 2; Tate 2; Tallahatchie 2; Union 2; Calhoun 1; Simpson 1; Amite 1; Perry 1; Humphreys 1; Prentiss 1; Marion 1; Smith 1; Jones 1; Noxubee 1; George 1; Newton 1; Clay 1
Iraq,Iraq,346,29,103,214,3/25/20 18:00
Utah,USA,346,1,0,345,2020-03-26 03:00:00 * CTY: Salt Lake 151; Summit 89; Davis 35; Utah 18; Wasatch 15; Non-Utah resident 14; Weber-Morgan 10; Bear River 6; Southwest Utah 5; Tooele 3
Lebanon,Lebanon,333,6,20,307,3/26/20 1:00
United Arab Emirates,United Arab Emirates,333,2,52,279,3/25/20 14:00
Fujian,Mainland China,322,1,295,26,3/25/20 7:00
Hebei,Mainland China,319,6,310,3,3/22/20 18:00
Arkansas,USA,308,2,0,306,2020-03-26 03:00:00 * CTY: Pulaski 79; unknown 42; Cleburne 40; Faulkner 23; Jefferson 22; Garland 18; Clark 13; Van Buren 10; Crittenden 6; Washington 6; Craighead 4; Saline 4; Bradley 4; Independence 3; Cleveland 3; Poinsett 3; Grant 3; Sebastian 2; Desha 2; Lincoln 2; Searcy 2; Sevier 1; Hempstead 1; Cross 1; Union 1; Woodruff 1; Polk 1; Crawford 1; Conway 1; Stone 1; Boone 1; Hot Spring 1; Pike 1; Benton 1; Columbia 1; Greene 1; Pope 1; White 1
Algeria,Algeria,302,21,65,216,3/25/20 18:00
