Place,Region,Confirmed,Deaths,Recovered,Active,Last Update
New Jersey,USA,"16,636",198,0,"16,438",2020-03-31 03:00:00 * CTY: unknown 3847; Bergen 2482; Essex 1564; Hudson 1314; Union 1213; Middlesex 1123; Passaic 1091; Monmouth 1030; Ocean 874; Morris 720; Somerset 349; Mercer 249; Camden 200; Burlington 178; Sussex 113; Gloucester 89; Hunterdon 79; Warren 68; Atlantic 29; Cumberland 12; Cape May 9; Salem 3
Switzerland,Switzerland,"15,922",359,"1,823","13,740",3/31/20 1:00
Belgium,Belgium,"11,899",513,"1,527","9,859",3/30/20 13:00
Netherlands,Netherlands,"11,750",864,250,"10,636",3/30/20 13:00
Turkey,Turkey,"10,827",168,105,"10,554",3/30/20 18:00
South Korea,South Korea,"9,661",158,"5,228","4,275",3/30/20 13:00
Austria,Austria,"9,618",108,636,"8,874",3/31/20 1:00
Canada,Canada,"7,447",84,"1,035","6,328",2020-03-31 01:00:00 * Completed Tests: 227280; Tests in Progress 12646; Provinces: Quebec 3430; Ontario 1706; British Columbia 970; Alberta 690; Newfoundland 148; Saskatchewan 176; Nova Scotia 127; Manitoba 96; New Brunswick 68; PEI 18; Yukon 4; Northwest Territories 1; Repatriated CDN 13
California,USA,"7,394",149,0,"7,245",2020-03-31 03:00:00 * CTY: Los Angeles 2474; Santa Clara 848; San Diego 599; Orange 464; San Francisco 374; San Mateo 309; Riverside 291; Alameda 283; Sacramento 224; Contra Costa 187; San Joaquin 136; Ventura 126; San Bernardino 111; Marin 99; Santa Barbara 88; San Luis Obispo 77; Kern 76; Sonoma 73; Placer 57; Fresno 53; Santa Cruz 45; Tulare 43; Solano 43; Monterey 40; Stanislaus 33; Imperial 33; Yolo 24; Humboldt 21; Madera 21; Nevada 18; San Benito 17; El Dorado 15; Napa 14; Mono 13; Merced 10; Sutter 9; Butte 8; Inyo 8; Shasta 6; Yuba 6; Mendocino 4; Siskiyou 4; Calaveras 3; Amador 2; Glenn 2; Kings 2; Colusa 1
Michigan,USA,"6,498",185,0,"6,313",2020-03-31 03:00:00 * CTY: Wayne--Detroit 1801; Wayne 1394; Oakland 1365; Macomb 728; Washtenaw 266; Genesee 150; Kent 96; Other 78; Ingham 73; Livingston 64; Monroe 45; Jackson 37; Saginaw 36; Berrien 32; Ottawa 28; St. Clair 25; Kalamazoo 24; Clinton 19; Muskegon 18; Out of State 17; Otsego 17; Calhoun 17; Eaton 15; Lenawee 15; Hillsdale 12; Midland 9; Bay 9; Shiawassee 8; Grand Traverse 7; Lapeer 6; Tuscola 5; Isabella 5; Kalkaska 5; Sanilac 5; Montcalm 4; Ogemaw 4; Charlevoix 4; Ionia 4; Emmet 4; Van Buren 4; Cass 4; Marquette 3; St. Joseph 3; Gratiot 3; Huron 3; Gladwin 2; Osceola 2; Allegan 2; Antrim 2; Wexford 2; Oceana 2; Mecosta 2; Roscommon 1; Leelanau 1; Crawford 1; Delta 1; Clare 1; Cheboygan 1; Gogebic 1; Barry 1; Iosco 1; Manistee 1; Newaygo 1; Houghton 1; Missaukee 1; Chippewa 0; Dickinson 0
Portugal,Portugal,"6,408",140,43,"6,225",3/30/20 13:00
Massachusetts,USA,"5,752",56,0,"5,696",2020-03-31 03:00:00 * CTY: Middlesex 1141; Suffolk 1115; Essex 653; Norfolk 628; unknown 489; Worcester 390; Plymouth 380; Bristol 263; Hampden 255; Barnstable 173; Berkshire 162; Franklin 49; Hampshire 46; Dukes and Nantucket 8
Florida,USA,"5,704",71,0,"5,633",2020-03-31 03:00:00 * CTY: Miami-Dade 1701; Broward 1137; Palm Beach 463; Orange 300; Hillsborough 272; Lee 171; Duval 163; Pinellas 129; Collier 127; Osceola 94; Seminole 88; Escambia 81; Alachua 80; Volusia 69; Sarasota 67; Polk 63; St. Johns 61; Lake 50; Sumter 47; Manatee 42; Pasco 38; Santa Rosa 36; Okaloosa 36; Clay 34; Brevard 32; St. Lucie 31; Martin 27; Monroe 26; Indian River 25; Marion 23; Leon 23; Hernando 21; Charlotte 20; Citrus 17; Walton 16; Flagler 15; Highlands 14; Putnam 13; Baker 8; Nassau 7; Desoto 7; Bay 6; Glades 3; Suwannee 3; Columbia 3; Hendry 3; Jackson 2; unknown 2; Levy 2; Bradford 2; Holmes 1; Wakulla 1; Gadsden 1; Washington 1
Washington,USA,"5,187",219,0,"4,968",2020-03-31 03:00:00 * CTY: King 2330; Snohomish 1127; Pierce 352; unknown 274; Yakima 147; Spokane 136; Whatcom 116; Island 105; Benton 102; Skagit 101; Clark 90; Grant 59; Kitsap 56; Franklin 37; Thurston 36; Jefferson 14; Cowlitz 14; Chelan 14; Lewis 10; Klickitat 9; Kittitas 9; Whitman 8; Adams 7; Walla Walla 6; Clallam 6; Douglas 5; San Juan 4; Okanogan 3; Stevens 3; Mason 2; Grays Harbor 1; Columbia 1; Lincoln 1; Skamania 1; Ferry 1
Illinois,USA,"5,058",74,0,"4,984",2020-03-31 03:00:00 * CTY: Cook 3727; Lake 343; DuPage 320; Will 224; Kane 113; McHenry 52; St. Clair 36; Kankakee 33; Champaign 24; Kendall 18; McLean 17; Winnebago 13; Madison 13; Christian 12; Sangamon 12; Rock Island 8; Peoria 8; DeKalb 8; unknown 8; Clinton 6; La Salle 5; Morgan 4; Tazewell 4; Whiteside 4; Woodford 3; Jackson 3; Stephenson 3; Grundy 3; Monroe 3; Henry 2; Livingston 2; Randolph 2; Iroquois 2; Marion 2; Macon 2; Adams 2; Cumberland 1; Bureau 1; Jo Daviess 1; Fayette 1; Bond 1; Carroll 1; Clark 1; Washington 1; Knox 1; Menard 1; Williamson 1; Crawford 1; Saline 1; Franklin 1; Marshall 1; Douglas 1; Montgomery 1
Israel,Israel,"4,695",16,134,"4,545",3/30/20 18:00
Brazil,Brazil,"4,579",159,120,"4,300",2020-03-31 01:00:00 * States Acre 42 Amazonas 151 Amapá 8 Pará 21 Rondônia 6 Roraima 16 Tocantins 10 Alagoas 17 Bahia 176 Ceara 372 Maranhão 23 Paraíba 15 Pernambuco 78 Piauí 16 Rio Grande do Norte 77 Sergipe 16 Espírito Santo 72 Minas Gerais 261 Rio de Janeiro 657 São Paulo 1517 Distrito Federal 312 Goiás 61 Mato Grosso do Sul 44 Mato Grosso 18 Paraná 155 Rio Grande do Sul 241 Santa Catarina 197. Source: @HeidyBello
Norway,Norway,"4,445",32,12,"4,401",3/30/20 18:00
Australia,Australia,"4,361",17,257,"4,087",3/30/20 19:00
Pennsylvania,USA,"4,155",51,0,"4,104",2020-03-31 03:00:00 * CTY: Philadelphia 1072; Montgomery 540; Delaware 303; Allegheny 290; Bucks 249; Lehigh 231; Northampton 184; Monroe 182; Luzerne 150; Chester 146; Lancaster 97; Berks 82; Lackawanna 62; Westmoreland 55; York 54; Butler 49; Beaver 44; Pike 39; Dauphin 36; Schuylkill 30; Lebanon 27; Washington 26; Centre 24; Cumberland 24; ​Carbon 13; Erie 13; Franklin 12; Fayette 11; Montour 10; Wayne 10; Lawrence 10; Adams 8; Greene 7; Mercer 7; Columbia 6; Blair 6; ​Clearfield 4; Union 4; Crawford 4; Lycoming 4; ​Armstrong 3; ​Juniata 3; Bradford 3; Indiana 2; Snyder 2; Potter 2; ​Somerset 2; Cambria 2; Susquehanna 1; Venango 1; Mckean 1; Northumberland 1; Huntingdon 1; Cameron 1; Mifflin 1; Perry 1; Clarion 1; Tioga 1; Warren 1
Sweden,Sweden,"4,028",146,16,"3,866",3/30/20 13:00
Louisiana,USA,"4,025",185,0,"3,840",2020-03-31 03:00:00 * CTY: Orleans 1480; Jefferson 838; Caddo 222; East Baton Rouge 188; St. Tammany 186; Ascension 153; Lafayette 82; St. John the Baptist 75; St. James 65; Bossier 57; St. Bernard 53; Lafourche 51; Rapides 44; Ouachita 44; Calcasieu 42; St. Charles 36; Terrebonne 34; De Soto 28; Iberville 28; Plaquemines 22; Washington 22; St. Martin 20; Iberia 18; Tangipahoa 18; Assumption 17; Livingston 16; St. Landry 15; Avoyelles 14; unknown 14; West Baton Rouge 12; Webster 11; Allen 11; Acadia 11; St. Mary 10; Union 9; East Feliciana 8; Evangeline 8; Lincoln 8; Bienville 5; Beauregard 5; Franklin 5; Claiborne 4; West Feliciana 4; Jefferson Davis 3; Vermilion 3; Vernon 3; Catahoula 3; La Salle 2; Pointe Coupee 2; Grant 2; Natchitoches 2; Morehouse 2; Richland 2; Jackson 2; Madison 1; Winn 1; Red River 1; Caldwell 1; East Carroll 1; Sabine 1
Texas,USA,"3,346",48,0,"3,298",2020-03-31 03:00:00 * CTY: Dallas 549; Harris--Houston 309; Harris--Non Houston 254; Tarrant 238; Travis 206; Denton 191; Bexar 168; Collin 160; Fort Bend 138; Galveston 92; Montgomery 81; Brazoria 79; Lubbock 77; Brazos 46; El Paso 46; Williamson 42; Hidalgo 38; McLennan 36; Bell 36; Webb 35; Smith 32; Nueces 31; Wichita 30; Hays 24; Matagorda 21; Cameron 20; Jefferson 18; Ellis 15; Midland 13; Guadalupe 13; Comal 11; Taylor 11; Hardin 9; Castro 8; Washington 8; Johnson 8; Hockley 7; Grayson 7; Ector 7; Kendall 7; El Paso--Fort Bliss 7; DeWitt 6; Bastrop 6; Tom Green 6; Victoria 6; Calhoun 6; Randall 6; Wharton 6; Gregg 5; Potter 5; Chambers 5; Val Verde 5; Orange 5; Parker 4; Eastland 4; Bowie 4; Rockwall 4; Terry 4; Polk 4; Angelina 4; Burnet 3; Brown 3; Dawson 3; Lamar 3; Llano 3; Rusk 3; Medina 3; Walker 3; Navarro 3; Waller 3; Hood 3; Erath 3; Kaufman 3; Hunt 3; Uvalde 2; Starr 2; Limestone 2; Crane 2; Robertson 2; Deaf Smith 2; Upshur 2; Shelby 2; Oldham 2; Cass 2; Aransas 2; San Patricio 2; Austin 2; Lynn 2; Comanche 2; Nacogdoches 2; Hopkins 2; Wilson 2; Van Zandt 2; Grimes 2; Milam 2; Atascosa 2; Liberty 2; Karnes 2; Willacy 2; Young 1; Lavaca 1; Fayette 1; Jackson 1; Martin 1; Gaines 1; Jasper 1; Franklin 1; Coryell 1; Cherokee 1; Harrison 1; Kleberg 1; Hill 1; Newton 1; Hale 1; Maverick 1; Leon 1; Swisher 1; Blanco 1; Tyler 1; Burleson 1; Morris 1; Falls 1; Lamb 1; Caldwell 1; Wise 1; Montague 1; Moore 1; San Jacinto 1; Henderson 1; Fannin 1; Andrews 0
Georgia,USA,"3,032",102,0,"2,930",2020-03-31 03:00:00 * CTY: Fulton 503; DeKalb 294; Dougherty 278; Cobb 250; Gwinnett 178; Bartow 125; unknown 114; Carroll 97; Cherokee 69; Henry 68; Clayton 62; Clarke 47; Lee 44; Douglas 43; Fayette 42; Coweta 37; Forsyth 36; Hall 34; Floyd 31; Rockdale 29; Houston 26; Paulding 26; Newton 22; Lowndes 21; Terrell 20; Early 20; Tift 19; Chatham 19; Richmond 17; Glynn 17; Sumter 17; Mitchell 16; Bibb 16; Gordon 15; Troup 15; Muscogee 14; Polk 14; Columbia 14; Spalding 14; Laurens 13; Oconee 12; Worth 12; Coffee 10; Barrow 9; Whitfield 8; Crisp 8; Peach 7; Colquitt 7; Bryan 7; Thomas 7; Dawson 7; Seminole 7; Decatur 6; Calhoun 6; Meriwether 6; Pickens 6; Butts 6; Miller 5; Upson 5; Walton 5; Ware 5; Harris 4; Liberty 4; Lumpkin 4; Franklin 4; Effingham 4; Burke 4; Camden 4; Lincoln 4; Haralson 4; Murray 4; Ben Hill 3; Dooly 3; Stephens 3; Pulaski 3; Chattooga 3; Monroe 3; Turner 3; Greene 3; Catoosa 3; Fannin 3; Baldwin 3; Randolph 3; Lamar 3; Madison 3; Irwin 3; Washington 2; Appling 2; Taylor 2; Hart 2; Pierce 2; Jasper 2; Warren 2; Dodge 2; Jackson 2; Wilkes 2; Pike 2; Jones 2; Mcduffie 2; Twiggs 2; Toombs 2; Tattnall 2; Candler 1; Dade 1; Talbot 1; Baker 1; Jeff Davis 1; Johnson 1; Clinch 1; Macon 1; Chattahoochee 1; Clay 1; Jefferson 1; Mcintosh 1; Heard 1; Bacon 1; Brooks 1; Morgan 1; Jenkins 1; Berrien 1; Cook 1; White 1; Wheeler 1; Gilmer 1; Bulloch 1; Charlton 1; Schley 1; Bleckley 1; Long 1; Banks 1
Czech Republic,Czech Republic,"3,001",23,25,"2,953",3/31/20 1:00
Ireland,Ireland,"2,910",54,5,"2,851",3/30/20 20:00
Colorado,USA,"2,627",51,0,"2,576",2020-03-31 03:00:00 * CTY: Denver 465; Arapahoe 288; Jefferson 253; El Paso 245; Weld 215; Eagle 213; unknown 160; Adams 152; Douglas 119; Boulder 100; Larimer 92; Gunnison 80; Garfield 31; Pitkin 29; La Plata 21; Broomfield 18; Pueblo 16; Routt 16; Chaffee 15; Summit 14; Mesa 12; Montrose 10; Teller 8; Logan 5; Moffat 4; Park 4; Morgan 4; Grand 4; Rio Grande 4; Elbert 4; Clear Creek 3; Costilla 3; Otero 3; Yuma 2; Fremont 2; Delta 1; Kit Carson 1; Mineral 1; Washington 1; San Miguel 1; Hinsdale 1; Lincoln 1; Montezuma 1; Baca 1; Huerfano 1; Alamosa 1; Crowley 1; Archuleta 1
Malaysia,Malaysia,"2,626",37,479,"2,110",3/30/20 13:00
Denmark,Denmark,"2,577",77,1,"2,499",3/30/20 16:00
Connecticut,USA,"2,571",36,0,"2,535",2020-03-31 03:00:00 * CTY: Fairfield 1445; New Haven 373; Hartford 330; unknown 176; Litchfield 113; Middlesex 50; Tolland 50; New London 24; Windham 10
Chile,Chile,"2,449",8,156,"2,285",2020-03-30 14:00:00 * Arica 6; Tarapaca 8; Antofagasta 35; Atacama 2; Coquimbo 27; Valparaiso 108; Metropolitana 1295; O'Higgins 21; Maule 54; Ñuble 229; Biobio 201; Araucania 247; Los Rios 47; Los Lagos 128; Aysen 2; Magallanes 39. Source: @SouthernVOID
Romania,Romania,"2,109",65,209,"1,835",3/31/20 1:00
Poland,Poland,"2,055",31,7,"2,017",3/30/20 20:00
Luxembourg,Luxembourg,"1,988",22,40,"1,926",3/30/20 16:00
Ecuador,Ecuador,"1,966",62,3,"1,901",3/31/20 1:00
Japan,Japan,"1,953",56,424,"1,473",3/31/20 1:00
Tennessee,USA,"1,937",14,0,"1,923",2020-03-31 03:00:00 * CTY: Davidson 443; Shelby 396; Out-of-state 192; Sumner 179; Williamson 111; unknown 101; Rutherford 57; Knox 57; Hamilton 40; Wilson 32; Robertson 27; Putnam 24; Tipton 16; Washington 14; Montgomery 13; Dickson 12; Greene 12; Maury 11; Cumberland 11; Sullivan 11; Fayette 10; Blount 10; Anderson 9; Bradley 9; Loudon 8; Cheatham 8; Sevier 7; Franklin 6; Marion 6; Carroll 5; Gibson 5; Jefferson 5; Madison 5; Campbell 4; Dekalb 4; Hawkins 4; Cannon 3; Dyer 3; McMinn 3; Chester 3; Benton 3; Monroe 3; Trousdale 3; Macon 3; Grundy 2; Hamblen 2; Houston 2; Perry 2; Bledsoe 2; Roane 2; Lewis 2; Scott 2; Lawrence 2; Haywood 2; Johnson 2; Overton 2; Claiborne 2; Obion 1; Weakley 1; Morgan 1; Hardeman 1; Cocke 1; McNairy 1; Bedford 1; Fentress 1; Hardin 1; Lincoln 1; Wayne 1; Warren 1; White 1; Decatur 1; Unicoi 1; Smith 1; Giles 1; Marshall 1; Union 1; Coffee 1; Henry 1; Carter 1; Meigs 1
Ohio,USA,"1,933",40,0,"1,893",2020-03-31 03:00:00 * CTY: Cuyahoga 493; Franklin 281; Summit 118; Mahoning 117; Lucas 114; Hamilton 101; Lorain 78; Medina 48; Miami 46; Stark 44; Lake 43; Trumbull 42; Delaware 38; Portage 32; Montgomery 31; Butler 30; Geauga 22; Licking 21; Warren 20; Wood 13; Fairfield 13; Darke 12; Columbiana 11; Clermont 9; Belmont 8; Tuscarawas 7; Jefferson 7; Marion 7; Wayne 7; Ashtabula 6; Clark 6; Coshocton 5; Carroll 5; Richland 5; Erie 5; Crawford 5; Madison 5; Defiance 5; Pickaway 5; Allen 4; Shelby 4; Union 4; Greene 3; Athens 3; Washington 3; Knox 3; Champaign 3; Logan 3; Clinton 3; Huron 3; Seneca 3; Hancock 3; Sandusky 3; Mercer 2; Ashland 2; Fulton 2; Ottawa 2; Muskingum 2; Auglaize 2; Gallia 1; Holmes 1; Preble 1; Lawrence 1; Ross 1; Pike 1; Van Wert 1; Brown 1; Fayette 1; Highland 1; Wyandot 1
Russia,Russia,"1,836",9,66,"1,761",3/30/20 13:00
Indiana,USA,"1,787",35,0,"1,752",2020-03-31 03:00:00 * CTY: Marion 804; Hamilton 106; Lake 97; Johnson 81; Hendricks 58; Decatur 42; St. Joseph 36; Madison 29; Hancock 28; Franklin 28; Allen 28; Clark 27; Monroe 26; Ripley 25; Morgan 23; Floyd 20; Boone 20; Vanderburgh 17; Delaware 15; Porter 15; Harrison 15; Tippecanoe 14; Howard 14; Jennings 14; Shelby 13; Elkhart 12; Owen 10; Dearborn 10; Bartholomew 10; Lawrence 9; Fayette 8; Warrick 8; Jackson 8; Grant 7; Vigo 7; Putnam 7; Montgomery 6; Washington 6; Jasper 6; LaPorte 6; Tipton 4; Kosciusko 4; Gibson 4; Rush 4; Switzerland 3; Miami 3; Posey 3; Marshall 3; Brown 3; White 2; Dubois 2; Henry 2; Knox 2; LaGrange 2; Orange 2; Carroll 2; Warren 2; Huntington 2; Noble 2; Starke 1; Wayne 1; Greene 1; Crawford 1; Sullivan 1; Cass 1; Wabash 1; Wells 1; Randolph 1; Clay 1; Fulton 1; Ohio 1; Verm. 1; Scott 1; Newton 1; Adams 1; Steuben 1; Clinton 1; Whitley 1; Fountain 1; DeKalb 1
Pakistan,Pakistan,"1,717",21,76,"1,620",3/31/20 1:00
Philippines,Philippines,"1,546",78,42,"1,426",3/30/20 13:00
Thailand,Thailand,"1,524",9,229,"1,286",3/30/20 13:00
Guangdong,Mainland China,"1,484",8,"1,351",125,3/30/20 3:00
Saudi Arabia,Saudi Arabia,"1,453",8,115,"1,330",3/30/20 16:00
Indonesia,Indonesia,"1,414",122,75,"1,217",3/30/20 13:00
Maryland,USA,"1,413",15,0,"1,398",2020-03-31 03:00:00 * CTY: Montgomery 341; Prince George's 294; Baltimore 186; Baltimore City 152; Anne Arundel 110; Howard 96; Carroll 82; Charles 33; Frederick 26; Harford 24; Cecil 13; Calvert 12; St. Mary's 9; Washington 7; Wicomico 6; Caroline 4; Talbot 4; Queen Anne's 4; Garrett 3; Kent 3; Worcester 3; Somerset 1
North Carolina,USA,"1,379",8,0,"1,371",2020-03-31 03:00:00 * CTY: Mecklenburg 382; Wake 180; Durham 118; Guilford 44; Forsyth 40; Union 39; Cabarrus 38; Orange 30; New Hanover 30; Gaston 27; Northampton 26; Pitt 25; Iredell 25; Buncombe 21; Davidson 19; Cumberland 18; Rowan 18; Randolph 17; Henderson 16; Harnett 15; Catawba 14; Chatham 14; Brunswick 14; Wilson 13; Davie 12; Carteret 11; Johnston 11; Moore 8; McDowell 7; Cleveland 7; Cherokee 7; Granville 7; Alamance 7; Franklin 6; Bertie 6; Onslow 6; Burke 5; Watauga 5; Craven 5; Stanly 5; Beaufort 5; Nash 4; Halifax 4; Wayne 4; Columbus 4; Hertford 3; Greene 3; Caldwell 3; Lenoir 3; Vance 3; Montgomery 3; Transylvania 3; Lincoln 3; Hoke 3; Rutherford 2; Wilkes 2; Surry 2; Polk 2; Scotland 2; Alleghany 2; Robeson 2; Lee 2; Yadkin 2; Pasquotank 2; Dare 1; Duplin 1; Sampson 1; Mitchell 1; Washington 1; Jackson 1; Perquimans 1; Pamlico 1; Person 1; Edgecombe 1; Caswell 1; Alexander 1; Currituck 1
Finland,Finland,"1,352",13,10,"1,329",3/30/20 13:00
South Africa,South Africa,"1,326",3,31,"1,292",3/30/20 18:00
Wisconsin,USA,"1,285",24,0,"1,261",2020-03-31 03:00:00 * CTY: Milwaukee 617; Dane 192; Waukesha 93; unknown 55; Ozaukee 36; Washington 34; Kenosha 30; Fond du Lac 21; Racine 21; La Crosse 16; Rock 15; Sauk 13; Eau Claire 10; Jefferson 10; Winnebago 10; Columbia 9; Outagamie 9; Sheboygan 8; Dodge 8; Chippewa 7; Brown 7; Walworth 6; Pierce 6; Douglas 6; Green 5; St. Croix 4; Dunn 3; Juneau 3; Iowa 3; Clark 3; Vilas 3; Oneida 3; Richland 2; Jackson 2; Wood 2; Bayfield 2; Marquette 2; Marathon 2; Calumet 1; Marinette 1; Monroe 1; Grant 1; Iron 1; Waupaca 1; Portage 1
Henan,Mainland China,"1,276",22,"1,251",3,3/29/20 2:00
Zhejiang,Mainland China,"1,255",1,"1,225",29,3/30/20 2:00
Greece,Greece,"1,212",43,52,"1,117",2020-03-30 19:00:00 * Attica 571; Aegean Islands 8; Thrace 14; Macedonia 83; Epirus 5; Thessaly 13; Peloponesse 64; Dodecanese 1; Central Greece 2; Crete 8; Ionian Islands 5; Cyclades 1; Undefined Location 437. Source: @bikerboyGR
Arizona,USA,"1,158",20,0,"1,138",2020-03-31 03:00:00 * CTY: Maricopa 690; Pima 187; Navajo 88; Coconino 72; Pinal 64; Apache 17; Yavapai 15; Mohave 7; Yuma 6; Cochise 4; Graham 2; Santa Cruz 2; La Paz 2; Gila 1; Greenlee 1
Missouri,USA,"1,122",13,0,"1,109",2020-03-31 03:00:00 * CTY: St. Louis 366; St. Louis City 150; Kansas City 100; Boone 59; St. Charles 56; Jackson 56; Greene 48; Cole 25; Johnson 19; Jefferson 18; Lafayette 17; Callaway 13; Cape Girardeau 13; Clay 13; TBD 12; Perry 12; Christian 12; Camden 11; Cass 9; Platte 7; Pulaski 7; Franklin 7; Dunklin 6; Jasper 5; Scott 5; Cedar 5; Lincoln 5; Wright 4; Newton 4; Clinton 4; Chariton 3; St. Francois 3; Buchanan 3; Reynolds 2; Taney 2; Montgomery 2; Warren 2; Carter 2; Ripley 2; McDonald 2; Pemiscot 2; Moniteau 2; Stoddard 2; Bollinger 1; Ray 1; Cooper 1; Webster 1; Maries 1; Barry 1; Macon 1; Henry 1; Benton 1; Pike 1; Texas 1; Stone 1; Atchison 1; Osage 1; Adair 1; Harrison 1; Randolph 1; Ralls 1; Shelby 1; Pettis 1; Morgan 1; Bates 1; Livingston 1; Crawford 1; Joplin 1
Iceland,Iceland,"1,086",2,157,927,3/30/20 16:00
Panama,Panama,"1,075",27,9,"1,039",3/31/20 1:00
India,India,"1,069",27,99,943,2020-03-31 01:00:00 * State Kerala 202; Maharashtra 198; Delhi 87; Karnataka 83; Uttar Pradesh 82; Telangana 71; Gujarat 69; Tamil Nadu 67; Rajasthan 59; Jammu and Kashmir 48; Madhya Pradesh 47; Punjab 38; Haryana 36; Andhra Pradesh 23; West Bengal 22; Bihar 15; Ladakh 13; Andaman and Nicobar Islands 9; Chandigarh 8; Uttarakhand 7; Chhattisgarh 7; Goa 5; Odisha 3; Himachal Pradesh 3; Puducherry 1; Manipur 1; Mizoram 1
Nevada,USA,"1,044",18,0,"1,026",2020-03-31 03:00:00 * CTY: Clark 753; unknown 154; Washoe 121; Carson City 5; Douglas 5; Elko 3; Humboldt 1; Nye 1; Lyon 1
Virginia,USA,"1,020",25,0,995,2020-03-31 03:00:00 * CTY: Fairfax 224; Arlington 86; Prince William 79; James City 73; Loudoun 61; Virginia Beach 52; Henrico 44; Alexandria 26; Richmond City 25; Chesterfield 21; Stafford 20; Albemarle 19; Newport News 18; Chesapeake 18; Norfolk 17; Charlottesville 13; York 11; Frederick 10; Hampton 9; Louisa 8; Manassas City 7; Williamsburg 7; Gloucester 7; Accomack 6; Shenandoah 6; Fauquier 6; Goochland 6; Spotsylvania 6; Roanoke City 6; Harrisonburg 6; Botetourt 5; Hanover 5; Rockingham 5; Franklin 5; Prince George 5; Mecklenburg 4; Lynchburg 4; Portsmouth 4; Danville 4; Culpeper 3; King George 3; Hopewell 3; Madison 3; Isle of Wight 3; Suffolk 3; Amherst 3; Winchester 3; Powhatan 3; Greensville 3; Fluvanna 3; Washington 2; Warren 2; Rockbridge 2; Mathews 2; Bedford 2; Petersburg 2; Tazewell 2; Poquoson 2; Roanoke 2; Lee 2; Prince Edward 2; Nelson 2; Northumberland 2; Manassas Park 1; Galax 1; Fredericksburg 1; Radford 1; Amelia 1; Pittsylvania 1; Southampton 1; Nottoway 1; Montgomery 1; New Kent 1; Fairfax City 1; Halifax 1; King William 1; Charles City 1; Northampton 1; Smyth 1; Henry 1; Orange 1; Greene 1; Bristol 1; Lancaster 1; Alleghany 1; Wythe 1
Hunan,Mainland China,"1,018",4,"1,014",0,3/22/20 18:00
Mexico,Mexico,993,20,35,938,3/30/20 13:00
Anhui,Mainland China,990,6,984,0,3/9/20 1:00
Argentina,Argentina,966,24,228,714,2020-03-31 01:00:00 * CABA 292; Buenos Aires 253; Santa Fe 111; Chaco 81; Cordoba 81; Tierra del Fuego 32; Neuquen 20; Corrientes 19; Tucuman 15; Entre Rios 13; Mendoza 13; Santa Cruz 9; Rio Negro 8; San Luis 6; Jujuy 3; La Pampa 3; Misiones 2; Santiago del Estero 2; La Rioja 1; Salta 1; San Juan 1. Source: @SouthernVOID
Peru,Peru,950,18,269,663,2020-03-30 18:00:00 * Lima 718; Loreto 53; Callao 24; Lambayeque 22; Piura 21; Cusco 25; Arequipa 21; Junin 13; La Libertad 15; Tumbes 8; Ancash 11; Ica 5; Huanuco 4; San Martin 5; Ayacucho 1; Cajamarca 1; Madre de Dios 1; Pasco 1; Tacna 1. Source: @SouthernVOID
