Place,Region,Confirmed,Deaths,Recovered,Active,Last Update
Ohio,USA,"1,139",19,0,"1,120",2020-03-28 03:00:00 * CTY: Cuyahoga 330; Franklin 152; Mahoning 68; Summit 65; Hamilton 63; Lorain 56; Lucas 50; Medina 32; Miami 32; Lake 27; Butler 23; Stark 22; Delaware 20; Montgomery 19; Trumbull 17; Portage 13; Warren 11; Licking 10; Geauga 10; Fairfield 8; Wood 8; Columbiana 7; Belmont 6; Clermont 6; Ashtabula 5; Marion 5; Defiance 5; Coshocton 4; Richland 4; Wayne 3; Carroll 3; Union 3; Ashland 3; Madison 3; Tuscarawas 3; Erie 3; Huron 3; Greene 3; Pickaway 2; Clark 2; Mercer 2; Hancock 2; Washington 2; Fulton 2; Muskingum 2; Clinton 2; Logan 2; Champaign 2; Knox 2; Jefferson 1; Crawford 1; Highland 1; Lawrence 1; Seneca 1; Fayette 1; Darke 1; Wyandot 1; Shelby 1; Sandusky 1; Athens 1; Gallia 1
Thailand,Thailand,"1,136",5,97,"1,034",3/27/20 12:00
Saudi Arabia,Saudi Arabia,"1,104",3,35,"1,066",3/27/20 15:00
Indonesia,Indonesia,"1,046",87,46,913,3/27/20 12:00
Finland,Finland,"1,041",5,10,"1,026",3/27/20 15:00
Russia,Russia,"1,036",3,45,988,3/27/20 12:00
Hunan,Mainland China,"1,018",4,"1,014",0,3/22/20 18:00
Anhui,Mainland China,990,6,984,0,3/9/20 1:00
Indiana,USA,981,25,0,956,2020-03-28 03:00:00 * CTY: Marion 484; Hamilton 52; Lake 47; Johnson 42; Hendricks 28; St. Joseph 27; Decatur 26; Allen 21; Franklin 21; Ripley 14; Hancock 13; Clark 12; Floyd 11; Morgan 10; Elkhart 9; Tippecanoe 8; Delaware 8; Monroe 8; Howard 7; Boone 7; Madison 7; Porter 6; Bartholomew 6; Shelby 6; Vanderburgh 6; Owen 5; Jennings 5; Lawrence 5; Grant 5; Dearborn 4; Jackson 4; Jasper 4; Harrison 4; Washington 4; Marshall 4; Gibson 3; Vigo 3; Warrick 3; Montgomery 3; Rush 3; Fayette 3; Tipton 2; Putnam 2; Brown 2; LaGrange 2; LaPorte 2; Wayne 1; Starke 1; Wabash 1; Wells 1; Warren 1; Henry 1; Fulton 1; Ohio 1; Miami 1; Adams 1; Fountain 1; Caroll 1; Noble 1; Posey 1; Sullivan 1; Dubois 1; Kosciusko 1; Scott 1; Orange 1; Whitlty 1; DeKalb 1; Huntington 1; Clinton 1
Greece,Greece,966,28,52,886,2020-03-28 01:00:00 * Attica 515; Aegean Islands 8; Thrace 14; Macedonia 83; Epirus 5; Thessaly 13; Peloponesse 64; Dodecanese 1; Central Greece 2; Crete 8; Ionian Islands 5; Cyclades 1; Undefined Location 247. Source: @bikerboyGR
North Carolina,USA,944,5,0,939,2020-03-28 03:00:00 * CTY: Mecklenburg 259; Wake 123; Durham 113; Union 34; Guilford 31; Cabarrus 31; Forsyth 24; Orange 24; New Hanover 21; Buncombe 17; Gaston 17; Iredell 15; Davidson 12; Rowan 12; Brunswick 12; Harnett 11; Chatham 11; Catawba 10; Pitt 10; Johnston 9; Randolph 9; Cumberland 8; Henderson 8; Wilson 7; Carteret 6; Franklin 5; Moore 5; Alamance 5; McDowell 5; Watauga 5; Craven 4; Onslow 4; Nash 4; Cherokee 4; Transylvania 3; Greene 3; Hertford 3; Caldwell 3; Bertie 3; Stanly 3; Montgomery 3; Northampton 3; Cleveland 3; Beaufort 3; Burke 3; Lenoir 3; Wayne 3; Granville 3; Davie 2; Hoke 2; Dare 2; Robeson 2; Lee 2; Vance 2; Hyde 1; Polk 1; Surry 1; Sampson 1; Halifax 1; Mitchell 1; Jackson 1; Pasquotank 1; Edgecombe 1; Alleghany 1; Scotland 1; Swain 1; Person 1; Lincoln 1; Duplin 1
Jiangxi,Mainland China,936,1,934,1,3/22/20 18:00
Wisconsin,USA,926,14,0,912,2020-03-28 03:00:00 * CTY: Milwaukee 411; Dane 158; unknown 61; Waukesha 61; Ozaukee 30; Washington 27; Kenosha 23; Fond du Lac 18; La Crosse 14; Rock 12; Racine 9; Sauk 8; Sheboygan 7; Eau Claire 7; Dodge 6; Jefferson 6; Columbia 6; Winnebago 6; Brown 5; Walworth 5; Douglas 5; St. Croix 4; Outagamie 4; Pierce 4; Chippewa 3; Green 3; Iowa 3; Juneau 2; Wood 2; Vilas 2; Bayfield 2; Clark 2; Dunn 2; Marinette 1; Monroe 1; Grant 1; Calumet 1; Waupaca 1; Iron 1; Marathon 1; Portage 1
Iceland,Iceland,890,2,82,806,3/27/20 15:00
India,India,859,21,75,763,2020-03-28 01:00:00 * State (not updated after 694) Maharashtra 124; Kerala 118; Karnataka 55; Telangana 44; Gujarat 43; Rajasthan 41; Uttar Pradesh 41; Delhi 36; Punjab 33; Haryana 30; Tamil Nadu 26; Madhya Pradesh 20; Ladakh 13; Jammu and Kashmir 13; Andhra Pradesh 11; West Bengal 10; Chandigarh 7; Chhattisgarh 6; Bihar 6; Uttarakhand 5; Himachal Pradesh 3; Goa 3; Odisha 2; Puducherry 1; Manipur 1; Mizoram 1; Andaman and Nicobar Islands
Philippines,Philippines,803,54,31,718,3/27/20 12:00
Maryland,USA,781,5,0,776,2020-03-28 03:00:00 * CTY: Montgomery 208; Prince George's 148; Baltimore 103; Baltimore City 88; Anne Arundel 63; Howard 62; Harford 18; Charles 17; Frederick 15; Cecil 12; Carroll 9; Calvert 9; Wicomico 6; Washington 5; St. Mary's 4; Queen Anne's 4; Garrett 3; Worcester 2; Kent 2; Talbot 1; Somerset 1; Caroline 1
Shandong,Mainland China,772,7,752,13,3/27/20 8:00
Singapore,Singapore,732,2,183,547,3/27/20 17:00
Missouri,USA,709,9,0,700,2020-03-28 03:00:00 * CTY: St. Louis 247; St. Louis City 95; Kansas City 78; Boone 42; Greene 41; Jackson 41; St. Charles 32; Jefferson 15; Cole 10; Clay 9; Cass 8; Johnson 8; Perry 6; Platte 5; Cape Girardeau 5; Lafayette 4; St. Francois 4; Franklin 4; TBD 4; Pulaski 4; Montgomery 3; Newton 3; Callaway 3; Christian 3; Jasper 3; Dunklin 3; Buchanan 2; Lincoln 2; Moniteau 2; Wright 1; Henry 1; Chariton 1; Cooper 1; Carter 1; Clinton 1; Benton 1; Taney 1; Texas 1; Pettis 1; Ray 1; Atchison 1; McDonald 1; Randolph 1; Scott 1; Adair 1; Ralls 1; Stoddard 1; Shelby 1; Pemiscot 1; Camden 1; Bollinger 1; Bates 1
Others,Japan (Diamond Princess),706,6,10,690,3/3/20 3:00
Argentina,Argentina,706,15,76,615,2020-03-28 01:00:00 * CABA 240; Buenos Aires 194; Santa Fe 63; Chaco 59; Cordoba 57; Tucuman 15; Tierra del Fuego 14; Neuquen 11; Entre Rios 9; Santa Cruz 9; Mendoza 8; Rio Negro 7; San Luis 6; Corrientes 5; Jujuy 3; Misiones 2; Santiago del Estero 2; La Pampa 1; Salta 1. Source: @SouthernVOID
Panama,Panama,674,9,2,663,3/27/20 1:00
Arizona,USA,665,13,0,652,2020-03-28 03:00:00 * CTY: Maricopa 399; Pima 102; Navajo 49; Coconino 41; Pinal 36; Apache 11; Yavapai 9; Yuma 4; Mohave 4; Graham 4; Santa Cruz 2; Cochise 2; La Paz 2
Jiangsu,Mainland China,641,0,631,10,3/27/20 2:00
Alabama,USA,639,4,0,635,2020-03-28 03:00:00 * CTY: Jefferson 179; Shelby 70; Madison 61; Lee 53; Walker 24; Mobile 23; Tuscaloosa 22; Montgomery 18; Limestone 16; Chambers 15; Morgan 13; Elmore 12; Lauderdale 11; St. Clair 9; Marion 7; Chilton 7; Cullman 7; Autauga 6; Jackson 5; Baldwin 5; Etowah 5; Tallapoosa 5; Blount 5; Pike 4; Talladega 4; Houston 4; DeKalb 4; Marshall 4; Calhoun 3; Cleburne 3; Lawrence 3; Franklin 3; Wilcox 2; Winston 2; Dallas 2; Marengo 2; Coosa 2; Bullock 2; Washington 2; Covington 2; Randolph 1; Butler 1; Choctaw 1; Escambia 1; Clay 1; Lowndes 1; Cherokee 1; Russell 1; Colbert 1; Pickens 1; Crenshaw 1; Greene 1; Lamar 1
Peru,Peru,635,11,16,608,2020-03-28 01:00:00 * Lima 494; Loreto 23; Piura 20; Callao 17; Arequipa 15; Lambayeque 13; Junin 12; Cusco 10; La Libertad 9; Ancash 6; Tumbes 5; Huanuco 4; Ica 3; Madre de Dios 1; San Martin 1; Cajamarca 1; Pasco 1. Source: @SouthernVOID
Slovenia,Slovenia,632,9,10,613,3/27/20 12:00
Nevada,USA,621,10,0,611,2020-03-28 03:00:00 * CTY: Clark 443; unknown 93; Washoe 75; Douglas 3; Carson City 2; Elko 2; Nye 1; Lyon 1; Humboldt 1
Virginia,USA,610,16,0,594,2020-03-28 03:00:00 * CTY: Fairfax 124; Arlington 63; James City 55; Prince William 44; Loudoun 43; Virginia Beach 29; Henrico 28; Alexandria 18; Richmond City 17; Chesterfield 12; Newport News 12; Charlottesville 11; Stafford 11; York 9; Norfolk 8; Albemarle 8; Hampton 5; Chesapeake 5; Harrisonburg 5; Louisa 5; Williamsburg 5; Danville 4; Mecklenburg 4; Rockingham 4; Fauquier 4; Frederick 4; Portsmouth 3; Shenandoah 3; Bedford 3; Manassas City 3; Gloucester 3; Spotsylvania 3; Goochland 3; Fluvanna 3; Culpeper 2; Lynchburg 2; Northumberland 2; Warren 2; Rockbridge 2; Hanover 2; Lee 2; Accomack 2; Prince George 2; Prince Edward 2; Isle of Wight 2; Madison 2; Nottoway 1; Montgomery 1; Amelia 1; Pittsylvania 1; Amherst 1; Charles City 1; Mathews 1; Washington 1; Halifax 1; Franklin 1; Greene 1; Suffolk 1; Roanoke City 1; Northampton 1; Botetourt 1; Orange 1; Roanoke 1; Bristol 1; Nelson 1; Poquoson 1; King George 1; Galax 1; Fredericksburg 1; Radford 1; Southampton 1
Croatia,Croatia,586,3,37,546,3/27/20 17:00
Mexico,Mexico,585,8,4,573,3/27/20 12:00
Dominican Republic,Dominican Republic,581,20,3,558,3/27/20 17:00
Mississippi,USA,579,8,0,571,2020-03-28 03:00:00 * CTY: DeSoto 63; Hinds 50; Harrison 34; Rankin 29; Madison 25; Jackson 24; Coahoma 18; Pearl River 18; Forrest 16; Lee 15; Tippah 15; Leflore 13; Oktibbeha 12; Pike 12; Washington 11; Lafayette 11; Holmes 10; Lauderdale 10; Bolivar 9; Lowndes 9; Marshall 9; Hancock 9; Chickasaw 9; Wilkinson 9; Attala 8; Copiah 8; Tate 8; Scott 6; Adams 6; Tunica 6; Lincoln 6; Lawrence 5; Sunflower 5; Yazoo 4; Montgomery 4; Choctaw 4; Panola 4; Leake 4; Walthall 4; Lamar 4; Pontotoc 4; Monroe 3; Calhoun 3; Webster 3; Yalobusha 3; Itawamba 3; Quitman 3; Union 3; Winston 3; Grenada 2; Franklin 2; Perry 2; Clay 2; Tallahatchie 2; Benton 2; Prentiss 1; Newton 1; Sharkey 1; George 1; Noxubee 1; Jones 1; Smith 1; Kemper 1; Humphreys 1; Jefferson 1; Simpson 1; Marion 1; Neshoba 1; Amite 0
Chongqing,Mainland China,578,6,570,2,3/24/20 0:00
Estonia,Estonia,575,1,11,563,3/27/20 12:00
Beijing,Mainland China,569,8,408,153,3/27/20 6:00
Qatar,Qatar,562,0,43,519,3/27/20 17:00
Sichuan,Mainland China,548,3,536,9,3/27/20 3:00
