Place,Region,Confirmed,Deaths,Recovered,Active,Last Update
Tennessee,USA,"3,802",65,0,"3,737",2020-04-07 03:00:00 * CTY: Anderson 10; Bedford 8; Benton 4; Bledsoe 3; Blount 38; Bradley 23; Campbell 5; Cannon 7; Carroll 8; Carter 3; Cheatham 13; Chester 6; Claiborne 2; Clay 1; Cocke 1; Coffee 7; Cumberland 26; Davidson 819; Dekalb 7; Dickson 24; Dyer 9; Fayette 21; Fentress 2; Franklin 14; Gibson 12; Giles 3; Grainger 3; Greene 17; Grundy 15; Hamblen 4; Hamilton 83; Hardeman 6; Hardin 2; Hawkins 14; Haywood 5; Henderson 1; Henry 5; Hickman 2; Houston 2; Humphreys 3; Jackson 3; Jefferson 7; Johnson 2; Knox 119; Lauderdale 5; Lawrence 4; Lewis 2; Lincoln 5; Loudon 13; Macon 11; Madison 22; Marion 20; Marshall 9; Maury 24; McMinn 3; McNairy 4; Meigs 2; Monroe 6; Montgomery 54; Morgan 5; Obion 2; Out-of-state 290; Overton 4; Perry 3; Polk 3; Putnam 55; Roane 5; Robertson 60; Rutherford 161; Scott 3; Sequatchie 2; Sevier 16; Shelby 766; Smith 3; Stewart 2; Sullivan 25; Sumner 335; Tipton 36; Trousdale 11; Unicoi 1; Union 1; unknown 69; Warren 1; Washington 24; Wayne 2; Weakley 5; White 2; Williamson 260; Wilson 97
Malaysia,Malaysia,"3,793",62,"1,241","2,490",4/6/20 13:00
Pakistan,Pakistan,"3,766",52,259,"3,455",4/6/20 19:00
Ecuador,Ecuador,"3,747",191,100,"3,456",4/6/20 19:00
Philippines,Philippines,"3,660",163,73,"3,424",4/6/20 13:00
Japan,Japan,"3,654",85,575,"2,994",4/6/20 1:00
North Carolina,USA,"3,054",50,0,"3,004",2020-04-07 03:00:00 * CTY: Alamance 20; Alexander 2; Alleghany 2; Anson 5; Ashe 1; Beaufort 9; Bertie 7; Bladen 1; Brunswick 26; Buncombe 33; Burke 39; Cabarrus 76; Caldwell 11; Carteret 25; Caswell 2; Catawba 25; Chatham 21; Cherokee 12; Chowan 1; Clay 3; Cleveland 18; Columbus 12; Craven 18; Cumberland 56; Currituck 2; Dare 6; Davidson 63; Davie 20; Duplin 5; Durham 203; Edgecombe 5; Forsyth 99; Franklin 15; Gaston 58; Gates 1; Granville 76; Greene 10; Guilford 104; Halifax 10; Harnett 32; Haywood 3; Henderson 51; Hertford 4; Hoke 11; Iredell 53; Jackson 2; Johnston 44; Lee 3; Lenoir 9; Lincoln 9; Macon 1; Martin 3; McDowell 10; Mecklenburg 741; Mitchell 2; Montgomery 11; Moore 20; Nash 22; New Hanover 51; Northampton 53; Onslow 21; Orange 67; Pamlico 3; Pasquotank 8; Pender 2; Perquimans 2; Person 7; Pitt 42; Polk 8; Randolph 33; Richmond 1; Robeson 5; Rockingham 6; Rowan 58; Rutherford 21; Sampson 5; Scotland 2; Stanly 8; Stokes 8; Surry 3; Swain 1; Transylvania 5; Union 77; Vance 12; Wake 325; Warren 3; Washington 7; Watauga 8; Wayne 23; Wilkes 4; Wilson 33; Yadkin 9
Virginia,USA,"2,878",66,0,"2,812",2020-04-07 03:00:00 * CTY: Accomack 11; Albemarle 34; Alexandria 93; Alleghany 2; Amelia 6; Amherst 6; Appomattox 1; Arlington 203; Augusta 9; Bedford 5; Botetourt 15; Bristol 1; Brunswick 1; Buckingham 4; Buena Vista City 4; Campbell 2; Caroline 1; Carroll 1; Charles City 4; Charlotte 1; Charlottesville 22; Chesapeake 77; Chesterfield 108; Clarke 2; Covington 1; Culpeper 8; Cumberland 2; Danville 13; Emporia 2; Fairfax 488; Fauquier 11; Fluvanna 9; Franklin 10; Franklin City 4; Frederick 31; Fredericksburg 7; Galax 1; Giles 1; Gloucester 12; Goochland 17; Greene 4; Greensville 4; Halifax 2; Hampton 41; Hanover 13; Harrisonburg 27; Henrico 207; Henry 3; Hopewell 10; Isle of Wight 22; James City 118; King and Queen 1; King George 10; King William 2; Lancaster 1; Lee 2; Lexington 3; Loudoun 188; Louisa 14; Lynchburg 11; Madison 4; Manassas City 17; Manassas Park 4; Mathews 2; Mecklenburg 12; Montgomery 7; Nelson 2; New Kent 12; Newport News 54; Norfolk 60; Northampton 2; Northumberland 3; Nottoway 1; Orange 5; Page 2; Petersburg 10; Pittsylvania 3; Poquoson 3; Portsmouth 27; Powhatan 4; Prince Edward 3; Prince George 18; Prince William 193; Pulaski 1; Radford 1; Richmond 1; Richmond City 105; Roanoke 5; Roanoke City 11; Rockbridge 3; Rockingham 15; Russell 1; Salem 1; Shenandoah 13; Smyth 2; Southampton 5; Spotsylvania 26; Stafford 43; Staunton 1; Suffolk 28; Surry 3; Sussex 4; Tazewell 3; Virginia Beach 178; Warren 5; Washington 5; Waynesboro 3; Westmoreland 3; Williamsburg 13; Winchester 13; Wise 1; Wythe 3; York 21
Missouri,USA,"2,868",65,0,"2,803",2020-04-07 03:00:00 * CTY: Adair 10; Atchison 1; Barry 1; Bates 3; Benton 3; Bollinger 1; Boone 76; Buchanan 11; Butler 2; Caldwell 1; Callaway 19; Camden 24; Cape Girardeau 20; Carter 3; Cass 26; Cedar 4; Chariton 4; Christian 17; Clark 1; Clay 37; Clinton 8; Cole 31; Cooper 2; Crawford 3; Dallas 1; DeKalb 1; Dunklin 8; Franklin 33; Gasconade 2; Gentry 1; Greene 69; Harrison 3; Henry 2; Howell 1; Jackson 155; Jasper 11; Jefferson 81; Johnson 32; Joplin 2; Kansas City 212; Lafayette 28; Lincoln 18; Linn 2; Livingston 1; Macon 2; Madison 1; Maries 2; McDonald 3; Moniteau 4; Montgomery 5; Morgan 1; New Madrid 2; Newton 6; Nodaway 2; Osage 3; Pemiscot 3; Perry 28; Pettis 2; Phelps 1; Pike 3; Platte 17; Pulaski 11; Ralls 1; Randolph 7; Ray 4; Reynolds 2; Ripley 2; Saline 3; Scott 10; Shelby 1; St. Charles 237; Ste. Genevieve 6; St. Francois 17; St. Louis 1033; St. Louis City 440; Stoddard 7; Stone 3; Taney 7; unknown 1; Warren 9; Webster 3; Worth 1; Wright 7
Luxembourg,Luxembourg,"2,843",41,500,"2,302",4/6/20 19:00
Saudi Arabia,Saudi Arabia,"2,605",38,551,"2,016",4/6/20 20:00
