Place,Region,Confirmed,Deaths,Recovered,Active,Last Update
Michigan,USA,"9,334",337,0,"8,997",2020-04-02 03:00:00 * CTY: Wayne--Detroit 2472; Wayne 1998; Oakland 1910; Macomb 1088; Washtenaw 401; Genesee 249; Other 142; Ingham 121; Kent 119; Livingston 102; Saginaw 71; Monroe 58; Jackson 56; Out of State 42; St. Clair 41; Berrien 38; Clinton 33; Ottawa 31; Kalamazoo 30; Eaton 27; Calhoun 23; Lenawee 22; Otsego 19; Unknown 19; Hillsdale 19; Muskegon 18; Midland 12; Shiawassee 11; Tuscola 11; Bay 10; Van Buren 10; Montcalm 10; Lapeer 8; Grand Traverse 8; Kalkaska 7; Isabella 7; Emmet 7; Sanilac 7; Ionia 6; Cass 6; St. Joseph 5; Allegan 5; Charlevoix 4; Marquette 4; Antrim 4; Gratiot 3; Mecosta 3; Delta 3; Huron 3; Barry 2; Osceola 2; Gladwin 2; Branch 2; Cheboygan 2; Wexford 2; Gogebic 2; Oceana 2; Oscoda 2; Houghton 1; Mackinac 1; Missaukee 1; Manistee 1; Leelanau 1; Arenac 1; Iosco 1; Ogemaw 1; Crawford 1; Clare 1; Chippewa 1; Newaygo 1; Roscommon 1; Schoolcraft 0; Dickinson 0
Portugal,Portugal,"8,251",187,43,"8,021",4/1/20 14:00
Florida,USA,"7,773",101,0,"7,672",2020-04-02 03:00:00 * CTY: Miami-Dade 2202; Broward 1232; Palm Beach 567; Orange 392; Hillsborough 309; Duval 218; Lee 212; Pinellas 170; Collier 150; Osceola 115; Seminole 109; Escambia 94; Alachua 90; St. Johns 83; Sarasota 82; Volusia 80; Polk 76; Lake 67; Manatee 58; Sumter 52; Clay 46; Santa Rosa 44; Pasco 43; St. Lucie 40; Okaloosa 39; Brevard 38; Indian River 33; Martin 29; Leon 28; Marion 28; Monroe 27; Hernando 24; Charlotte 24; Flagler 20; Citrus 19; Walton 18; Highlands 17; Putnam 13; Nassau 11; Bay 10; Baker 9; Desoto 7; Hendry 4; Suwannee 4; unknown 3; Bradford 3; Glades 3; Columbia 3; Jackson 2; Levy 2; Washington 1; Wakulla 1; Calhoun 1; Gadsden 1; Holmes 1; Union 1; Gulf 1
Massachusetts,USA,"7,738",122,0,"7,616",2020-04-02 03:00:00 * CTY: Suffolk 1624; Middlesex 1582; Essex 885; Norfolk 829; Worcester 563; Plymouth 561; Hampden 475; Bristol 366; Barnstable 255; unknown 251; Berkshire 183; Hampshire 81; Franklin 72; Dukes and Nantucket 11
Illinois,USA,"6,980",146,0,"6,834",2020-04-02 03:00:00 * CTY: Cook 5152; Lake 477; DuPage 392; Will 322; Kane 142; McHenry 69; St. Clair 53; Kankakee 51; Champaign 33; unknown 28; Kendall 27; Madison 25; McLean 18; Winnebago 18; Sangamon 17; Rock Island 17; DeKalb 14; Christian 14; Peoria 10; Douglas 8; Clinton 8; Randolph 7; La Salle 6; Morgan 5; Livingston 5; Whiteside 5; Jackson 4; Grundy 4; Tazewell 4; Stephenson 3; Henry 3; Jo Daviess 3; Woodford 3; Monroe 3; Carroll 3; Bureau 2; Montgomery 2; Fayette 2; Iroquois 2; Macon 2; Bond 2; Marion 2; Adams 2; Knox 1; Crawford 1; Franklin 1; Clark 1; Cumberland 1; Saline 1; Washington 1; Ford 1; Marshall 1; Ogle 1; Williamson 1; Menard 0
Brazil,Brazil,"6,836",241,127,"6,468",2020-04-02 02:00:00 * States Acre 43 Amazonas 200 Amapá 11 Pará 40 Rondônia 22 Roraima 22 Tocantins 12 Alagoas 18 Bahia 246 Ceara 444 Maranhão 54 Paraíba 20 Pernambuco 95 Piauí 18 Rio Grande do Norte 92 Sergipe 20 Espírito Santo 96 Minas Gerais 314 Rio de Janeiro 832 São Paulo 2981 Distrito Federal 355 Goiás 71 Mato Grosso do Sul 51 Mato Grosso 27 Paraná 224 Rio Grande do Sul 306 Santa Catarina 235. Source: @HeidyBello
Louisiana,USA,"6,424",273,0,"6,151",2020-04-02 03:00:00 * CTY: Orleans 2270; Jefferson 1433; Caddo 298; St. Tammany 270; East Baton Rouge 244; Ascension 189; Lafayette 159; St. John the Baptist 118; Lafourche 105; St. Bernard 94; Calcasieu 90; St. James 86; St. Charles 82; Ouachita 80; Bossier 75; Rapides 69; Terrebonne 55; Iberia 49; Acadia 47; Plaquemines 47; St. Landry 45; St. Martin 41; De Soto 39; Washington 39; Iberville 36; Tangipahoa 33; Avoyelles 31; unknown 28; St. Mary 26; Assumption 25; Livingston 25; Allen 19; Webster 17; West Baton Rouge 14; Lincoln 13; Evangeline 11; Union 11; East Feliciana 10; Vermilion 10; Claiborne 10; Jefferson Davis 9; West Feliciana 8; Beauregard 8; Pointe Coupee 7; Bienville 6; Vernon 6; Franklin 5; Concordia 5; Jackson 4; Grant 3; Richland 3; Catahoula 3; Sabine 3; La Salle 2; Natchitoches 2; Morehouse 2; Red River 1; St. Helena 1; East Carroll 1; Madison 1; Winn 1
Israel,Israel,"6,092",26,241,"5,825",4/2/20 2:00
Pennsylvania,USA,"6,063",74,0,"5,989",2020-04-02 03:00:00 * CTY: Philadelphia 1675; Montgomery 649; Delaware 390; Lehigh 374; Allegheny 356; Bucks 319; Northampton 312; Luzerne 282; Monroe 278; Chester 183; Lancaster 157; Berks 151; Lackawanna 85; York 79; Westmoreland 72; Butler 64; Dauphin 59; Pike 57; Beaver 54; Schuylkill 47; Cumberland 38; Lebanon 36; Washington 35; Centre 27; ​Carbon 23; Franklin 21; Erie 15; Fayette 14; Wayne 14; Montour 13; Lawrence 13; Adams 12; Greene 9; Columbia 8; Mercer 8; Bradford 8; Lycoming 7; Northumberland 6; Indiana 6; ​Armstrong 5; Crawford 5; Blair 4; Clarion 4; ​Clearfield 4; Venango 3; ​Somerset 3; Bedford 3; Snyder 3; Cambria 3; Potter 2; Susquehanna 2; Union 2; Tioga 2; Juniata 2; Mckean 1; Warren 1; Cameron 1; Mifflin 1; Huntingdon 1; Perry 1
Washington,USA,"5,984",254,0,"5,730",2020-04-02 03:00:00 * CTY: King 2496; Snohomish 1304; Pierce 423; unknown 303; Yakima 224; Spokane 158; Whatcom 144; Clark 130; Skagit 128; Island 114; Benton 108; Kitsap 74; Grant 63; Thurston 48; Franklin 33; Jefferson 17; Chelan 17; Adams 14; Cowlitz 14; Lewis 10; Whitman 10; Kittitas 9; Klickitat 9; Clallam 8; Walla Walla 7; Mason 6; Douglas 5; San Juan 4; Stevens 4; Okanogan 3; Grays Harbor 2; Ferry 1; Columbia 1; Skamania 1; Lincoln 1
Sweden,Sweden,"4,947",239,16,"4,692",4/1/20 14:00
Norway,Norway,"4,877",44,13,"4,820",4/2/20 2:00
Australia,Australia,"4,862",20,422,"4,420",4/1/20 11:00
Georgia,USA,"4,748",154,0,"4,594",2020-04-02 03:00:00 * CTY: Fulton 638; Dougherty 490; unknown 486; DeKalb 373; Cobb 304; Gwinnett 257; Bartow 147; Carroll 133; Clayton 128; Henry 95; Lee 94; Cherokee 85; Hall 71; Floyd 70; Douglas 56; Clarke 54; Forsyth 50; Fayette 48; Rockdale 47; Terrell 46; Houston 44; Coweta 42; Richmond 41; Mitchell 39; Chatham 39; Sumter 38; Newton 34; Early 34; Paulding 33; Tift 28; Worth 28; Lowndes 24; Columbia 24; Bibb 23; Muscogee 22; Colquitt 21; Barrow 20; Glynn 19; Troup 19; Crisp 19; Gordon 18; Oconee 17; Spalding 17; Polk 16; Laurens 14; Whitfield 14; Thomas 14; Walton 13; Ware 12; Dawson 11; Jackson 10; Dooly 10; Calhoun 10; Coffee 9; Bryan 9; Greene 8; Burke 8; Decatur 8; Butts 8; Peach 7; Liberty 7; Baldwin 7; Meriwether 7; Pierce 7; Lumpkin 7; Pickens 7; Monroe 6; Fannin 6; Haralson 6; Bacon 6; Upson 6; Stephens 5; Camden 5; Franklin 5; Murray 5; Effingham 5; Irwin 5; Seminole 5; Turner 5; Clay 5; Lamar 4; Catoosa 4; Pulaski 4; Baker 4; Warren 4; Randolph 4; Lincoln 4; Miller 4; Jones 4; Schley 4; Washington 4; Ben Hill 3; Mcduffie 3; White 3; Banks 3; Dodge 3; Chattooga 3; Toombs 3; Madison 3; Macon 3; Hart 3; Harris 3; Brooks 2; Rabun 2; Heard 2; Jefferson 2; Chattahoochee 2; Taylor 2; Tattnall 2; Grady 2; Morgan 2; Walker 2; Wilkes 2; Jasper 2; Pike 2; Twiggs 2; Screven 2; Bulloch 2; Berrien 2; Habersham 2; Stewart 1; Long 1; Putnam 1; Webster 1; Johnson 1; Charlton 1; Candler 1; Dade 1; Wheeler 1; Mcintosh 1; Gilmer 1; Oglethorpe 1; Cook 1; Union 1; Emanuel 1; Jenkins 1; Talbot 1; Appling 1; Wilcox 1; Bleckley 1; Clinch 1; Wilkinson 1; Chambers 0; Jeff Davis 0
Texas,USA,"4,607",68,0,"4,539",2020-04-02 03:00:00 * CTY: Dallas 731; Harris--Houston 458; Harris--Non Houston 389; Travis 305; Tarrant 288; Denton 231; Bexar 229; Fort Bend 194; Collin 184; Galveston 118; Montgomery 110; Lubbock 100; Brazoria 95; Brazos 63; Hidalgo 62; Williamson 50; El Paso 50; Bell 46; Webb 45; McLennan 44; Wichita 43; Smith 42; Hays 42; Nueces 34; Matagorda 32; Jefferson 27; Cameron 26; Victoria 20; Ellis 20; Guadalupe 17; Washington 17; Randall 17; Midland 16; Potter 16; Taylor 14; Hardin 13; Comal 12; Johnson 12; Ector 11; Tom Green 9; Rockwall 9; Bowie 9; Chambers 9; Grayson 8; Gregg 8; Castro 8; Calhoun 8; Bastrop 8; Hockley 7; El Paso--Fort Bliss 7; Kendall 7; Orange 7; Wharton 7; Erath 7; Hood 6; DeWitt 6; Walker 5; Cherokee 5; Angelina 5; Rusk 5; Val Verde 5; Polk 4; Shelby 4; Hunt 4; Eastland 4; Parker 4; Terry 4; Kaufman 4; Starr 4; Nacogdoches 4; Fayette 4; Uvalde 4; Navarro 4; Dawson 3; Hopkins 3; Panola 3; Waller 3; Lamar 3; Young 3; Cass 3; Burnet 3; Brown 3; Jasper 3; Llano 3; Liberty 3; Wilson 3; Medina 3; Grimes 3; Harrison 3; Limestone 2; Colorado 2; Leon 2; Deaf Smith 2; Hill 2; San Patricio 2; Austin 2; Lynn 2; Robertson 2; Comanche 2; Upshur 2; Oldham 2; Van Zandt 2; Atascosa 2; Milam 2; Willacy 2; Karnes 2; Crane 2; Coryell 1; Gonzales 1; Henderson 1; Donley 1; San Augustine 1; Moore 1; Gaines 1; Hale 1; Maverick 1; Burleson 1; Gillespie 1; Falls 1; Clay 1; Lamb 1; Fannin 1; Kerr 1; Kleberg 1; Caldwell 1; Morris 1; Anderson 1; Newton 1; Wood 1; Wise 1; Montague 1; Camp 1; Swisher 1; Franklin 1; Blanco 1; Lavaca 1; Live Oak 1; Jackson 1; Tyler 1; San Jacinto 1; Martin 1; Andrews 0; Aransas 0
Czech Republic,Czech Republic,"3,589",39,61,"3,489",4/2/20 2:00
Connecticut,USA,"3,557",85,0,"3,472",2020-04-02 03:00:00 * CTY: Fairfield 1986; New Haven 611; Hartford 469; unknown 185; Litchfield 131; Middlesex 66; Tolland 61; New London 29; Windham 19
Ireland,Ireland,"3,447",85,5,"3,357",4/1/20 19:00
Colorado,USA,"3,342",80,0,"3,262",2020-04-02 03:00:00 * CTY: Denver 586; Arapahoe 381; Jefferson 356; El Paso 314; Eagle 295; Weld 293; Adams 212; Douglas 158; unknown 128; Boulder 114; Larimer 107; Gunnison 84; Garfield 34; Summit 34; Pitkin 33; La Plata 23; Pueblo 22; Broomfield 21; Routt 19; Chaffee 17; Mesa 14; Montrose 13; Teller 7; Logan 6; Clear Creek 6; Rio Grande 5; Morgan 5; Elbert 5; San Miguel 4; Alamosa 4; Moffat 4; Grand 4; Kit Carson 4; Baca 3; Park 3; Costilla 3; Otero 3; Yuma 2; Fremont 2; Mineral 2; Lake 2; Montezuma 1; Huerfano 1; Archuleta 1; Saguache 1; Phillips 1; Lincoln 1; Hinsdale 1; Washington 1; Crowley 1; Delta 1
Denmark,Denmark,"3,107",104,894,"2,109",4/2/20 2:00
Chile,Chile,"3,031",16,234,"2,781",2020-04-01 16:00:00 * Arica 6; Tarapaca 10; Antofagasta 39; Atacama 3; Coquimbo 30; Valparaiso 136; Metropolitana 1521; O'Higgins 26; Maule 71; Ñuble 259; Biobio 240; Araucania 343; Los Rios 64; Los Lagos 181; Aysen 3; Magallanes 99. Source: @SouthernVOID
Tennessee,USA,"2,933",24,0,"2,909",2020-04-02 03:00:00 * CTY: Davidson 673; Shelby 496; unknown 442; Out-of-state 243; Sumner 201; Williamson 148; Rutherford 86; Knox 78; Hamilton 50; Wilson 45; Robertson 35; Putnam 31; Blount 28; Montgomery 27; Tipton 22; Washington 21; Dickson 18; Maury 17; Sullivan 17; Greene 15; Bradley 14; Fayette 14; Cumberland 14; Cheatham 11; Anderson 10; Sevier 9; Marion 8; Loudon 8; Franklin 7; Madison 7; Jefferson 6; Grundy 6; Gibson 6; Dekalb 5; Hawkins 5; Monroe 5; Trousdale 5; Carroll 5; Hardeman 4; Bedford 4; Benton 4; Macon 4; Campbell 4; Hamblen 3; McMinn 3; Cannon 3; Scott 3; Grainger 3; Smith 3; Giles 3; Chester 3; Dyer 3; White 2; Perry 2; Lincoln 2; Hardin 2; Bledsoe 2; Lewis 2; Lawrence 2; Roane 2; Haywood 2; Obion 2; Johnson 2; Claiborne 2; Overton 2; Humphreys 2; Carter 1; McNairy 1; Fentress 1; Sequatchie 1; Houston 1; Hickman 1; Weakley 1; Marshall 1; Coffee 1; Morgan 1; Henry 1; Cocke 1; Unicoi 1; Lauderdale 1; Rhea 1; Union 1; Wayne 1; Warren 1; Meigs 1; Clay 1; Decatur 0
Malaysia,Malaysia,"2,908",45,645,"2,218",4/1/20 11:00
Russia,Russia,"2,777",24,190,"2,563",4/1/20 11:00
Ecuador,Ecuador,"2,758",98,58,"2,602",4/2/20 2:00
Indiana,USA,"2,569",65,0,"2,504",2020-04-02 03:00:00 * CTY: Marion 1117; Lake 180; Hamilton 179; Johnson 118; Hendricks 91; St. Joseph 57; Decatur 48; Madison 46; Morgan 41; Allen 39; Franklin 39; Clark 38; Ripley 33; Hancock 33; Monroe 33; Boone 29; Porter 27; Elkhart 23; Delaware 22; Floyd 21; Howard 20; Vanderburgh 20; Shelby 19; Tippecanoe 18; Dearborn 17; Jennings 17; Harrison 15; Bartholomew 13; Owen 12; LaPorte 11; Lawrence 11; Putnam 11; Jackson 10; Fayette 10; Jasper 9; Grant 9; Washington 9; Vigo 8; Warrick 8; Montgomery 6; Tipton 5; Kosciusko 5; Rush 5; Scott 5; Posey 4; Henry 4; Gibson 4; Marshall 3; Noble 3; Whitley 3; Knox 3; Orange 3; Switzerland 3; Randolph 3; Sullivan 3; Greene 3; Wayne 3; Dubois 3; Miami 3; Brown 3; Steuben 2; White 2; Wells 2; DeKalb 2; LaGrange 2; Warren 2; Carroll 2; Huntington 2; Fountain 1; Benton 1; Cass 1; Clay 1; Jay 1; Newton 1; Crawford 1; Jefferson 1; Wabash 1; Verm. 1; Adams 1; Fulton 1; Ohio 1; Starke 1; Clinton 1
Poland,Poland,"2,554",43,56,"2,455",4/2/20 2:00
Ohio,USA,"2,547",65,0,"2,482",2020-04-02 03:00:00 * CTY: Cuyahoga 589; Franklin 391; Mahoning 177; Lucas 171; Hamilton 154; Summit 144; Lorain 85; Miami 60; Medina 59; Trumbull 58; Stark 52; Lake 48; Delaware 47; Portage 44; Montgomery 41; Butler 41; Geauga 25; Licking 24; Warren 23; Fairfield 22; Darke 22; Columbiana 19; Wood 15; Tuscarawas 14; Pickaway 12; Jefferson 11; Wayne 11; Clermont 11; Belmont 11; Marion 9; Madison 9; Greene 8; Richland 8; Coshocton 7; Defiance 6; Allen 6; Clark 6; Hancock 6; Ashtabula 6; Shelby 6; Carroll 5; Crawford 5; Sandusky 5; Erie 5; Ottawa 4; Seneca 4; Champaign 4; Huron 4; Union 4; Knox 4; Clinton 4; Mercer 4; Logan 3; Auglaize 3; Washington 3; Athens 3; Highland 2; Perry 2; Van Wert 2; Brown 2; Ashland 2; Wyandot 2; Fulton 2; Ross 2; Muskingum 2; Holmes 1; Morrow 1; Lawrence 1; Gallia 1; Preble 1; Fayette 1; Pike 1
Romania,Romania,"2,460",85,252,"2,123",4/1/20 11:00
Japan,Japan,"2,384",57,472,"1,855",4/2/20 2:00
Luxembourg,Luxembourg,"2,319",29,80,"2,210",4/1/20 19:00
Philippines,Philippines,"2,311",96,50,"2,165",4/1/20 11:00
Pakistan,Pakistan,"2,118",27,94,"1,997",4/1/20 19:00
Maryland,USA,"1,986",31,0,"1,955",2020-04-02 03:00:00 * CTY: Montgomery 447; Prince George's 403; Baltimore 289; Baltimore City 221; Anne Arundel 158; Howard 142; Carroll 96; Charles 56; Frederick 35; Harford 34; St. Mary's 19; Calvert 18; Cecil 16; Washington 15; Queen Anne's 7; Wicomico 7; Talbot 4; Somerset 4; Caroline 4; Worcester 4; Kent 3; Garrett 3; Dorchester 1
Thailand,Thailand,"1,771",12,416,"1,343",4/1/20 11:00
North Carolina,USA,"1,768",16,0,"1,752",2020-04-02 03:00:00 * CTY: Mecklenburg 465; Wake 228; Durham 141; Forsyth 57; Guilford 55; Union 47; Cabarrus 47; Davidson 41; New Hanover 39; Orange 37; Gaston 31; Northampton 30; Iredell 28; Pitt 27; Cumberland 27; Rowan 24; Brunswick 22; Buncombe 22; Henderson 18; Harnett 18; Randolph 18; Johnston 17; Granville 16; Chatham 16; Catawba 16; Wilson 15; Carteret 14; Davie 12; Franklin 11; Nash 11; Cherokee 11; Moore 8; Burke 8; McDowell 8; Craven 7; Alamance 7; Onslow 7; Beaufort 7; Watauga 7; Bertie 6; Cleveland 6; Halifax 6; Rutherford 5; Montgomery 5; Transylvania 5; Wayne 5; Vance 5; Stanly 5; Greene 4; Pasquotank 4; Columbus 4; Hertford 4; Polk 4; Lincoln 4; Hoke 4; Martin 3; Lee 3; Yadkin 3; Edgecombe 3; Stokes 3; Caldwell 3; Lenoir 3; Clay 3; Dare 3; Robeson 3; Washington 2; Rockingham 2; Surry 2; Duplin 2; Wilkes 2; Scotland 2; Person 2; Alexander 2; Alleghany 2; Chowan 1; Perquimans 1; Currituck 1; Sampson 1; Jackson 1; Anson 1; Mitchell 1; Macon 1; Pamlico 1; Caswell 1
Saudi Arabia,Saudi Arabia,"1,720",16,264,"1,440",4/1/20 14:00
Indonesia,Indonesia,"1,677",157,103,"1,417",4/1/20 11:00
Missouri,USA,"1,672",22,0,"1,650",2020-04-02 03:00:00 * CTY: St. Louis 605; St. Louis City 239; Kansas City 128; St. Charles 103; Jackson 86; Boone 66; Greene 53; Jefferson 38; Cole 25; Clay 21; Lafayette 20; Johnson 19; Franklin 18; Perry 18; Cass 17; Camden 17; Callaway 17; Cape Girardeau 15; Platte 12; Christian 12; Lincoln 10; Pulaski 8; Warren 6; St. Francois 6; Scott 6; Dunklin 6; Cedar 5; Clinton 5; Newton 5; Buchanan 5; Jasper 5; Chariton 4; Carter 4; Wright 4; Adair 3; Macon 3; Stoddard 3; Ste. Genevieve 3; Benton 3; Taney 2; Montgomery 2; Stone 2; McDonald 2; Randolph 2; Reynolds 2; Ripley 2; Webster 2; Joplin 2; Bates 2; Maries 2; Cooper 2; Pemiscot 2; Moniteau 2; Osage 2; DeKalb 1; Livingston 1; Caldwell 1; Crawford 1; Butler 1; Pike 1; Bollinger 1; Texas 1; Morgan 1; Pettis 1; Atchison 1; Henry 1; Harrison 1; TBD 1; Ralls 1; Shelby 1; Gasconade 1; Ray 1; Barry 1; unknown 0
India,India,"1,637",38,133,"1,466",2020-04-01 02:00:00 * (not updated after 1069) State Kerala 202; Maharashtra 198; Delhi 87; Karnataka 83; Uttar Pradesh 82; Telangana 71; Gujarat 69; Tamil Nadu 67; Rajasthan 59; Jammu and Kashmir 48; Madhya Pradesh 47; Punjab 38; Haryana 36; Andhra Pradesh 23; West Bengal 22; Bihar 15; Ladakh 13; Andaman and Nicobar Islands 9; Chandigarh 8; Uttarakhand 7; Chhattisgarh 7; Goa 5; Odisha 3; Himachal Pradesh 3; Puducherry 1; Manipur 1; Mizoram 1
Wisconsin,USA,"1,573",28,0,"1,545",2020-04-02 03:00:00 * CTY: Milwaukee 780; Dane 232; Waukesha 107; Kenosha 54; Ozaukee 46; Washington 44; Racine 28; Fond du Lac 24; Winnebago 19; La Crosse 19; Rock 17; Columbia 14; Sauk 14; Dodge 13; Jefferson 12; Sheboygan 12; Outagamie 12; Walworth 12; Eau Claire 12; Brown 11; Chippewa 10; Douglas 7; Pierce 7; Green 7; St. Croix 6; Clark 5; Marathon 5; Juneau 4; Vilas 3; Bayfield 3; Dunn 3; Iowa 3; Oneida 3; Richland 2; Waupaca 2; Grant 2; Wood 2; Monroe 2; Marinette 2; Jackson 2; Marquette 2; Calumet 2; Portage 1; Crawford 1; Iron 1; Ashland 1; Door 1; Oconto 1; Buffalo 1; unknown 0
Guangdong,Mainland China,"1,501",8,"1,357",136,4/1/20 6:00
Virginia,USA,"1,486",35,0,"1,451",2020-04-02 03:00:00 * CTY: Fairfax 288; Arlington 119; Prince William 106; Loudoun 105; James City 95; Virginia Beach 88; Henrico 78; Chesterfield 59; Norfolk 33; Richmond City 33; Alexandria 32; Chesapeake 31; Newport News 29; Stafford 28; Albemarle 21; Charlottesville 16; York 16; Frederick 15; Hampton 14; Portsmouth 13; Louisa 12; Harrisonburg 10; Williamsburg 9; Manassas City 9; Rockingham 9; Spotsylvania 8; Gloucester 8; Shenandoah 8; Prince George 8; Accomack 7; Lynchburg 7; Fauquier 7; Goochland 7; Botetourt 6; Hanover 6; Roanoke City 6; Isle of Wight 5; Suffolk 5; Winchester 5; Culpeper 5; Amherst 5; Franklin 5; Danville 4; Petersburg 4; Roanoke 4; Mecklenburg 4; Orange 4; King George 4; Hopewell 4; Northumberland 3; Bedford 3; Poquoson 3; Greensville 3; Powhatan 3; Fluvanna 3; Madison 3; Warren 3; Rockbridge 2; Washington 2; Smyth 2; Mathews 2; Charles City 2; Buckingham 2; Henry 2; Tazewell 2; Lee 2; Campbell 2; Waynesboro 2; Wythe 2; Amelia 2; Prince Edward 2; Nelson 2; Lancaster 1; Bristol 1; Northampton 1; Brunswick 1; Page 1; Alleghany 1; Manassas Park 1; Halifax 1; Galax 1; Fredericksburg 1; Radford 1; Sussex 1; Southampton 1; Nottoway 1; Covington 1; Franklin City 1; Augusta 1; Montgomery 1; Greene 1; King and Queen 1; Charke 1; Carroll 1; Surry 1; King William 1; Pittsylvania 1; New Kent 1; Fairfax City 0
Finland,Finland,"1,446",17,10,"1,419",4/1/20 14:00
Greece,Greece,"1,415",50,52,"1,313",2020-04-01 02:00:00 * Attica 784; Aegean Islands 9; Thrace 24; Macedonia 122; Epirus 7; Thessaly 14; Peloponesse 78; Dodecanese 2; Central Greece 6; Crete 12; Ionian Islands 7; Cyclades 1; Undefined Location 349. Source: @bikerboyGR
Arizona,USA,"1,413",29,0,"1,384",2020-04-02 03:00:00 * CTY: Maricopa 871; Pima 217; Navajo 102; Coconino 85; Pinal 65; Yavapai 24; Apache 17; Yuma 12; Mohave 7; Cochise 4; Santa Cruz 3; La Paz 2; Graham 2; Gila 1; Greenlee 1; unknown 0
South Africa,South Africa,"1,380",5,50,"1,325",4/1/20 19:00
Peru,Peru,"1,323",18,447,858,2020-04-02 02:00:00 * Lima 990; Loreto 66; Callao 37; Lambayeque 34; Piura 26; Cusco 34; Arequipa 30; Junin 17; La Libertad 32; Tumbes 13; Ancash 15; Ica 8; Huanuco 6; San Martin 6; Ayacucho 1; Cajamarca 2; Madre de Dios 1; Pasco 1; Tacna 3; Huancavelica 1. Source: @SouthernVOID
