Place,Region,Confirmed,Deaths,Recovered,Active,Last Update
Belgium,Belgium,"24,983","2,523","5,164","17,296",4/9/20 10:00
Switzerland,Switzerland,"24,051",948,"10,600","12,503",4/10/20 0:00
Netherlands,Netherlands,"21,762","2,396",250,"19,116",4/9/20 14:00
Michigan,USA,"21,504","1,076",94,"20,334",2020-04-10 02:00:00 * CTY: Allegan 18; Antrim 6; Arenac 4; Barry 7; Bay 42; Berrien 80; Branch 24; Calhoun 57; Cass 10; Charlevoix 9; Cheboygan 10; Chippewa 1; Clare 2; Clinton 85; Crawford 5; Delta 9; Dickinson 3; Eaton 69; Emmet 16; Genesee 755; Gladwin 4; Gogebic 3; Grand Traverse 15; Gratiot 6; Hillsdale 64; Houghton 1; Huron 5; Ingham 222; Ionia 13; Iosco 4; Isabella 28; Jackson 131; Kalamazoo 74; Kalkaska 10; Kent 233; Lapeer 77; Leelanau 4; Lenawee 39; Livingston 181; Luce 1; Mackinac 4; Macomb 2783; Manistee 9; Marquette 18; Mason 1; Mecosta 9; Midland 28; Missaukee 1; Monroe 165; Montcalm 19; Muskegon 53; Newaygo 3; Oakland 4247; Oceana 3; Ogemaw 3; Osceola 3; Oscoda 3; Other 290; Otsego 29; Ottawa 59; Out of State 131; Presque Isle 1; Roscommon 8; Saginaw 205; Sanilac 21; Schoolcraft 1; Shiawassee 31; St. Clair 162; St. Joseph 18; Tuscola 36; unknown 78; Van Buren 18; Washtenaw 637; Wayne 4032; Wayne--Detroit 6061; Wexford 7
Canada,Canada,"20,765",509,"5,311","14,945",2020-04-10 02:00:00 * Completed Tests: 384185; Tests in Progress 4966; Provinces: British Columbia 1370;Alberta 1451;Saskatchewan 278;Manitoba 224;Ontario 5759;Quebec 10912;Newfoundland and Labrador 236;New Brunswick 111;Nova Scotia 373;Prince Edward Island 25;Yukon 8;Northwest Territories 5;Nunavut 0;Repatriated travellers 13
California,USA,"19,946",551,510,"18,885",2020-04-10 02:00:00 * CTY: Alameda 713; Alpine 1; Amador 3; Butte 13; Calaveras 5; Colusa 3; Contra Costa 484; Del Norte 2; El Dorado 29; Fresno 156; Glenn 2; Humboldt 50; Imperial 75; Inyo 11; Kern 337; Kings 8; Lake 3; Los Angeles 7955; Madera 28; Marin 149; Mendocino 4; Merced 40; Mono 20; Monterey 69; Napa 25; Nevada 34; Orange 1079; Placer 120; Plumas 3; Riverside 1280; Sacramento 580; San Benito 33; San Bernardino 641; San Diego 1628; San Francisco 724; San Joaquin 237; San Luis Obispo 102; San Mateo 633; Santa Barbara 228; Santa Clara 1442; Santa Cruz 76; Shasta 24; Siskiyou 4; Solano 112; Sonoma 136; Stanislaus 95; Sutter 20; Tehama 1; Tulare 168; Tuolumne 1; unknown 4; Ventura 274; Yolo 67; Yuba 15
Massachusetts,USA,"18,941",503,311,"18,127",2020-04-10 02:00:00 * CTY: Barnstable 444; Berkshire 304; Bristol 994; Dukes and Nantucket 18; Essex 2336; Franklin 128; Hampden 1276; Hampshire 177; Middlesex 4045; Norfolk 2007; Plymouth 1507; Suffolk 4041; unknown 203; Worcester 1461
Pennsylvania,USA,"18,542",362,134,"18,046",2020-04-10 02:00:00 * CTY: Adams 38; Allegheny 759; ​Armstrong 20; Beaver 129; Bedford 4; Berks 616; Blair 6; Bradford 15; Bucks 931; Butler 113; Cambria 10; Cameron 1; ​Carbon 83; Centre 59; Chester 425; Clarion 8; ​Clearfield 7; Clinton 4; Columbia 65; Crawford 13; Cumberland 88; Dauphin 180; Delaware 1222; Elk 2; Erie 32; Fayette 45; Forest 5; Franklin 52; Fulton 1; Greene 21; Huntingdon 8; Indiana 21; Jefferson 1; Juniata 23; Lackawanna 312; Lancaster 596; Lawrence 37; Lebanon 187; Lehigh 1466; Luzerne 1241; Lycoming 17; McKean 1; Mercer 30; Mifflin 10; Monroe 716; Montgomery 1693; Montour 37; Northampton 949; Northumberland 24; Perry 15; Philadelphia 5271; Pike 163; Potter 3; Schuylkill 149; Snyder 9; ​Somerset 7; Sullivan 1; Susquehanna 16; Tioga 10; Union 11; Venango 5; Warren 1; Washington 63; Wayne 49; Westmoreland 190; Wyoming 6; York 250
Louisiana,USA,"18,283",702,0,"17,581",2020-04-10 02:00:00 * CTY: Acadia 89; Allen 66; Ascension 370; Assumption 94; Avoyelles 56; Beauregard 26; Bienville 24; Bossier 171; Caddo 906; Calcasieu 209; Caldwell 18; Cameron 1; Catahoula 17; Claiborne 38; Concordia 13; De Soto 101; East Baton Rouge 1000; East Carroll 1; East Feliciana 59; Evangeline 31; Franklin 37; Grant 10; Iberia 108; Iberville 187; Jackson 7; Jefferson 4480; Jefferson Davis 30; Lafayette 303; Lafourche 393; La Salle 9; Lincoln 28; Livingston 103; Madison 2; Morehouse 24; Natchitoches 27; Orleans 5242; Ouachita 300; Parish Under Investigation 51; Plaquemines 129; Pointe Coupee 32; Rapides 148; Red River 5; Richland 16; Sabine 8; St. Bernard 325; St. Charles 362; St. Helena 11; St. James 191; St. John the Baptist 477; St. Landry 90; St. Martin 127; St. Mary 89; St. Tammany 777; Tangipahoa 283; Terrebonne 233; Union 39; Vermilion 22; Vernon 11; Washington 119; Webster 55; West Baton Rouge 57; West Carroll 1; West Feliciana 38; Winn 7
Brazil,Brazil,"17,857",941,127,"16,789",2020-04-10 02:00:00 * States Acre 62 Amazonas 899 Amapá 128 Pará 168 Rondônia 28 Roraima 52 Tocantins 23 Alagoas 37 Bahia 559 Ceara 1425 Maranhão 273 Paraíba 55 Pernambuco 555 Piauí 38 Rio Grande do Norte 261 Sergipe 39 Espírito Santo 273 Minas Gerais 655 Rio de Janeiro 2216 São Paulo 7480 Distrito Federal 527 Goiás 179 Mato Grosso do Sul 89 Mato Grosso 108 Paraná 609 Rio Grande do Sul 618 Santa Catarina 501 Source @HeidyBello
Florida,USA,"16,826",372,0,"16,454",2020-04-10 02:00:00 * CTY: Alachua 154; Baker 16; Bay 34; Bradford 20; Brevard 111; Broward 2480; Calhoun 4; Charlotte 81; Citrus 58; Clay 110; Collier 303; Columbia 18; DeSoto 20; Dixie 1; Duval 595; Escambia 192; Flagler 41; Franklin 2; Gadsden 12; Gilchrist 3; Glades 4; Gulf 1; Hamilton 1; Hardee 3; Hendry 13; Hernando 62; Highlands 46; Hillsborough 657; Holmes 2; Indian River 68; Jackson 5; Jefferson 9; Lafayette 1; Lake 140; Lee 522; Leon 78; Levy 6; Madison 12; Manatee 179; Marion 75; Martin 109; Miami-Dade 5898; Monroe 53; Nassau 32; Okaloosa 83; Okeechobee 5; Orange 860; Osceola 295; Palm Beach 1333; Pasco 139; Pinellas 422; Polk 234; Putnam 25; Santa Rosa 96; Sarasota 201; Seminole 229; St. Johns 163; St. Lucie 137; Sumter 100; Suwannee 54; Taylor 1; Union 2; unknown 2; Volusia 178; Wakulla 7; Walton 26; Washington 3
Illinois,USA,"16,422",528,158,"15,736",2020-04-10 02:00:00 * CTY: Adams 22; Bond 4; Boone 7; Bureau 4; Calhoun 1; Carroll 5; Champaign 72; Christian 23; Clark 3; Clinton 31; Coles 2; Cook 11415; Crawford 4; Cumberland 2; DeKalb 32; De Witt 1; Douglas 11; DuPage 943; Effingham 3; Fayette 7; Ford 3; Franklin 2; Gallatin 1; Grundy 13; Hancock 1; Henry 18; Iroquois 7; Jackson 26; Jasper 3; Jefferson 2; Jersey 5; Jo Daviess 9; Kane 318; Kankakee 156; Kendall 86; Knox 1; Lake 1124; La Salle 17; Lawrence 2; Lee 9; Livingston 14; Logan 2; Macon 15; Macoupin 12; Madison 89; Marion 10; Marshall 1; Mason 3; Massac 2; McHenry 198; McLean 69; Menard 2; Mercer 2; Monroe 35; Montgomery 6; Morgan 10; Moultrie 2; Ogle 14; Peoria 15; Piatt 5; Pike 1; Pulaski 4; Randolph 34; Richland 1; Rock Island 73; Saline 3; Sangamon 39; Schuyler 1; Shelby 3; Stark 1; St. Clair 144; Stephenson 7; Tazewell 17; unknown 68; Vermilion 5; Wabash 2; Washington 2; Whiteside 23; Will 1010; Williamson 10; Winnebago 66; Woodford 7
Portugal,Portugal,"13,956",409,205,"13,342",4/9/20 14:00
Austria,Austria,"13,244",295,"5,240","7,709",4/9/20 21:00
Texas,USA,"11,259",213,"1,226","9,820",2020-04-10 02:00:00 * CTY: Anderson 2; Andrews 10; Angelina 15; Aransas 2; Atascosa 5; Austin 7; Bandera 1; Bastrop 18; Bee 1; Bell 84; Bexar 554; Blanco 4; Bowie 23; Brazoria 184; Brazos 114; Brown 8; Burleson 5; Burnet 5; Caldwell 5; Calhoun 13; Callahan 1; Cameron 118; Camp 3; Cass 4; Castro 11; Chambers 22; Cherokee 6; Clay 1; Collin 378; Colorado 6; Comal 34; Comanche 3; Coryell 17; Crane 2; Crosby 1; Dallam 1; Dallas 1432; Dawson 7; Deaf Smith 7; Delta 1; Denton 426; DeWitt 8; Dickens 1; Donley 14; Eastland 3; Ector 39; Ellis 50; El Paso 192; Erath 13; Falls 1; Fannin 4; Fayette 8; Floyd 1; Fort Bend 437; Franklin 1; Frio 1; Gaines 1; Galveston 287; Gillespie 1; Goliad 3; Gonzales 2; Gray 12; Grayson 15; Gregg 35; Grimes 5; Guadalupe 46; Hale 9; Hamilton 2; Hansford 1; Hardin 41; Harris--Houston 1995; Harris--Non Houston 1052; Harrison 12; Hays 77; Hemphill 1; Henderson 6; Hidalgo 139; Hill 6; Hockley 12; Hood 11; Hopkins 4; Howard 1; Hunt 15; Hutchinson 2; Jack 1; Jackson 4; Jasper 3; Jefferson 87; Jim Wells 2; Johnson 25; Jones 2; Karnes 2; Kaufman 19; Kendall 9; Kerr 2; Kleberg 2; Knox 1; Lamar 8; Lamb 1; Lampasas 2; Lavaca 4; Lee 2; Leon 2; Liberty 15; Limestone 7; Live Oak 3; Llano 3; Lubbock 214; Lynn 4; Madison 1; Martin 2; Mason 1; Matagorda 44; Maverick 7; McCulloch 1; McLennan 62; Medina 9; Midland 31; Milam 7; Mitchell 1; Montague 1; Montgomery 231; Moore 15; Morris 2; Nacogdoches 25; Navarro 10; Newton 1; Nueces 69; Oldham 3; Orange 30; Palo Pinto 4; Panola 7; Parker 9; Pecos 1; Polk 8; Potter 58; Rains 1; Randall 52; Reeves 1; Robertson 2; Rockwall 14; Rusk 14; San Augustine 7; San Jacinto 3; San Patricio 7; Shelby 23; Smith 82; Starr 7; Swisher 2; Tarrant 637; Taylor 51; Terry 6; Titus 4; Tom Green 32; Travis 642; Trinity 3; Tyler 4; Upshur 6; Uvalde 6; Val Verde 7; Van Zandt 7; Victoria 66; Walker 15; Waller 12; Washington 28; Webb 155; Wharton 18; Wichita 50; Willacy 5; Williamson 97; Wilson 9; Wise 3; Wood 4; Young 3; Zapata 3
Georgia,USA,"10,885",412,0,"10,473",2020-04-10 02:00:00 * CTY: Appling 7; Atkinson 4; Bacon 13; Baker 11; Baldwin 32; Banks 5; Barrow 48; Bartow 203; Ben Hill 7; Berrien 6; Bibb 56; Bleckley 1; Brantley 6; Brooks 17; Bryan 28; Bulloch 15; Burke 21; Butts 25; Calhoun 37; Camden 19; Candler 4; Carroll 195; Catoosa 10; Charlton 2; Chatham 131; Chattahoochee 3; Chattooga 4; Cherokee 167; Clarke 82; Clay 15; Clayton 298; Clinch 3; Cobb 653; Coffee 50; Colquitt 79; Columbia 58; Cook 6; Coweta 87; Crawford 3; Crisp 60; Dade 2; Dawson 24; Decatur 25; DeKalb 766; Dodge 9; Dooly 35; Dougherty 1042; Douglas 134; Early 105; Echols 2; Effingham 19; Elbert 3; Emanuel 7; Fannin 9; Fayette 93; Floyd 100; Forsyth 109; Franklin 3; Fulton 1336; Gilmer 4; Glynn 31; Gordon 27; Grady 13; Greene 24; Gwinnett 618; Habersham 11; Hall 247; Hancock 1; Haralson 15; Harris 17; Hart 3; Heard 3; Henry 233; Houston 108; Irwin 11; Jackson 26; Jasper 6; Jeff Davis 1; Jefferson 4; Jenkins 8; Johnson 14; Jones 9; Lamar 15; Lanier 5; Laurens 27; Lee 217; Liberty 14; Lincoln 6; Long 1; Lowndes 53; Lumpkin 9; Macon 16; Madison 10; Marion 8; Mcduffie 18; Mcintosh 3; Meriwether 18; Miller 9; Mitchell 118; Monroe 12; Morgan 13; Murray 12; Muscogee 118; Newton 70; Oconee 34; Oglethorpe 5; Paulding 69; Peach 20; Pickens 10; Pierce 40; Pike 12; Polk 22; Pulaski 9; Putnam 5; Quitman 4; Rabun 6; Randolph 95; Richmond 89; Rockdale 85; Schley 11; Screven 5; Seminole 13; Spalding 60; Stephens 15; Stewart 4; Sumter 194; Talbot 8; Tattnall 3; Taylor 5; Telfair 7; Terrell 98; Thomas 72; Tift 55; Toombs 11; Towns 2; Treutlen 1; Troup 54; Turner 25; Twiggs 2; Union 5; unknown 951; Upson 42; Walker 4; Walton 32; Ware 45; Warren 6; Washington 21; Wayne 3; Webster 3; Wheeler 2; White 11; Whitfield 21; Wilcox 5; Wilkes 6; Wilkinson 8; Worth 70
South Korea,South Korea,"10,423",204,"6,973","3,246",4/9/20 10:00
Russia,Russia,"10,131",76,698,"9,357",4/9/20 10:00
Israel,Israel,"9,968",86,"1,011","8,871",4/9/20 21:00
Connecticut,USA,"9,784",380,0,"9,404",2020-04-10 02:00:00 * CTY: Fairfield 4882; Hartford 1471; Litchfield 315; Middlesex 205; New Haven 2183; New London 139; Tolland 145; unknown 392; Windham 52
Washington,USA,"9,753",457,"1,076","8,220",2020-04-10 02:00:00 * CTY: Adams 30; Asotin 4; Benton 215; Chelan 43; Clallam 11; Clark 206; Columbia 1; Cowlitz 23; Douglas 13; Ferry 1; Franklin 93; Grant 101; Grays Harbor 7; Island 155; Jefferson 28; King 3886; Kitsap 122; Kittitas 15; Klickitat 12; Lewis 18; Lincoln 1; Mason 18; Okanogan 12; Pend Oreille 1; Pierce 838; San Juan 12; Skagit 178; Skamania 2; Snohomish 1745; Spokane 246; Stevens 6; Thurston 81; unknown 908; Wahkiakum 2; Walla Walla 17; Whatcom 243; Whitman 12; Yakima 447
Sweden,Sweden,"9,141",793,205,"8,143",4/9/20 14:00
India,India,"6,725",227,635,"5,863",2020-04-10 02:00:00 * States: Maharashtra 1364;Tamil Nadu 834;Delhi 720;Telangana 471;Rajasthan 463;Kerala 357;Uttar Pradesh 410;Andhra Pradesh 363;Madhya Pradesh 411;Karnataka 197;Gujarat 262;Haryana 170;Jammu and Kashmir 184;Punjab 130;West Bengal 103;Odisha 44;Bihar 58;Uttarakhand 35;Assam 29;Chandigarh 18;Himachal Pradesh 28;Ladakh 14;Andaman and Nicobar Islands 11;Chhattisgarh 18;Goa 7;Puducherry 5;Jharkhand 13;Manipur 2;Mizoram 1;Arunachal Pradesh 1;Dadra and Nagar Haveli 1;Tripura 1;Daman and Diu 0;Lakshadweep 0;Meghalaya 0;Nagaland 0;Sikkim 0
Ireland,Ireland,"6,574",263,25,"6,286",4/9/20 21:00
Indiana,USA,"6,351",245,28,"6,078",2020-04-10 02:00:00 * CTY: Adams 2; Allen 105; Bartholomew 83; Blackford 4; Boone 84; Brown 9; Carroll 3; Cass 16; Clark 96; Clay 12; Clinton 10; Crawford 11; Daviess 8; Dearborn 52; Decatur 107; De Kalb 5; Delaware 49; Dubois 10; Elkhart 56; Fayette 19; Floyd 88; Fountain 2; Franklin 64; Fulton 3; Gibson 4; Grant 26; Greene 12; Hamilton 395; Hancock 100; Harrison 51; Hendricks 256; Henry 19; Howard 42; Huntington 6; Jackson 53; Jasper 16; Jay 4; Jefferson 10; Jennings 45; Johnson 248; Knox 10; Kosciusko 16; LaGrange 7; Lake 525; La Porte 30; Lawrence 56; Madison 146; Marion 2415; Marshall 11;  Martin 2; Miami 13; Monroe 61; Montgomery 19; Morgan 82; Newton 6; Noble 13; Ohio 1; Orange 12; Owen 17; Parke 5; Porter 93; Posey 5; Pulaski 1; Putnam 30; Randolph 7; Ripley 77; Rush 14; Scott 12; Shelby 61; Spencer 1; Starke 6; Steuben 12; St. Joseph 150; Sullivan 4; Switzerland 13; Tippecanoe 40; Tipton 9; Union 5; Vanderburgh 49; Vermillion 3; Vigo 36; Wabash 6; Warren 2; Warrick 30; Washington 23; Wayne 16; Wells 3; White 3; Whitley 8
Norway,Norway,"6,219",108,32,"6,079",4/10/20 2:00
Colorado,USA,"6,202",226,0,"5,976",2020-04-10 02:00:00 * CTY: Adams 475; Alamosa 5; Arapahoe 877; Archuleta 6; Baca 9; Boulder 217; Broomfield 61; Chaffee 26; Clear Creek 10; Costilla 3; Crowley 1; Custer 2; Delta 6; Denver 1031; Douglas 270; Eagle 394; Elbert 10; El Paso 534; Fremont 5; Garfield 50; Gilpin 1; Grand 4; Gunnison 99; Hinsdale 1; Huerfano 1; Jefferson 660; Kit Carson 6; Lake 4; La Plata 37; Larimer 174; Las Animas 2; Lincoln 1; Logan 13; Mesa 32; Mineral 2; Moffat 3; Montezuma 8; Montrose 38; Morgan 44; Otero 5; Ouray 4; Park 5; Phillips 4; Pitkin 39; Prowers 1; Pueblo 48; Rio Blanco 1; Rio Grande 5; Routt 32; Saguache 3; San Miguel 11; Summit 57; Teller 12; unknown 235; Washington 2; Weld 614; Yuma 2
Maryland,USA,"6,185",138,288,"5,759",2020-04-10 02:00:00 * CTY: Allegany 8; Anne Arundel 505; Baltimore 979; Baltimore City 638; Calvert 66; Caroline 12; Carroll 203; Cecil 54; Charles 180; Dorchester 7; Frederick 233; Garrett 5; Harford 101; Howard 299; Kent 9; Montgomery 1214; Prince George's 1476; Queen Anne's 17; Somerset 4; St. Mary's 65; Talbot 13; Washington 60; Wicomico 21; Worcester 16
Australia,Australia,"6,108",51,"1,472","4,585",4/9/20 3:00
Chile,Chile,"5,972",57,"1,274","4,641",2020-04-09 17:00:00 * Arica 75; Tarapaca 29; Antofagasta 92; Atacama 10; Coquimbo 61; Valparaiso 230; Metropolitana 2832; O'Higgins 44; Maule 128; Ñuble 571; Biobio 460; Araucania 689; Los Rios 118; Los Lagos 340; Aysen 7; Magallanes 286. Source: @SouthernVOID
Denmark,Denmark,"5,635",237,"1,736","3,662",4/9/20 14:00
Poland,Poland,"5,575",174,284,"5,117",4/9/20 18:00
Czech Republic,Czech Republic,"5,569",112,301,"5,156",4/10/20 0:00
Ohio,USA,"5,512",213,0,"5,299",2020-04-10 02:00:00 * CTY: Adam 3; Allen 23; Ashland 4; Ashtabula 19; Athens 3; Auglaize 8; Belmont 36; Brown 4; Butler 108; Carroll 9; Champaign 5; Clark 14; Clermont 33; Clinton 12; Columbiana 81; Coshocton 12; Crawford 12; Cuyahoga 1014; Darke 40; Defiance 10; Delaware 84; Erie 10; Fairfield 68; Fayette 5; Franklin 802; Fulton 5; Gallia 4; Geauga 47; Greene 21; Guernsey 4; Hamilton 473; Hancock 16; Hardin 3; Henry 1; Highland 6; Holmes 3; Huron 10; Jackson 2; Jefferson 19; Knox 8; Lake 106; Lawrence 15; Licking 78; Logan 5; Lorain 140; Lucas 403; Madison 21; Mahoning 334; Marion 40; Medina 98; Meigs 1; Mercer 12; Miami 110; Monroe 2; Montgomery 156; Morgan 2; Morrow 6; Muskingum 8; Noble 1; Ottawa 8; Paulding 2; Perry 6; Pickaway 39; Pike 1; Portage 116; Preble 9; Richland 27; Ross 10; Sandusky 7; Scioto 2; Seneca 7; Shelby 21; Stark 120; Summit 221; Trumbull 132; Tuscarawas 26; Union 9; Van Wert 2; Warren 53; Washington 34; Wayne 30; Williams 1; Wood 42; Wyandot 8
Peru,Peru,"5,255",138,"1,438","3,679",2020-04-09 21:00:00 * Lima 3704; Callao 413; Loreto 315; Lambayeque 302; La Libertad 96; Arequipa 77; Cusco 55; Ancash 57; Piura 53; Junin 42; Ica 34; Tumbes 27; San Martin 15; Cajamarca 11; Amazonas 10; Tacna 9; Huanuco 9; Huancavelica 7; Ayacucho 7; Pasco 5; Madre de Dios 3; Moquegua 3; Apurimac 1; Puno 1. @SouthernVOID
Romania,Romania,"5,202",229,647,"4,326",4/9/20 14:00
Ecuador,Ecuador,"4,965",272,339,"4,354",4/9/20 18:00
Japan,Japan,"4,667",94,632,"3,941",4/9/20 10:00
Tennessee,USA,"4,634",94,627,"3,913",2020-04-10 02:00:00 * CTY: Anderson 11; Bedford 14; Benton 4; Bledsoe 3; Blount 44; Bradley 28; Campbell 9; Cannon 7; Carroll 10; Carter 3; Cheatham 15; Chester 6; Claiborne 2; Clay 2; Cocke 3; Coffee 10; Cumberland 34; Davidson 1004; Decatur 1; Dekalb 7; Dickson 28; Dyer 14; Fayette 25; Fentress 2; Franklin 17; Gibson 16; Giles 3; Grainger 3; Greene 22; Grundy 17; Hamblen 4; Hamilton 98; Hardeman 6; Hardin 2; Hawkins 21; Haywood 9; Henderson 2; Henry 6; Hickman 2; Houston 2; Humphreys 4; Jackson 5; Jefferson 12; Johnson 2; Knox 157; Lauderdale 7; Lawrence 11; Lewis 2; Lincoln 7; Loudon 15; Macon 18; Madison 47; Marion 22; Marshall 9; Maury 31; McMinn 3; McNairy 9; Meigs 3; Monroe 7; Montgomery 79; Morgan 5; Obion 4; Out-of-state 275; Overton 5; Perry 3; Polk 3; Putnam 82; Roane 5; Robertson 70; Rutherford 203; Scott 5; Sequatchie 1; Sevier 21; Shelby 1006; Smith 5; Stewart 2; Sullivan 34; Sumner 389; Tipton 39; Trousdale 14; Unicoi 2; Union 1; unknown 38; Warren 3; Washington 32; Wayne 2; Weakley 5; White 3; Williamson 288; Wilson 123
Pakistan,Pakistan,"4,489",63,572,"3,854",4/9/20 18:00
Malaysia,Malaysia,"4,228",67,"1,608","2,553",4/9/20 10:00
Philippines,Philippines,"4,076",203,124,"3,749",4/9/20 10:00
Virginia,USA,"4,042",109,2,"3,931",2020-04-10 02:00:00 * CTY: Accomack 11; Albemarle 43; Alexandria 149; Alleghany 2; Amelia 8; Amherst 9; Appomattox 4; Arlington 280; Augusta 13; Bedford 12; Botetourt 18; Bristol 1; Brunswick 1; Buchanan 1; Buckingham 9; Buena Vista City 4; Campbell 4; Caroline 4; Carroll 3; Charles City 5; Charlotte 1; Charlottesville 27; Chesapeake 101; Chesterfield 158; Clarke 3; Colonial Heights 2; Covington 1; Craig 2; Culpeper 13; Cumberland 6; Danville 19; Dinwiddie 2; Emporia 5; Fairfax 690; Fauquier 20; Floyd 1; Fluvanna 16; Franklin 13; Franklin City 6; Frederick 54; Fredericksburg 10; Galax 1; Giles 2; Gloucester 16; Goochland 24; Greene 4; Greensville 6; Halifax 4; Hampton 53; Hanover 29; Harrisonburg 39; Henrico 319; Henry 5; Hopewell 13; Isle of Wight 24; James City 123; King and Queen 2; King George 13; King William 2; Lancaster 1; Lee 3; Lexington 3; Loudoun 258; Louisa 17; Lunenburg 2; Lynchburg 21; Madison 5; Manassas City 25; Manassas Park 5; Mathews 2; Mecklenburg 25; Middlesex 2; Montgomery 17; Nelson 3; New Kent 11; Newport News 64; Norfolk 84; Northampton 2; Northumberland 3; Nottoway 3; Orange 9; Page 5; Petersburg 12; Pittsylvania 4; Poquoson 5; Portsmouth 44; Powhatan 4; Prince Edward 3; Prince George 25; Prince William 299; Pulaski 3; Radford 1; Rappahannock 1; Richmond 3; Richmond City 126; Roanoke 9; Roanoke City 15; Rockbridge 3; Rockingham 21; Russell 1; Salem 1; Shenandoah 15; Smyth 8; Southampton 5; Spotsylvania 36; Stafford 54; Staunton 1; Suffolk 31; Surry 3; Sussex 6; Tazewell 4; Virginia Beach 219; Warren 9; Washington 15; Waynesboro 3; Westmoreland 5; Williamsburg 16; Winchester 16; Wise 5; Wythe 6; York 25
North Carolina,USA,"3,736",76,275,"3,385",2020-04-10 02:00:00 * CTY: Alamance 30; Alexander 2; Alleghany 2; Anson 9; Ashe 3; Beaufort 11; Bertie 11; Bladen 1; Brunswick 29; Buncombe 37; Burke 42; Cabarrus 88; Caldwell 12; Carteret 20; Caswell 2; Catawba 29; Chatham 26; Cherokee 11; Chowan 2; Clay 4; Cleveland 27; Columbus 20; Craven 22; Cumberland 72; Currituck 3; Dare 13; Davidson 78; Davie 20; Duplin 11; Durham 243; Edgecombe 15; Forsyth 113; Franklin 23; Gaston 68; Gates 4; Granville 83; Greene 10; Guilford 125; Halifax 19; Harnett 34; Haywood 3; Henderson 55; Hertford 5; Hoke 15; Iredell 60; Jackson 2; Johnston 57; Jones 3; Lee 4; Lenoir 14; Lincoln 12; Macon 2; Martin 4; McDowell 13; Mecklenburg 861; Mitchell 3; Montgomery 13; Moore 57; Nash 27; New Hanover 53; Northampton 55; Onslow 26; Orange 98; Pamlico 3; Pasquotank 10; Pender 3; Perquimans 2; Person 8; Pitt 57; Polk 8; Randolph 42; Richmond 2; Robeson 7; Rockingham 9; Rowan 71; Rutherford 31; Sampson 10; Scotland 4; Stanly 10; Stokes 8; Surry 10; Swain 1; Transylvania 6; Union 93; Vance 17; Wake 385; Warren 3; Washington 10; Watauga 8; Wayne 47; Wilkes 4; Wilson 42; Yadkin 9
