Place,Region,Confirmed,Deaths,Recovered,Active,Last Update
Canada,Canada,"11,067",130,"1,891","9,046",2020-04-02 17:00:00 * Completed Tests: 272671; Tests in Progress 7664; British Columbia 1066; Alberta 871; Saskatchewan 193; Manitoba 127; Ontario 2793; Quebec 5518; Newfoundland 183; New Brunswick 81; Nova Scotia 193; Prince Edward Island 21; Northwest Territories 2; Yukon 5
Michigan,USA,"10,791",417,0,"10,374",2020-04-03 03:00:00 * CTY: St. Joseph 8; Allegan 5; Antrim 4; Arenac 1; Barry 4; Bay 16; Berrien 40; Branch 5; Calhoun 25; Cass 6; Charlevoix 5; Cheboygan 3; Chippewa 1; Clare 1; Clinton 43; Crawford 1; Delta 4; Dickinson 1; Eaton 37; Emmet 6; Genesee 349; Gladwin 2; Gogebic 3; Grand Traverse 9; Gratiot 5; Hillsdale 24; Houghton 1; Huron 4; Ingham 128; Ionia 5; Iosco 1; Isabella 8; Jackson 67; Kalamazoo 34; Kalkaska 7; Kent 125; Lapeer 21; Leelanau 1; Lenawee 24; Livingston 113; Mackinac 1; Macomb 1332; Manistee 1; Marquette 5; Mecosta 3; Midland 15; Missaukee 1; Monroe 79; Montcalm 10; Muskegon 26; Newaygo 2; Oakland 2183; Oceana 2; Ogemaw 2; Osceola 3; Oscoda 2; Other 166; Otsego 19; Ottawa 35; Out of State 48; Roscommon 1; Saginaw 82; Sanilac 8; Shiawassee 17; St. Clair 53; Tuscola 14; unknown 12; Van Buren 12; Washtenaw 438; Wayne 2211; Wayne--Detroit 2858; Wexford 3
South Korea,South Korea,"9,976",169,"5,828","3,979",4/2/20 2:00
Louisiana,USA,"9,159",310,0,"8,849",2020-04-03 03:00:00 * CTY: Union 13; Vernon 7; Washington 50; Webster 19; West Baton Rouge 19; West Feliciana 20; Winn 2; Allen 26; Ascension 201; Assumption 31; Avoyelles 34; Beauregard 10; Bienville 8; Bossier 87; Caddo 336; Calcasieu 108; Catahoula 5; Claiborne 11; Concordia 8; De Soto 42; East Baton Rouge 325; East Carroll 1; East Feliciana 14; Evangeline 16; Franklin 5; Grant 5; Iberia 67; Iberville 69; Jackson 4; Jefferson 2178; Jefferson Davis 13; La Salle 2; Lafourche 158; Lincoln 13; Livingston 33; Madison 1; Morehouse 4; Natchitoches 4; Orleans 3148; Ouachita 94; Plaquemines 68; Pointe Coupee 12; Rapides 77; Red River 1; Richland 4; Sabine 4; St. Bernard 181; St. Charles 180; St. Helena 1; St. James 110; St. John the Baptist 274; St. Landry 56; St. Martin 58; St. Mary 42; St. Tammany 399; Tangipahoa 42; Terrebonne 97; Parish Under Investigation 38; Vermilion 16; Lafayette 247; Acadia 61
Portugal,Portugal,"9,034",209,68,"8,757",4/2/20 14:00
Florida,USA,"9,008",144,0,"8,864",2020-04-03 03:00:00 * CTY: Gadsden 2; Glades 3; Gulf 1; Hardee 1; Hendry 4; Hernando 34; Highlands 24; Hillsborough 404; Holmes 1; Indian River 41; Jackson 4; Lake 82; Lee 275; Leon 35; Levy 2; Madison 2; Manatee 89; Marion 33; Martin 34; Miami-Dade 2886; Monroe 38; Nassau 16; Okaloosa 51; Orange 541; Osceola 170; Palm Beach 737; Pasco 66; Pinellas 273; Polk 103; Putnam 14; Santa Rosa 47; Sarasota 110; Seminole 145; St. Johns 102; St. Lucie 48; Sumter 66; Suwannee 7; unknown 9; Union 1; Volusia 102; Wakulla 2; Walton 19; Washington 1; Okeechobee 1; Alachua 95; Baker 11; Bay 15; Bradford 5; Brevard 49; Broward 1481; Calhoun 1; Charlotte 38; Citrus 27; Clay 58; Collier 178; Columbia 4; Desoto 8; Duval 286; Escambia 101; Flagler 25
Massachusetts,USA,"8,966",154,0,"8,812",2020-04-03 03:00:00 * CTY: Berkshire 213; Worcester 667; unknown 270; Suffolk 1896; Plymouth 621; Norfolk 938; Middlesex 1870; Hampshire 102; Barnstable 283; Hampden 546; Franklin 85; Essex 1039; Dukes and Nantucket 12; Bristol 424
Brazil,Brazil,"7,910",299,127,"7,484",2020-04-03 02:00:00 * States Acre 43 Amazonas 229 Amapá 11 Pará 46 Rondônia 10 Roraima 26 Tocantins 12 Alagoas 18 Bahia 267 Ceara 550 Maranhão 71 Paraíba 21 Pernambuco 106 Piauí 19 Rio Grande do Norte 105 Sergipe 23 Espírito Santo 120 Minas Gerais 370 Rio de Janeiro 992 São Paulo 3506 Distrito Federal 370 Goiás 73 Mato Grosso do Sul 53 Mato Grosso 36 Paraná 252 Rio Grande do Sul 334 Santa Catarina 247. Source: @HeidyBello
Illinois,USA,"7,697",167,0,"7,530",2020-04-03 03:00:00 * CTY: McLean 32; Menard 1; Monroe 4; Montgomery 2; Morgan 5; Ogle 1; Peoria 11; Randolph 8; Rock Island 21; Saline 1; Sangamon 18; St. Clair 55; Stephenson 3; Tazewell 5; unknown 37; Vermilion 2; Washington 1; Whiteside 6; Will 384; Williamson 1; Winnebago 24; Woodford 3; Henry 4; Piatt 1; Moultrie 1; Mercer 1; Macoupin 1; Logan 1; Franklin 1; Adams 2; Bond 3; Bureau 2; Carroll 4; Champaign 43; Grundy 5; Christian 15; Clark 2; Clinton 8; Cook 5575; Crawford 1; Cumberland 1; DeKalb 16; Douglas 8; DuPage 448; Fayette 2; Ford 1; Iroquois 2; Jackson 6; Jo Daviess 3; Kane 154; Kankakee 55; Kendall 36; Knox 1; La Salle 6; Lake 542; Livingston 5; Macon 2; Madison 29; Marion 2; Marshall 1; Massac 1; McHenry 81
Pennsylvania,USA,"7,345",92,0,"7,253",2020-04-03 03:00:00 * CTY: Potter 2; Philadelphia 2100; Perry 3; Northumberland 8; Wyoming 1; York 102; Warren 1; Washington 38; Wayne 17; Westmoreland 84; Forest 1; Pike 68; ​Somerset 3; Susquehanna 3; Snyder 3; Tioga 2; Union 2; Venango 3; Adams 18; Allegheny 419; ​Armstrong 7; Beaver 55; Bedford 3; Berks 168; Blair 4; Bradford 8; Bucks 450; Butler 69; Cambria 4; Cameron 1; ​Carbon 26; Centre 28; Chester 210; Clarion 4; ​Clearfield 4; Columbia 11; Crawford 5; Cumberland 41; Dauphin 67; Delaware 470; Erie 17; Fayette 15; Franklin 23; Greene 11; Huntingdon 2; Indiana 6; Juniata 2; Lackawanna 108; Lancaster 203; Lawrence 16; Lebanon 45; Lehigh 479; Luzerne 384; Lycoming 7; Mckean 1; Mercer 9; Mifflin 1; Monroe 321; Montgomery 735; Montour 15; Northampton 378; Schuylkill 54
Israel,Israel,"6,857",34,338,"6,485",4/2/20 20:00
Washington,USA,"6,595",272,0,"6,323",2020-04-03 03:00:00 * CTY: Grant 75; Chelan 20; Kitsap 85; King 2656; Jefferson 19; Pierce 498; Okanogan 4; Mason 11; Lincoln 1; Island 119; Grays Harbor 2; Adams 20; Clallam 8; Franklin 43; Benton 133; Whitman 11; Whatcom 175; Walla Walla 8; unknown 501; Thurston 55; Stevens 5; Spokane 182; Snohomish 1376; Skamania 1; Skagit 153; San Juan 6; Ferry 1; Douglas 6; Cowlitz 18; Yakima 240; Columbia 1; Clark 131; Lewis 12; Klickitat 9; Kittitas 10
Sweden,Sweden,"5,568",308,103,"5,157",4/2/20 20:00
Georgia,USA,"5,444",176,0,"5,268",2020-04-03 03:00:00 * CTY: Laurens 14; Lee 104; Liberty 7; Lincoln 5; Long 1; Lowndes 26; Lumpkin 7; Macon 2; Madison 5; Mcduffie 4; Mcintosh 1; Meriwether 9; Miller 4; Mitchell 40; Monroe 6; Morgan 2; Murray 7; Muscogee 26; Newton 37; Oconee 19; Oglethorpe 1; Paulding 35; Peach 7; Pickens 9; Pierce 10; Pike 2; Polk 16; Pulaski 5; Putnam 2; Rabun 2; Randolph 4; Richmond 42; Rockdale 57; Schley 4; Screven 2; Seminole 6; Spalding 17; Stephens 5; Stewart 1; Sumter 48; Talbot 1; Tattnall 2; Taylor 2; Terrell 47; Thomas 17; Tift 29; Toombs 5; Troup 21; Turner 6; Twiggs 2; unknown 665; Union 1; Upson 6; Walker 2; Walton 15; Warren 4; Washington 6; Webster 1; Wheeler 1; White 3; Whitfield 14; Wilcox 1; Wilkes 2; Wilkinson 1; Worth 28; Ware 14; Appling 3; Bacon 6; Baker 4; Baldwin 7; Banks 3; Barrow 20; Bartow 153; Ben Hill 3; Berrien 3; Bibb 25; Bleckley 1; Brooks 4; Bryan 11; Bulloch 4; Burke 8; Butts 9; Calhoun 10; Camden 6; Candler 1; Carroll 139; Catoosa 5; Charlton 1; Chatham 44; Chattahoochee 2; Chattooga 3; Cherokee 94; Clarke 55; Clay 7; Clayton 165; Clinch 2; Cobb 341; Coffee 9; Colquitt 28; Columbia 27; Cook 1; Coweta 48; Crisp 21; Dade 1; Dawson 11; Decatur 10; DeKalb 409; Dodge 5; Dooly 11; Dougherty 521; Douglas 66; Early 42; Effingham 6; Emanuel 1; Fannin 8; Fayette 55; Floyd 78; Forsyth 53; Franklin 5; Fulton 747; Gilmer 1; Glynn 21; Gordon 20; Grady 2; Greene 8; Gwinnett 303; Habersham 2; Hall 72; Haralson 6; Harris 5; Hart 3; Heard 2; Henry 115; Houston 49; Irwin 5; Jackson 11; Jasper 2; Jefferson 2; Jenkins 1; Johnson 1; Jones 5; Lamar 6; Lanier 1; Telfair 2
Texas,USA,"5,253",86,0,"5,167",2020-04-03 03:00:00 * CTY: Martin 1; Matagorda 35; Maverick 3; McLennan 48; Medina 3; Midland 19; Milam 2; Montague 1; Montgomery 119; Moore 6; Morris 1; Navarro 4; Newton 1; Nueces 41; Oldham 2; Orange 7; Panola 4; Parker 4; Polk 6; Potter 16; Randall 17; Robertson 2; Rockwall 10; Rusk 7; San Augustine 4; San Jacinto 1; San Patricio 2; Shelby 8; Smith 53; Starr 5; Swisher 1; Tarrant 325; Taylor 18; Terry 4; Tom Green 10; Travis 351; Tyler 2; Upshur 3; Uvalde 4; Val Verde 5; Van Zandt 3; Victoria 27; Walker 7; Waller 5; Washington 17; Webb 65; Wharton 9; Wichita 44; Willacy 3; Williamson 63; Wilson 5; Wise 3; Wood 1; Young 3; Nacogdoches 11; Anderson 1; Angelina 8; Atascosa 2; Austin 4; Bastrop 10; Bell 51; Bexar 254; Blanco 1; Bowie 9; Brazoria 123; Brazos 68; Brown 4; Burleson 1; Burnet 4; Caldwell 1; Calhoun 8; Cameron 37; Camp 1; Cass 4; Castro 8; Chambers 9; Cherokee 6; Clay 1; Collin 207; Colorado 2; Comal 15; Comanche 1; Coryell 1; Crane 2; Dallas 831; Dawson 5; Deaf Smith 2; Denton 254; DeWitt 4; Donley 1; Eastland 3; Ector 15; El Paso 78; El Paso--Fort Bliss 7; Ellis 26; Erath 8; Falls 1; Fannin 1; Fayette 4; Fort Bend 221; Franklin 1; Gaines 1; Galveston 130; Gillespie 1; Gonzales 1; Grayson 11; Gregg 13; Grimes 3; Guadalupe 20; Hale 6; Hardin 14; Harris--Houston 506; Harris--Non Houston 449; Harrison 5; Hays 45; Henderson 1; Hidalgo 79; Hill 3; Hockley 7; Hood 6; Hopkins 3; Hunt 4; Jackson 2; Jasper 3; Jefferson 31; Johnson 17; Karnes 2; Kaufman 5; Kendall 8; Kerr 1; Kleberg 2; Lamar 3; Lamb 1; Lavaca 1; Leon 2; Liberty 3; Limestone 3; Live Oak 3; Llano 3; Lubbock 117; Lynn 3; Reeves 1; Titus 1; Hemphill 1; Goliad 1; Gray 2; Jim Wells 1; Lee 1; Palo Pinto 1
Norway,Norway,"5,147",50,32,"5,065",4/3/20 1:00
Australia,Australia,"5,116",24,520,"4,572",4/2/20 17:00
Czech Republic,Czech Republic,"3,858",44,67,"3,747",4/3/20 1:00
Ireland,Ireland,"3,849",98,5,"3,746",4/2/20 19:00
Connecticut,USA,"3,824",112,0,"3,712",2020-04-03 03:00:00 * CTY: Fairfield 2132; New London 29; Hartford 539; New Haven 647; Middlesex 74; Litchfield 141; Tolland 67; unknown 174; Windham 21
Colorado,USA,"3,728",97,0,"3,631",2020-04-03 03:00:00 * CTY: Summit 26; Adams 260; Alamosa 4; Arapahoe 441; Archuleta 1; Baca 9; Boulder 132; Broomfield 30; Chaffee 18; Clear Creek 6; Costilla 3; Crowley 1; Delta 1; Denver 643; Douglas 171; Eagle 314; El Paso 340; Elbert 5; Fremont 2; Garfield 43; Grand 4; Gunnison 86; Hinsdale 1; Huerfano 1; Jefferson 385; Kit Carson 4; La Plata 24; Lake 2; Larimer 124; Lincoln 1; Logan 7; Mesa 17; Mineral 2; Moffat 4; Montezuma 3; Montrose 14; Morgan 7; Otero 3; Park 3; Phillips 2; Pitkin 36; Pueblo 26; Rio Grande 5; Routt 23; Saguache 3; San Miguel 7; Teller 7; unknown 144; Washington 1; Weld 329; Yuma 2; Custer 1
Russia,Russia,"3,548",30,235,"3,283",4/2/20 12:00
Chile,Chile,"3,404",18,335,"3,051",2020-04-02 17:00:00 * Arica 7; Tarapaca 12; Antofagasta 47; Atacama 3; Coquimbo 34; Valparaiso 156; Metropolitana 1636; O'Higgins 32; Maule 82; Ñuble 341; Biobio 275; Araucania 389; Los Rios 68; Los Lagos 203; Aysen 5; Magallanes 114. Source: @SouthernVOID
Denmark,Denmark,"3,386",123,"1,089","2,174",4/2/20 19:00
Ecuador,Ecuador,"3,163",120,58,"2,985",4/2/20 17:00
Malaysia,Malaysia,"3,116",50,767,"2,299",4/2/20 12:00
Indiana,USA,"3,039",78,0,"2,961",2020-04-03 03:00:00 * CTY: Floyd 34; Fountain 2; Franklin 45; Fulton 1; Gibson 4; Grant 11; Greene 8; Hamilton 207; Hancock 37; Harrison 18; Hendricks 116; Henry 6; Howard 24; Huntington 3; Jackson 19; Jasper 11; Jay 1; Jefferson 3; Jennings 23; Johnson 126; Knox 4; LaGrange 2; Kosciusko 5; Lake 215; LaPorte 14; Lawrence 12; Madison 62; Marion 1304; Marshall 4; Miami 4; Monroe 36; Montgomery 10; Morgan 48; Newton 1; Noble 3; Ohio 1; Orange 3; Owen 12; Porter 35; Posey 4; Putnam 11; Randolph 3; Ripley 39; Rush 7; Scott 5; Shelby 24; St. Joseph 65; Starke 2; Steuben 2; Sullivan 3; Switzerland 4; Tippecanoe 19; Tipton 5; Vanderburgh 23; Verm. 1; Vigo 10; Wabash 1; Warren 2; Warrick 8; Washington 12; Wayne 3; Whitley 3; White 3; Wells 2; Spencer 1; Blackford 1; Adams 1; Allen 46; Bartholomew 15; Boone 32; Brown 3; Carroll 2; Cass 2; Clark 49; Clay 1; Clinton 1; Crawford 1; Dearborn 22; Decatur 59; DeKalb 2; Delaware 25; Dubois 3; Elkhart 27; Fayette 11
Poland,Poland,"2,946",57,56,"2,833",4/3/20 1:00
Ohio,USA,"2,902",81,0,"2,821",2020-04-03 03:00:00 * CTY: Mahoning 192; Marion 10; Medina 68; Mercer 5; Miami 62; Montgomery 49; Morrow 1; Muskingum 3; Ottawa 5; Perry 2; Pickaway 11; Pike 1; Portage 59; Preble 1; Richland 8; Ross 3; Sandusky 5; Seneca 4; Shelby 6; Stark 67; Summit 155; Trumbull 63; Tuscarawas 16; Union 4; Van Wert 2; Warren 26; Washington 4; Wayne 11; Wood 18; Wyandot 2; Darke 22; Defiance 6; Delaware 50; Erie 5; Fairfield 28; Fayette 1; Franklin 441; Fulton 3; Gallia 3; Geauga 33; Greene 8; Hamilton 178; Hancock 8; Highland 3; Holmes 1; Huron 4; Jefferson 13; Knox 5; Lake 62; Lawrence 2; Licking 30; Logan 3; Lorain 90; Lucas 206; Madison 11; Coshocton 8; Columbiana 22; Guernsey 1; Clinton 5; Hardin 1; Clermont 14; Clark 7; Champaign 4; Carroll 5; Brown 2; Belmont 12; Auglaize 3; Athens 3; Ashtabula 8; Ashland 3; Allen 10; Butler 45; Williams 1; Crawford 6; Cuyahoga 663
Tennessee,USA,"2,845",36,0,"2,809",2020-04-03 03:00:00 * CTY: Wilson 62; Morgan 1; Obion 2; Out-of-state 212; Overton 2; Perry 2; Putnam 37; Roane 3; Robertson 41; Rutherford 113; Scott 3; Sequatchie 2; Sevier 10; Shelby 638; Montgomery 37; Smith 3; Sullivan 17; Sumner 268; Tipton 24; Trousdale 6; unknown 35; Unicoi 1; Union 1; Warren 1; Washington 20; Wayne 2; Weakley 1; White 2; Williamson 199; Monroe 5; Meigs 2; Polk 1; Jackson 2; Anderson 10; Bedford 6; Benton 4; Bledsoe 2; Blount 32; Bradley 18; Campbell 4; Cannon 4; Carroll 5; Carter 1; Cheatham 11; Chester 3; Claiborne 2; Clay 1; Cocke 1; Coffee 3; Cumberland 16; Davidson 617; Dekalb 5; Dickson 20; Dyer 5; Fayette 14; Fentress 1; Franklin 8; Gibson 6; Giles 3; Grainger 3; Greene 16; Grundy 8; Hamblen 3; Hamilton 61; Hardeman 4; Hardin 2; Hawkins 7; Haywood 2; Henry 4; Hickman 1; Houston 1; Humphreys 2; Jefferson 6; Johnson 2; Knox 92; Lauderdale 2; Lawrence 2; Lewis 2; Lincoln 2; Loudon 9; Macon 5; Madison 13; Marion 13; Marshall 2; Maury 18; McMinn 3; McNairy 3
Romania,Romania,"2,738",94,267,"2,377",4/2/20 12:00
Philippines,Philippines,"2,633",107,51,"2,475",4/2/20 12:00
India,India,"2,543",72,191,"2,280",2020-04-01 02:00:00 * (not updated after 1069) State Kerala 202; Maharashtra 198; Delhi 87; Karnataka 83; Uttar Pradesh 82; Telangana 71; Gujarat 69; Tamil Nadu 67; Rajasthan 59; Jammu and Kashmir 48; Madhya Pradesh 47; Punjab 38; Haryana 36; Andhra Pradesh 23; West Bengal 22; Bihar 15; Ladakh 13; Andaman and Nicobar Islands 9; Chandigarh 8; Uttarakhand 7; Chhattisgarh 7; Goa 5; Odisha 3; Himachal Pradesh 3; Puducherry 1; Manipur 1; Mizoram 1
Japan,Japan,"2,495",62,472,"1,961",4/3/20 1:00
Luxembourg,Luxembourg,"2,487",30,80,"2,377",4/2/20 17:00
Pakistan,Pakistan,"2,421",34,125,"2,262",4/3/20 1:00
Maryland,USA,"2,331",36,0,"2,295",2020-04-03 03:00:00 * CTY: Kent 5; Montgomery 498; Prince George's 473; Queen Anne's 8; Somerset 4; Anne Arundel 206; Baltimore 353; Baltimore City 265; Calvert 22; Caroline 4; Carroll 105; Cecil 20; Charles 69; Dorchester 1; Frederick 45; Garrett 3; Harford 37; Howard 152; St. Mary's 27; Talbot 4; Washington 17; Wicomico 7; Worcester 5; Allegany 1
North Carolina,USA,"2,041",21,0,"2,020",2020-04-03 03:00:00 * CTY: Carteret 14; Martin 3; Alamance 13; Alexander 2; Alleghany 2; Anson 1; Beaufort 8; Bertie 6; Brunswick 23; Buncombe 31; Burke 9; Cabarrus 57; Caldwell 3; Caswell 1; Catawba 16; Chatham 19; Cherokee 11; Chowan 1; Clay 3; Cleveland 9; Columbus 4; Craven 10; Cumberland 27; Currituck 2; Dare 3; Davidson 41; Davie 12; Duplin 3; Durham 155; Edgecombe 4; Forsyth 63; Franklin 12; Gaston 39; Gates 1; Granville 20; Greene 5; Guilford 74; Halifax 6; Harnett 19; Henderson 22; Hertford 4; Hoke 7; Iredell 36; Jackson 2; Johnston 20; Lee 3; Lenoir 5; Lincoln 8; Macon 1; McDowell 8; Mecklenburg 533; Mitchell 2; Montgomery 8; Moore 11; Nash 16; New Hanover 42; Northampton 36; Onslow 10; Orange 37; Pamlico 2; Pasquotank 7; Perquimans 1; Person 2; Pitt 31; Polk 6; Randolph 19; Robeson 3; Rockingham 2; Rowan 37; Rutherford  9; Sampson 1; Scotland 2; Stanly 5; Stokes 3; Surry 2; Transylvania 5; Union 59; Vance 7; Wake 247; Washington 2; Watauga 8; Wayne 6; Wilkes 4; Wilson 20; Yadkin 5; Bladen 1; Haywood 2
Saudi Arabia,Saudi Arabia,"1,885",21,328,"1,536",4/2/20 14:00
Thailand,Thailand,"1,875",15,505,"1,355",4/2/20 12:00
Missouri,USA,"1,860",22,0,"1,838",2020-04-03 03:00:00 * CTY: St. Louis 712; Camden 19; Cape Girardeau 15; Carter 4; Cass 21; Cedar 5; Howell 1; Harrison 2; Clay 23; Chariton 4; Christian 12; Macon 3; Livingston 1; Lincoln 12; Lafayette 20; Kansas City 139; Joplin 2; Johnson 26; Jefferson 47; Jasper 5; Jackson 103; Henry 1; Buchanan 5; Boone 69; Bollinger 1; Benton 3; Bates 2; Cole 25; Cooper 2; Scott 6; Crawford 1; Caldwell 1; Butler 1; DeKalb 1; Dunklin 6; Franklin 19; Gasconade 1; Greene 54; Wright 6; Webster 2; Warren 7; Texas 1; TBD 3; Taney 2; Stone 2; Stoddard 3; Ste. Genevieve 3; St. Louis City 239; Barry 1; St. Francois 9; St. Charles 105; Shelby 1; Maries 2; McDonald 2; Moniteau 2; Montgomery 2; Morgan 1; Ripley 2; Newton 6; Osage 2; Pemiscot 3; Perry 19; Pettis 1; Pike 1; Platte 13; Pulaski 8; Ralls 1; Randolph 2; Ray 1; Reynolds 2; Adair 6; Atchison 1; Callaway 18; Clinton 6; New Madrid 1
Indonesia,Indonesia,"1,790",170,112,"1,508",4/2/20 12:00
Wisconsin,USA,"1,748",38,0,"1,710",2020-04-03 03:00:00 * CTY: Outagamie 14; Pierce 7; Portage 2; Racine 35; Richland 2; Rock 19; Sauk 16; Sheboygan 16; St. Croix 6; Vilas 3; Walworth 15; Washington 46; Waukesha 120; Waupaca 2; Winnebago 24; Wood 2; Menominee 1; Adams 1; Trempealeau 1; Grant 2; Green 7; Iowa 3; Iron 1; Jackson 2; Jefferson 12; Juneau 4; Kenosha 67; La Crosse 19; Marathon 8; Marinette 2; Marquette 2; Milwaukee 869; Monroe 3; Oconto 1; Oneida 3; Ozaukee 47; Ashland 1; Bayfield 3; Brown 17; Buffalo 2; Calumet 3; Chippewa 11; Clark 6; Columbia 15; Crawford 1; Dane 238; Dodge 13; Door 2; Douglas 7; Dunn 3; Eau Claire 14; Fond du Lac 28
Virginia,USA,"1,706",41,0,"1,665",2020-04-03 03:00:00 * CTY: Smyth 2; Southampton 2; Spotsylvania 9; Stafford 27; Staunton City 1; Suffolk 6; Surry 1; Sussex 1; Tazewell 2; Virginia Beach 111; Warren 3; Washington 2; Waynesboro 2; Williamsburg 9; Winchester 5; Wythe 2; York 17; Rockingham 11; Lee 2; Loudoun 121; Louisa 12; Lynchburg 9; Madison 3; Manassas City 12; Manassas Park 1; Mathews 2; Mecklenburg 5; Montgomery 1; Nelson 2; New Kent 3; Newport News 33; Norfolk 37; Northampton 1; Northumberland 3; Nottoway 1; Orange 4; Page 1; Petersburg 4; Pittsylvania 1; Poquoson 3; Portsmouth 16; Powhatan 3; Prince Edward 2; Prince George 8; Prince William 117; Radford 1; Richmond City 52; Roanoke 4; Roanoke City 9; Rockbridge 2; Lancaster 1; Shenandoah 9; Harrisonburg 15; Hanover 8; Hampton 16; Halifax 1; Greensville 3; Greene 1; Goochland 9; Gloucester 8; Galax 1; Fredericksburg 2; Frederick 16; Franklin City 1; Franklin 6; Fluvanna 4; Fauquier 8; Fairfax 328; Danville 7; Culpeper 6; Covington 1; Chesterfield 73; Chesapeake 39; Charlottesville 17; Charles City 4; Charke 1; Carroll 1; Campbell 2; Buckingham 2; Brunswick 1; Bristol 1; Botetourt 8; Bedford 3; Augusta 2; Arlington 128; Amherst 6; Amelia 4; Alleghany 2; Alexandria 33; Albemarle 23; Accomack 10; Salem 1; Cumberland 1; Henrico 87; Henry 2; Hopewell 5; Isle of Wight 8; James City 97; King and Queen 1; King George 4; King William 1
Arizona,USA,"1,598",32,0,"1,566",2020-04-03 03:00:00 * CTY: Maricopa 961; Pinal 69; Santa Cruz 3; Yavapai 34; Yuma 13; Mohave 8; Navajo 129; Pima 237; Apache 19; Cochise 4; Coconino 114; Gila 2; Graham 2; Greenlee 1; La Paz 2
Greece,Greece,"1,584",50,52,"1,482",2020-04-02 17:00:00 * Attica 641; Aegean Islands 9; Thrace 24; Macedonia 122; Epirus 7; Thessaly 14; Peloponesse 78; Dodecanese 2; Central Greece 6; Crete 12; Ionian Islands 7; Cyclades 1; Undefined Location 621. Source: @bikerboyGR
