Place,Region,Confirmed,Deaths,Recovered,Active,Last Update
Brazil,Brazil,"13,717",667,127,"12,923",2020-04-08 00:00:00 * States Acre 50 Amazonas 636 Amapá 48 Pará 138 Rondônia 18 Roraima 42 Tocantins 19 Alagoas 32 Bahia 456 Ceara 1051 Maranhão 172 Paraíba 36 Pernambuco 352 Piauí 28 Rio Grande do Norte 254 Sergipe 36 Espírito Santo 209 Minas Gerais 559 Rio de Janeiro 1688 São Paulo 5682 Distrito Federal 492 Goiás 133 Mato Grosso do Sul 80 Mato Grosso 78 Paraná 503 Rio Grande do Sul 508 Santa Catarina 417. Source: @HeidyBello
Illinois,USA,"13,553",380,26,"13,147",2020-04-08 03:00:00 * CTY: Adams 9; Bond 3; Boone 6; Bureau 4; Calhoun 1; Carroll 5; Champaign 65; Christian 23; Clark 4; Clinton 11; Coles 1; Cook 9509; Crawford 4; Cumberland 1; DeKalb 26; De Witt 2; Douglas 10; DuPage 795; Effingham 1; Fayette 3; Ford 5; Franklin 2; Gallatin 1; Grundy 10; Henry 13; Iroquois 7; Jackson 20; Jasper 3; Jefferson 3; Jersey 4; Jo Daviess 6; Kane 255; Kankakee 107; Kendall 61; Knox 1; Lake 923; La Salle 12; Lawrence 2; Lee 3; Livingston 10; Logan 2; Macon 12; Macoupin 8; Madison 63; Marion 3; Marshall 1; Mason 3; Massac 2; McHenry 156; McLean 57; Menard 2; Mercer 2; Monroe 12; Montgomery 3; Morgan 8; Moultrie 2; Ogle 10; Peoria 13; Piatt 4; Pike 1; Randolph 29; Richland 1; Rock Island 54; Saline 2; Sangamon 32; Shelby 2; St. Clair 109; Stephenson 6; Tazewell 15; unknown 65; Vermilion 5; Wabash 1; Washington 2; Whiteside 21; Will 840; Williamson 8; Winnebago 59; Woodford 7
Austria,Austria,"12,639",243,"4,046","8,350",4/8/20 0:00
Portugal,Portugal,"12,442",345,184,"11,913",4/7/20 14:00
South Korea,South Korea,"10,331",192,"6,694","3,445",4/7/20 11:00
Israel,Israel,"9,248",65,770,"8,413",4/8/20 0:00
Texas,USA,"9,204",176,976,"8,052",2020-04-08 03:00:00 * CTY: Anderson 2; Andrews 10; Angelina 14; Aransas 2; Atascosa 5; Austin 6; Bastrop 15; Bell 71; Bexar 503; Blanco 4; Bowie 17; Brazoria 173; Brazos 97; Brown 6; Burleson 5; Burnet 5; Caldwell 5; Calhoun 12; Callahan 1; Cameron 101; Camp 2; Cass 4; Castro 11; Chambers 19; Cherokee 6; Clay 1; Collin 343; Colorado 6; Comal 27; Comanche 3; Coryell 11; Crane 2; Crosby 1; Dallam 1; Dallas 1261; Dawson 7; Deaf Smith 7; Denton 366; DeWitt 7; Donley 7; Eastland 3; Ector 30; Ellis 35; El Paso 153; Erath 11; Falls 1; Fannin 2; Fayette 9; Floyd 1; Fort Bend 318; Franklin 1; Gaines 1; Galveston 272; Gillespie 1; Goliad 3; Gonzales 1; Gray 9; Grayson 14; Gregg 32; Grimes 4; Guadalupe 39; Hale 7; Hamilton 1; Hansford 1; Hardin 28; Harris--Houston 1320; Harris--Non Houston 826; Harrison 11; Hays 61; Hemphill 1; Henderson 4; Hidalgo 128; Hill 5; Hockley 10; Hood 10; Hopkins 4; Hunt 14; Hutchinson 2; Jackson 4; Jasper 3; Jefferson 78; Jim Wells 2; Johnson 24; Karnes 2; Kaufman 14; Kendall 9; Kerr 2; Kleberg 2; Knox 1; Lamar 6; Lamb 1; Lampasas 2; Lavaca 2; Lee 2; Leon 2; Liberty 13; Limestone 6; Live Oak 3; Llano 3; Lubbock 191; Lynn 4; Martin 2; Mason 1; Matagorda 42; Maverick 5; McCulloch 1; McLennan 56; Medina 6; Midland 27; Milam 3; Mitchell 1; Montague 1; Montgomery 197; Moore 9; Morris 1; Nacogdoches 25; Navarro 4; Newton 1; Nueces 65; Oldham 3; Orange 26; Palo Pinto 2; Panola 4; Parker 6; Pecos 1; Polk 8; Potter 47; Randall 40; Reeves 1; Robertson 2; Rockwall 11; Rusk 14; San Augustine 4; San Jacinto 1; San Patricio 2; Shelby 13; Smith 79; Starr 7; Swisher 2; Tarrant 517; Taylor 38; Terry 6; Titus 2; Tom Green 25; Travis 554; Trinity 2; Tyler 2; Upshur 5; Uvalde 5; Val Verde 6; Van Zandt 7; Victoria 59; Walker 15; Waller 11; Washington 24; Webb 135; Wharton 18; Wichita 48; Willacy 5; Williamson 87; Wilson 7; Wise 3; Wood 4; Young 3; Zapata 1
Georgia,USA,"9,156",348,0,"8,808",2020-04-08 03:00:00 * CTY: Appling 6; Atkinson 4; Bacon 11; Baker 10; Baldwin 27; Banks 4; Barrow 42; Bartow 191; Ben Hill 6; Berrien 4; Bibb 46; Bleckley 1; Brantley 5; Brooks 6; Bryan 26; Bulloch 10; Burke 15; Butts 18; Calhoun 31; Camden 17; Candler 4; Carroll 183; Catoosa 7; Charlton 3; Chatham 120; Chattahoochee 2; Chattooga 4; Cherokee 147; Clarke 78; Clay 12; Clayton 278; Clinch 3; Cobb 566; Coffee 41; Colquitt 70; Columbia 46; Cook 4; Coweta 80; Crawford 1; Crisp 46; Dade 1; Dawson 20; Decatur 21; DeKalb 673; Dodge 8; Dooly 27; Dougherty 973; Douglas 117; Early 96; Echols 1; Effingham 18; Elbert 2; Emanuel 3; Fannin 10; Fayette 81; Floyd 92; Forsyth 99; Franklin 3; Fulton 1185; Gilmer 3; Glynn 30; Gordon 25; Grady 6; Greene 23; Gwinnett 540; Habersham 7; Hall 215; Hancock 1; Haralson 17; Harris 12; Hart 3; Heard 3; Henry 208; Houston 85; Irwin 9; Jackson 23; Jasper 6; Jeff Davis 1; Jefferson 4; Jenkins 7; Johnson 6; Jones 7; Lamar 15; Lanier 5; Laurens 24; Lee 204; Liberty 13; Lincoln 6; Long 1; Lowndes 45; Lumpkin 9; Macon 10; Madison 9; Marion 4; Mcduffie 16; Mcintosh 3; Meriwether 20; Miller 11; Mitchell 100; Monroe 13; Morgan 10; Murray 11; Muscogee 54; Newton 67; Oconee 33; Oglethorpe 2; Paulding 62; Peach 20; Pickens 10; Pierce 32; Pike 10; Polk 20; Pulaski 8; Putnam 5; Quitman 4; Rabun 5; Randolph 83; Richmond 75; Rockdale 86; Schley 10; Screven 4; Seminole 13; Spalding 54; Stephens 13; Stewart 4; Sumter 162; Talbot 8; Tattnall 3; Taylor 4; Telfair 4; Terrell 92; Thomas 42; Tift 45; Toombs 8; Towns 2; Treutlen 1; Troup 47; Turner 19; Twiggs 2; Union 4; unknown 441; Upson 29; Walker 4; Walton 25; Ware 37; Warren 6; Washington 13; Wayne 3; Webster 4; Wheeler 1; White 10; Whitfield 21; Wilcox 2; Wilkes 5; Wilkinson 3; Worth 60
Washington,USA,"8,982",408,891,"7,683",2020-04-08 03:00:00 * CTY: Adams 29; Asotin 4; Benton 179; Chelan 34; Clallam 9; Clark 185; Columbia 1; Cowlitz 21; Douglas 10; Ferry 1; Franklin 75; Grant 90; Grays Harbor 7; Island 145; Jefferson 27; King 3486; Kitsap 119; Kittitas 13; Klickitat 11; Lewis 16; Lincoln 1; Mason 17; Okanogan 10; Pend Oreille 1; Pierce 760; San Juan 12; Skagit 169; Skamania 2; Snohomish 1659; Spokane 227; Stevens 5; Thurston 74; unknown 915; Wahkiakum 2; Walla Walla 16; Whatcom 238; Whitman 12; Yakima 400
Connecticut,USA,"7,781",277,0,"7,504",2020-04-08 03:00:00 * CTY: Fairfield 4136; Hartford 1045; Litchfield 255; Middlesex 150; New Haven 1664; New London 85; Tolland 111; unknown 292; Windham 43
Sweden,Sweden,"7,693",591,205,"6,897",4/7/20 14:00
Russia,Russia,"7,497",58,494,"6,945",4/7/20 11:00
Norway,Norway,"6,086",89,32,"5,965",4/8/20 0:00
Australia,Australia,"5,895",45,"1,080","4,770",4/7/20 11:00
Ireland,Ireland,"5,709",210,25,"5,474",4/7/20 19:00
Indiana,USA,"5,510",173,0,"5,337",2020-04-08 03:00:00 * CTY: Adams 2; Allen 90; Bartholomew 55; Blackford 4; Boone 74; Brown 8; Carroll 3; Cass 12; Clark 82; Clay 7; Clinton 5; Crawford 9; Daviess 4; Dearborn 41; Decatur 90; De Kalb 4; Delaware 40; Dubois 7; Elkhart 43; Fayette 18; Floyd 74; Fountain 2; Franklin 60; Fulton 3; Gibson 4; Grant 20; Greene 11; Hamilton 363; Hancock 89; Harrison 48; Hendricks 225; Henry 16; Howard 37; Huntington 6; Jackson 40; Jasper 14; Jay 3; Jefferson 6; Jennings 41; Johnson 212; Knox 9; Kosciusko 14; LaGrange 6; Lake 418; La Porte 25; Lawrence 44; Madison 137; Marion 2141; Marshall 10;  Martin 1; Miami 9; Monroe 54; Montgomery 16; Morgan 79; Newton 6; Noble 11; Ohio 1; Orange 14; Owen 17; Parke 6; Porter 84; Posey 5; Pulaski 1; Putnam 25; Randolph 7; Ripley 76; Rush 14; Scott 8; Shelby 51; Spencer 1; Starke 5; Steuben 9; St. Joseph 129; Sullivan 3; Switzerland 11; Tippecanoe 36; Tipton 8; Union 3; Vanderburgh 41; Vermillion 2; Vigo 25; Wabash 5; Warren 2; Warrick 23; Washington 20; Wayne 13; Wells 2; White 3; Whitley 8
Colorado,USA,"5,429",179,0,"5,250",2020-04-08 03:00:00 * CTY: Adams 388; Alamosa 4; Arapahoe 718; Archuleta 6; Baca 9; Boulder 206; Broomfield 50; Chaffee 22; Clear Creek 7; Costilla 3; Crowley 1; Custer 2; Delta 5; Denver 884; Douglas 232; Eagle 372; Elbert 9; El Paso 457; Fremont 4; Garfield 48; Grand 4; Gunnison 95; Hinsdale 1; Huerfano 1; Jefferson 579; Kit Carson 5; Lake 3; La Plata 34; Larimer 161; Las Animas 1; Lincoln 1; Logan 13; Mesa 27; Mineral 2; Moffat 3; Montezuma 8; Montrose 35; Morgan 23; Otero 4; Ouray 3; Park 5; Phillips 3; Pitkin 39; Pueblo 44; Rio Blanco 1; Rio Grande 5; Routt 32; Saguache 3; San Miguel 10; Summit 53; Teller 12; unknown 252; Washington 1; Weld 537; Yuma 2
India,India,"5,351",160,468,"4,723",2020-04-08 00:00:00 * States: Maharashtra 1018;Tamil Nadu 690;Delhi 576;Telangana 404;Rajasthan 343;Kerala 336;Uttar Pradesh 332;Andhra Pradesh 314;Madhya Pradesh 290;Karnataka 175;Gujarat 175;Haryana 143;Jammu and Kashmir 125;Punjab 99;West Bengal 91;Odisha 42;Bihar 38;Uttarakhand 31;Assam 28;Chandigarh 18;Himachal Pradesh 27;Ladakh 14;Andaman and Nicobar Islands 10;Chhattisgarh 10;Goa 7;Puducherry 5;Jharkhand 4;Manipur 2;Mizoram 1;Arunachal Pradesh 1;Dadra and Nagar Haveli 1;Tripura 1;Daman and Diu 0;Lakshadweep 0;Meghalaya 0;Nagaland 0;Sikkim 0
Chile,Chile,"5,116",43,898,"4,175",2020-04-07 17:00:00 * Arica 53; Tarapaca 23; Antofagasta 69; Atacama 6; Coquimbo 52; Valparaiso 214; Metropolitana 2350; O'Higgins 42; Maule 108; Ñuble 522; Biobio 410; Araucania 612; Los Rios 109; Los Lagos 299; Aysen 7; Magallanes 240. Source: @SouthernVOID
Denmark,Denmark,"5,071",203,"1,491","3,377",4/7/20 19:00
Czech Republic,Czech Republic,"5,017",88,172,"4,757",4/8/20 0:00
Poland,Poland,"4,848",129,191,"4,528",4/7/20 19:00
Ohio,USA,"4,782",167,0,"4,615",2020-04-08 03:00:00 * CTY: Adam 2; Allen 22; Ashland 3; Ashtabula 18; Athens 3; Auglaize 8; Belmont 25; Brown 4; Butler 92; Carroll 9; Champaign 5; Clark 11; Clermont 22; Clinton 9; Columbiana 59; Coshocton 10; Crawford 9; Cuyahoga 911; Darke 34; Defiance 9; Delaware 77; Erie 10; Fairfield 59; Fayette 2; Franklin 703; Fulton 5; Gallia 4; Geauga 41; Greene 20; Guernsey 1; Hamilton 411; Hancock 15; Hardin 2; Highland 6; Holmes 2; Huron 10; Jefferson 15; Knox 7; Lake 92; Lawrence 9; Licking 61; Logan 5; Lorain 116; Lucas 347; Madison 18; Mahoning 300; Marion 28; Medina 88; Meigs 1; Mercer 8; Miami 101; Monroe 2; Montgomery 132; Morgan 1; Morrow 6; Muskingum 6; Ottawa 5; Paulding 1; Perry 4; Pickaway 31; Pike 1; Portage 101; Preble 7; Richland 20; Ross 9; Sandusky 5; Scioto 1; Seneca 6; Shelby 18; Stark 110; Summit 199; Trumbull 110; Tuscarawas 23; Union 8; Van Wert 2; Warren 45; Washington 27; Wayne 29; Williams 1; Wood 38; Wyandot 5
Romania,Romania,"4,417",197,460,"3,760",4/7/20 14:00
Maryland,USA,"4,371",103,288,"3,980",2020-04-08 03:00:00 * CTY: Allegany 7; Anne Arundel 370; Baltimore 652; Baltimore City 459; Calvert 41; Caroline 11; Carroll 159; Cecil 41; Charles 136; Dorchester 3; Frederick 151; Garrett 3; Harford 59; Howard 236; Kent 8; Montgomery 871; Prince George's 1020; Queen Anne's 15; Somerset 4; St. Mary's 46; Talbot 8; Washington 44; Wicomico 17; Worcester 10
Japan,Japan,"4,257",93,622,"3,542",4/8/20 2:00
Tennessee,USA,"4,139",72,356,"3,711",2020-04-08 03:00:00 * CTY: Anderson 11; Bedford 10; Benton 4; Bledsoe 3; Blount 41; Bradley 25; Campbell 6; Cannon 7; Carroll 8; Carter 3; Cheatham 13; Chester 7; Claiborne 2; Clay 1; Cocke 2; Coffee 7; Cumberland 32; Davidson 888; Dekalb 7; Dickson 27; Dyer 10; Fayette 21; Fentress 2; Franklin 14; Gibson 13; Giles 3; Grainger 3; Greene 18; Grundy 16; Hamblen 4; Hamilton 95; Hardeman 6; Hardin 2; Hawkins 16; Haywood 6; Henderson 2; Henry 6; Hickman 2; Houston 2; Humphreys 4; Jackson 3; Jefferson 10; Johnson 2; Knox 143; Lauderdale 5; Lawrence 6; Lewis 2; Lincoln 6; Loudon 15; Macon 12; Madison 43; Marion 21; Marshall 9; Maury 26; McMinn 3; McNairy 5; Meigs 2; Monroe 6; Montgomery 65; Morgan 5; Obion 3; Out-of-state 290; Overton 4; Perry 3; Polk 3; Putnam 57; Roane 5; Robertson 65; Rutherford 178; Scott 4; Sequatchie 2; Sevier 18; Shelby 835; Smith 3; Stewart 2; Sullivan 26; Sumner 361; Tipton 38; Trousdale 14; Unicoi 1; Union 1; unknown 59; Warren 2; Washington 27; Wayne 2; Weakley 5; White 2; Williamson 278; Wilson 113
Pakistan,Pakistan,"4,035",57,429,"3,549",4/8/20 0:00
Ecuador,Ecuador,"3,995",220,140,"3,635",4/8/20 2:00
Malaysia,Malaysia,"3,963",63,"1,321","2,579",4/7/20 11:00
Philippines,Philippines,"3,764",177,84,"3,503",4/7/20 11:00
North Carolina,USA,"3,347",58,190,"3,099",2020-04-08 03:00:00 * CTY: Alamance 25; Alexander 2; Alleghany 2; Anson 6; Ashe 2; Beaufort 10; Bertie 9; Bladen 1; Brunswick 26; Buncombe 33; Burke 39; Cabarrus 86; Caldwell 11; Carteret 25; Caswell 2; Catawba 27; Chatham 21; Cherokee 12; Chowan 1; Clay 3; Cleveland 23; Columbus 14; Craven 18; Cumberland 66; Currituck 3; Dare 10; Davidson 71; Davie 20; Duplin 7; Durham 219; Edgecombe 12; Forsyth 106; Franklin 17; Gaston 58; Gates 2; Granville 80; Greene 10; Guilford 119; Halifax 14; Harnett 32; Haywood 3; Henderson 51; Hertford 5; Hoke 12; Iredell 55; Jackson 2; Johnston 49; Jones 2; Lee 4; Lenoir 10; Lincoln 11; Macon 1; Martin 4; McDowell 13; Mecklenburg 810; Mitchell 3; Montgomery 11; Moore 20; Nash 25; New Hanover 52; Northampton 54; Onslow 23; Orange 73; Pamlico 3; Pasquotank 9; Pender 2; Perquimans 2; Person 7; Pitt 49; Polk 8; Randolph 37; Richmond 1; Robeson 6; Rockingham 8; Rowan 63; Rutherford 24; Sampson 5; Scotland 3; Stanly 8; Stokes 8; Surry 10; Swain 1; Transylvania 6; Union 85; Vance 13; Wake 351; Warren 3; Washington 7; Watauga 8; Wayne 32; Wilkes 4; Wilson 38; Yadkin 9
Virginia,USA,"3,335",66,2,"3,267",2020-04-08 03:00:00 * CTY: Accomack 11; Albemarle 38; Alexandria 126; Alleghany 2; Amelia 7; Amherst 8; Appomattox 3; Arlington 237; Augusta 10; Bedford 8; Botetourt 18; Bristol 1; Brunswick 1; Buchanan 1; Buckingham 6; Buena Vista City 4; Campbell 3; Caroline 4; Carroll 2; Charles City 4; Charlotte 1; Charlottesville 23; Chesapeake 80; Chesterfield 128; Clarke 2; Covington 1; Craig 2; Culpeper 9; Cumberland 6; Danville 15; Dinwiddie 1; Emporia 2; Fairfax 532; Fauquier 18; Fluvanna 9; Franklin 11; Franklin City 4; Frederick 43; Fredericksburg 8; Galax 1; Giles 2; Gloucester 15; Goochland 22; Greene 4; Greensville 5; Halifax 2; Hampton 43; Hanover 19; Harrisonburg 27; Henrico 267; Henry 4; Hopewell 13; Isle of Wight 23; James City 119; King and Queen 1; King George 10; King William 2; Lancaster 1; Lee 2; Lexington 3; Loudoun 209; Louisa 14; Lunenburg 2; Lynchburg 20; Madison 4; Manassas City 20; Manassas Park 4; Mathews 2; Mecklenburg 12; Montgomery 16; Nelson 2; New Kent 12; Newport News 57; Norfolk 72; Northampton 2; Northumberland 3; Nottoway 3; Orange 7; Page 3; Petersburg 10; Pittsylvania 3; Poquoson 4; Portsmouth 36; Powhatan 4; Prince Edward 3; Prince George 21; Prince William 236; Pulaski 2; Radford 1; Rappahannock 1; Richmond 2; Richmond City 110; Roanoke 8; Roanoke City 12; Rockbridge 3; Rockingham 16; Russell 1; Salem 1; Shenandoah 13; Smyth 3; Southampton 5; Spotsylvania 29; Stafford 49; Staunton 1; Suffolk 30; Surry 3; Sussex 5; Tazewell 4; Virginia Beach 200; Warren 6; Washington 10; Waynesboro 3; Westmoreland 3; Williamsburg 14; Winchester 14; Wise 3; Wythe 3; York 25
